quality_check_id,production_id,inspection_date,inspector_id,units_inspected,defective_units,defect_type,result
QC-00011173,PROD-00141024,2025-06-15,EMP-00019,1935,68,Surface,Passed
QC-00011174,PROD-00100207,2026-08-23,EMP-00125,2525,175,None,Failed
QC-00011175,PROD-00122371,2026-01-24,EMP-00236,2379,125,Surface,Failed
QC-00011176,PROD-00122463,2026-05-25,EMP-00455,2982,81,Surface,Passed
QC-00011177,PROD-00151918,2026-04-27,EMP-00018,614,0,Material,Passed
QC-00011178,PROD-00258199,2024-09-30,EMP-00411,2270,130,Assembly,Failed
QC-00011179,PROD-00098200,2025-04-05,EMP-00235,1854,113,None,Failed
QC-00011180,PROD-00002357,2025-04-19,EMP-00361,2035,142,Assembly,Failed
QC-00011181,PROD-00139788,2024-12-15,EMP-00484,1318,74,None,Failed
QC-00011182,PROD-00024447,2026-08-21,EMP-00211,1774,47,Dimensional,Passed
QC-00011183,PROD-00230498,2024-11-12,EMP-00382,2915,68,Dimensional,Passed
QC-00011184,PROD-00059364,2025-03-29,EMP-00294,833,74,Material,Failed
QC-00011185,PROD-00010848,2026-06-24,EMP-00399,1290,69,Surface,Failed
QC-00011186,PROD-00171712,2026-02-11,EMP-00288,2969,275,Dimensional,Failed
QC-00011187,PROD-00082451,2026-08-03,EMP-00093,910,64,Surface,Failed
QC-00011188,PROD-00037554,2025-12-10,EMP-00118,1390,131,Surface,Failed
QC-00011189,PROD-00187432,2024-11-11,EMP-00311,2665,113,Surface,Passed
QC-00011190,PROD-00205919,2025-02-26,EMP-00432,1393,48,None,Passed
QC-00011191,PROD-00220915,2025-05-23,EMP-00329,2176,183,Assembly,Failed
QC-00011192,PROD-00091302,2025-07-21,EMP-00497,2604,210,Dimensional,Failed
QC-00011193,PROD-00026828,2025-07-09,EMP-00356,2666,55,Dimensional,Passed
QC-00011194,PROD-00285477,2025-06-27,EMP-00234,2790,14,Dimensional,Passed
QC-00011195,PROD-00204388,2026-01-31,EMP-00140,2043,22,Material,Passed
QC-00011196,PROD-00031056,2026-03-25,EMP-00087,961,71,Assembly,Failed
QC-00011197,PROD-00039329,2024-11-26,EMP-00084,2824,124,None,Passed
QC-00011198,PROD-00013332,2025-02-25,EMP-00400,747,9,Dimensional,Passed
QC-00011199,PROD-00022159,2026-02-04,EMP-00220,1421,15,Assembly,Passed
QC-00011200,PROD-00199279,2025-03-10,EMP-00188,2440,133,Material,Failed
QC-00011201,PROD-00147699,2026-05-11,EMP-00106,2137,143,None,Failed
QC-00011202,PROD-00036529,2025-07-05,EMP-00131,1396,120,Assembly,Failed
QC-00011203,PROD-00098249,2025-08-15,EMP-00044,1645,139,Assembly,Failed
QC-00011204,PROD-00086028,2025-05-25,EMP-00437,793,26,Material,Passed
QC-00011205,PROD-00106361,2025-07-28,EMP-00395,2811,125,None,Passed
QC-00011206,PROD-00067756,2025-02-25,EMP-00366,2089,187,None,Failed
QC-00011207,PROD-00180928,2026-07-08,EMP-00287,646,25,None,Passed
QC-00011208,PROD-00088772,2025-06-07,EMP-00318,1336,127,Dimensional,Failed
QC-00011209,PROD-00122988,2024-11-19,EMP-00051,2673,2,Surface,Passed
QC-00011210,PROD-00119765,2024-09-20,EMP-00470,1092,78,None,Failed
QC-00011211,PROD-00212758,2025-03-17,EMP-00393,1420,118,Dimensional,Failed
QC-00011212,PROD-00106596,2024-11-23,EMP-00139,846,9,Dimensional,Passed
QC-00011213,PROD-00037521,2025-08-04,EMP-00400,1253,48,Material,Passed
QC-00011214,PROD-00045679,2024-11-07,EMP-00374,736,18,Material,Passed
QC-00011215,PROD-00004795,2024-12-10,EMP-00241,1851,101,Material,Failed
QC-00011216,PROD-00220591,2026-06-21,EMP-00219,2786,76,Dimensional,Passed
QC-00011217,PROD-00116687,2024-09-26,EMP-00320,2237,139,Surface,Failed
QC-00011218,PROD-00078513,2024-11-15,EMP-00102,2910,75,Dimensional,Passed
QC-00011219,PROD-00139661,2025-04-01,EMP-00451,2774,95,Material,Passed
QC-00011220,PROD-00102485,2024-11-07,EMP-00376,2677,7,Material,Passed
QC-00011221,PROD-00239264,2026-04-01,EMP-00204,2925,127,Surface,Passed
QC-00011222,PROD-00287684,2024-11-29,EMP-00143,882,0,None,Passed
QC-00011223,PROD-00098889,2025-06-21,EMP-00163,1851,120,Surface,Failed
QC-00011224,PROD-00096021,2026-02-13,EMP-00314,2365,207,Assembly,Failed
QC-00011225,PROD-00282777,2025-01-22,EMP-00292,2124,191,Dimensional,Failed
QC-00011226,PROD-00168223,2025-07-08,EMP-00168,1674,35,Surface,Passed
QC-00011227,PROD-00148605,2025-05-30,EMP-00337,1321,46,Dimensional,Passed
QC-00011228,PROD-00270636,2026-06-06,EMP-00206,1124,58,Material,Failed
QC-00011229,PROD-00154403,2025-01-31,EMP-00142,1988,172,Dimensional,Failed
QC-00011230,PROD-00123243,2024-09-14,EMP-00011,1046,96,Assembly,Failed
QC-00011231,PROD-00139672,2025-11-18,EMP-00021,1972,189,Material,Failed
QC-00011232,PROD-00218439,2024-12-12,EMP-00361,2101,73,Material,Passed
QC-00011233,PROD-00082519,2026-07-05,EMP-00205,665,46,None,Failed
QC-00011234,PROD-00105056,2026-07-02,EMP-00055,2669,109,None,Passed
QC-00011235,PROD-00171476,2025-11-06,EMP-00473,2162,164,Dimensional,Failed
QC-00011236,PROD-00284806,2025-06-06,EMP-00258,2951,250,Material,Failed
QC-00011237,PROD-00296517,2025-04-05,EMP-00119,530,27,None,Failed
QC-00011238,PROD-00286608,2025-12-16,EMP-00335,995,38,Material,Passed
QC-00011239,PROD-00063757,2025-02-21,EMP-00131,785,17,Material,Passed
QC-00011240,PROD-00036265,2025-04-01,EMP-00483,1348,36,None,Passed
QC-00011241,PROD-00052764,2026-05-17,EMP-00283,920,18,Assembly,Passed
QC-00011242,PROD-00243054,2024-08-30,EMP-00277,1467,25,None,Passed
QC-00011243,PROD-00177709,2025-04-16,EMP-00184,2156,60,Dimensional,Passed
QC-00011244,PROD-00210990,2026-07-07,EMP-00010,1183,2,Surface,Passed
QC-00011245,PROD-00077881,2026-08-20,EMP-00386,1404,51,None,Passed
QC-00011246,PROD-00088276,2026-08-09,EMP-00182,2759,195,Assembly,Failed
QC-00011247,PROD-00265048,2024-10-14,EMP-00020,2154,171,Assembly,Failed
QC-00011248,PROD-00245646,2026-07-05,EMP-00036,1304,19,Surface,Passed
QC-00011249,PROD-00174987,2025-01-20,EMP-00148,997,24,Assembly,Passed
QC-00011250,PROD-00185867,2025-10-15,EMP-00105,2260,76,Material,Passed
QC-00011251,PROD-00103891,2026-07-14,EMP-00278,1652,136,Material,Failed
QC-00011252,PROD-00173603,2025-05-09,EMP-00416,1138,100,Surface,Failed
QC-00011253,PROD-00166242,2024-12-24,EMP-00300,588,33,Assembly,Failed
QC-00011254,PROD-00120953,2025-03-10,EMP-00214,909,60,Material,Failed
QC-00011255,PROD-00025143,2026-02-23,EMP-00117,1274,42,Dimensional,Passed
QC-00011256,PROD-00043176,2025-05-16,EMP-00104,1267,47,Assembly,Passed
QC-00011257,PROD-00087372,2025-11-28,EMP-00193,2902,36,None,Passed
QC-00011258,PROD-00041380,2026-04-26,EMP-00357,2914,172,None,Failed
QC-00011259,PROD-00178271,2026-04-14,EMP-00250,1574,20,Material,Passed
QC-00011260,PROD-00128728,2026-07-07,EMP-00053,2845,160,Surface,Failed
QC-00011261,PROD-00290035,2025-02-28,EMP-00489,1035,5,Surface,Passed
QC-00011262,PROD-00178576,2024-12-25,EMP-00331,2084,79,Material,Passed
QC-00011263,PROD-00239453,2025-11-10,EMP-00026,966,60,Dimensional,Failed
QC-00011264,PROD-00234873,2026-07-15,EMP-00442,1072,94,Material,Failed
QC-00011265,PROD-00089197,2025-10-22,EMP-00481,2326,188,Surface,Failed
QC-00011266,PROD-00027895,2025-04-19,EMP-00128,1327,123,None,Failed
QC-00011267,PROD-00097392,2025-02-17,EMP-00139,2826,159,Surface,Failed
QC-00011268,PROD-00226834,2025-05-14,EMP-00441,2072,102,Assembly,Passed
QC-00011269,PROD-00153301,2026-05-15,EMP-00088,2607,119,Surface,Passed
QC-00011270,PROD-00211468,2025-01-28,EMP-00318,1136,92,None,Failed
QC-00011271,PROD-00256030,2026-04-25,EMP-00226,1622,154,Surface,Failed
QC-00011272,PROD-00191182,2025-09-24,EMP-00004,1481,31,Assembly,Passed
QC-00011273,PROD-00267207,2025-09-21,EMP-00109,994,49,Surface,Passed
QC-00011274,PROD-00016389,2026-07-08,EMP-00181,2485,136,Material,Failed
QC-00011275,PROD-00293431,2024-12-17,EMP-00054,1257,81,Assembly,Failed
QC-00011276,PROD-00249042,2026-08-18,EMP-00494,1951,69,Assembly,Passed
QC-00011277,PROD-00141767,2026-08-13,EMP-00298,989,37,None,Passed
QC-00011278,PROD-00125361,2026-07-29,EMP-00173,1606,150,Material,Failed
QC-00011279,PROD-00141463,2026-02-23,EMP-00081,2906,283,Assembly,Failed
QC-00011280,PROD-00245982,2026-03-20,EMP-00459,832,28,Dimensional,Passed
QC-00011281,PROD-00224987,2026-06-24,EMP-00451,2317,205,None,Failed
QC-00011282,PROD-00239521,2026-02-18,EMP-00373,721,55,Surface,Failed
QC-00011283,PROD-00225195,2025-06-05,EMP-00161,862,80,Dimensional,Failed
QC-00011284,PROD-00176388,2025-03-12,EMP-00165,1380,122,Dimensional,Failed
QC-00011285,PROD-00206466,2026-03-05,EMP-00145,2243,139,Assembly,Failed
QC-00011286,PROD-00094299,2025-07-17,EMP-00332,2447,10,Surface,Passed
QC-00011287,PROD-00055754,2025-02-07,EMP-00404,810,65,Dimensional,Failed
QC-00011288,PROD-00093437,2024-11-16,EMP-00088,2002,184,None,Failed
QC-00011289,PROD-00213637,2024-09-28,EMP-00368,2143,179,Dimensional,Failed
QC-00011290,PROD-00263081,2026-04-05,EMP-00178,842,72,Assembly,Failed
QC-00011291,PROD-00102966,2024-09-30,EMP-00209,2710,226,None,Failed
QC-00011292,PROD-00034598,2025-02-05,EMP-00297,822,66,None,Failed
QC-00011293,PROD-00121754,2024-09-20,EMP-00240,1867,5,Surface,Passed
QC-00011294,PROD-00137894,2025-06-11,EMP-00245,2531,225,Dimensional,Failed
QC-00011295,PROD-00175388,2026-01-28,EMP-00201,1683,138,Dimensional,Failed
QC-00011296,PROD-00101276,2025-08-11,EMP-00064,1258,35,Material,Passed
QC-00011297,PROD-00272321,2024-09-20,EMP-00197,2882,275,None,Failed
QC-00011298,PROD-00209859,2025-09-07,EMP-00075,2177,17,Assembly,Passed
QC-00011299,PROD-00100297,2025-07-24,EMP-00160,2441,78,Dimensional,Passed
QC-00011300,PROD-00138316,2025-08-12,EMP-00485,2795,57,None,Passed
QC-00011301,PROD-00214785,2025-03-07,EMP-00033,1475,124,Surface,Failed
QC-00011302,PROD-00009941,2025-10-21,EMP-00079,1862,52,None,Passed
QC-00011303,PROD-00129457,2026-06-03,EMP-00066,1241,59,Assembly,Passed
QC-00011304,PROD-00170297,2025-05-21,EMP-00192,1638,150,Dimensional,Failed
QC-00011305,PROD-00267475,2025-07-25,EMP-00010,780,33,Dimensional,Passed
QC-00011306,PROD-00168150,2026-06-22,EMP-00207,2341,218,Material,Failed
QC-00011307,PROD-00275767,2026-01-27,EMP-00241,2469,1,Surface,Passed
QC-00011308,PROD-00033765,2025-10-22,EMP-00351,2442,201,Material,Failed
QC-00011309,PROD-00197818,2025-04-18,EMP-00137,599,49,Surface,Failed
QC-00011310,PROD-00182424,2025-11-09,EMP-00477,1824,167,Surface,Failed
QC-00011311,PROD-00276289,2025-12-15,EMP-00123,2566,228,Dimensional,Failed
QC-00011312,PROD-00191769,2025-06-18,EMP-00283,1495,66,Assembly,Passed
QC-00011313,PROD-00025160,2025-10-10,EMP-00151,573,34,Dimensional,Failed
QC-00011314,PROD-00055334,2026-02-15,EMP-00065,1960,160,None,Failed
QC-00011315,PROD-00277443,2024-09-19,EMP-00190,1026,35,Surface,Passed
QC-00011316,PROD-00249311,2025-01-05,EMP-00320,937,36,Material,Passed
QC-00011317,PROD-00244159,2025-12-06,EMP-00236,1394,12,Assembly,Passed
QC-00011318,PROD-00000348,2026-01-13,EMP-00026,919,74,Material,Failed
QC-00011319,PROD-00274999,2025-05-18,EMP-00263,1106,18,Surface,Passed
QC-00011320,PROD-00132399,2025-06-12,EMP-00481,1040,38,Material,Passed
QC-00011321,PROD-00175876,2024-12-27,EMP-00252,1302,125,None,Failed
QC-00011322,PROD-00023366,2025-01-23,EMP-00425,1174,5,Assembly,Passed
QC-00011323,PROD-00218409,2025-10-21,EMP-00472,818,20,Surface,Passed
QC-00011324,PROD-00215453,2025-12-08,EMP-00154,2656,76,None,Passed
QC-00011325,PROD-00225469,2025-05-18,EMP-00147,854,61,Surface,Failed
QC-00011326,PROD-00265980,2024-10-09,EMP-00411,2933,94,Dimensional,Passed
QC-00011327,PROD-00172987,2025-05-16,EMP-00149,943,75,None,Failed
QC-00011328,PROD-00087440,2024-12-10,EMP-00346,2203,100,Assembly,Passed
QC-00011329,PROD-00254298,2024-11-29,EMP-00415,2283,92,Surface,Passed
QC-00011330,PROD-00081311,2026-04-18,EMP-00088,1468,112,Material,Failed
QC-00011331,PROD-00282862,2026-04-07,EMP-00454,2758,226,Surface,Failed
QC-00011332,PROD-00273599,2026-05-28,EMP-00274,1874,37,Material,Passed
QC-00011333,PROD-00043808,2025-07-09,EMP-00196,696,64,Material,Failed
QC-00011334,PROD-00176761,2025-08-17,EMP-00368,1623,13,Assembly,Passed
QC-00011335,PROD-00167563,2025-12-18,EMP-00053,1148,33,Assembly,Passed
QC-00011336,PROD-00011720,2026-03-25,EMP-00048,1361,99,None,Failed
QC-00011337,PROD-00197666,2025-01-11,EMP-00360,1800,58,Assembly,Passed
QC-00011338,PROD-00219608,2025-12-25,EMP-00232,2543,26,Material,Passed
QC-00011339,PROD-00060475,2025-09-05,EMP-00278,1756,78,None,Passed
QC-00011340,PROD-00259060,2025-08-06,EMP-00382,2100,64,Material,Passed
QC-00011341,PROD-00077054,2026-07-21,EMP-00379,2367,201,Material,Failed
QC-00011342,PROD-00252269,2026-02-28,EMP-00325,737,17,Material,Passed
QC-00011343,PROD-00064740,2024-10-24,EMP-00170,1893,57,Surface,Passed
QC-00011344,PROD-00162241,2025-01-09,EMP-00110,2378,164,Assembly,Failed
QC-00011345,PROD-00003788,2025-10-30,EMP-00391,1680,105,Assembly,Failed
QC-00011346,PROD-00165900,2024-08-29,EMP-00301,878,33,Dimensional,Passed
QC-00011347,PROD-00239436,2026-07-24,EMP-00441,1529,81,Assembly,Failed
QC-00011348,PROD-00277612,2026-02-04,EMP-00057,1064,99,Assembly,Failed
QC-00011349,PROD-00244383,2024-12-11,EMP-00081,610,41,Material,Failed
QC-00011350,PROD-00048301,2026-02-24,EMP-00157,979,28,Material,Passed
QC-00011351,PROD-00036299,2026-02-16,EMP-00444,1100,76,Surface,Failed
QC-00011352,PROD-00030356,2026-06-10,EMP-00471,1374,112,Dimensional,Failed
QC-00011353,PROD-00083573,2025-03-07,EMP-00173,1236,5,Dimensional,Passed
QC-00011354,PROD-00046563,2024-10-16,EMP-00301,2558,144,Assembly,Failed
QC-00011355,PROD-00112258,2025-05-30,EMP-00075,2162,212,None,Failed
QC-00011356,PROD-00117971,2025-10-10,EMP-00421,1648,124,Material,Failed
QC-00011357,PROD-00273297,2025-11-09,EMP-00237,1543,93,Material,Failed
QC-00011358,PROD-00060036,2026-07-21,EMP-00154,2222,201,Dimensional,Failed
QC-00011359,PROD-00250937,2026-05-18,EMP-00001,2991,288,Surface,Failed
QC-00011360,PROD-00067627,2026-08-09,EMP-00005,1388,20,None,Passed
QC-00011361,PROD-00032656,2026-03-11,EMP-00021,2655,136,Dimensional,Failed
QC-00011362,PROD-00081659,2024-09-19,EMP-00168,1634,15,None,Passed
QC-00011363,PROD-00102463,2026-01-13,EMP-00278,2472,180,Material,Failed
QC-00011364,PROD-00266711,2024-10-27,EMP-00057,1342,2,None,Passed
QC-00011365,PROD-00147552,2025-11-20,EMP-00126,723,41,Surface,Failed
QC-00011366,PROD-00214463,2024-11-12,EMP-00347,924,82,Assembly,Failed
QC-00011367,PROD-00138567,2024-10-19,EMP-00440,1387,8,Surface,Passed
QC-00011368,PROD-00247550,2025-04-25,EMP-00406,2727,67,Dimensional,Passed
QC-00011369,PROD-00048621,2026-07-03,EMP-00390,1382,1,Surface,Passed
QC-00011370,PROD-00193222,2025-08-28,EMP-00121,2445,9,Dimensional,Passed
QC-00011371,PROD-00275509,2026-04-22,EMP-00451,2474,145,Material,Failed
QC-00011372,PROD-00074131,2026-08-19,EMP-00002,564,8,Material,Passed
QC-00011373,PROD-00031886,2024-10-10,EMP-00375,1146,10,None,Passed
QC-00011374,PROD-00207329,2025-02-03,EMP-00465,1523,102,Assembly,Failed
QC-00011375,PROD-00227856,2025-06-14,EMP-00162,2012,193,Assembly,Failed
QC-00011376,PROD-00285319,2024-11-04,EMP-00271,1573,20,Dimensional,Passed
QC-00011377,PROD-00198424,2025-04-20,EMP-00050,2124,79,Assembly,Passed
QC-00011378,PROD-00240978,2025-01-16,EMP-00500,2614,76,Dimensional,Passed
QC-00011379,PROD-00037149,2024-10-29,EMP-00458,1478,39,Assembly,Passed
QC-00011380,PROD-00070142,2025-06-07,EMP-00200,2141,208,Material,Failed
QC-00011381,PROD-00203757,2025-07-18,EMP-00176,1753,138,Material,Failed
QC-00011382,PROD-00033452,2025-10-19,EMP-00172,2133,13,Assembly,Passed
QC-00011383,PROD-00153009,2026-04-16,EMP-00084,2620,253,None,Failed
QC-00011384,PROD-00278497,2025-04-24,EMP-00420,744,48,Dimensional,Failed
QC-00011385,PROD-00268219,2026-05-27,EMP-00443,1795,101,Material,Failed
QC-00011386,PROD-00266790,2026-08-15,EMP-00471,2691,178,None,Failed
QC-00011387,PROD-00218364,2025-04-06,EMP-00131,1657,0,Surface,Passed
QC-00011388,PROD-00089874,2024-11-05,EMP-00376,797,20,Material,Passed
QC-00011389,PROD-00018488,2025-04-26,EMP-00307,2893,52,Surface,Passed
QC-00011390,PROD-00038733,2025-01-26,EMP-00429,999,47,Surface,Passed
QC-00011391,PROD-00233036,2025-11-21,EMP-00142,1790,174,None,Failed
QC-00011392,PROD-00216590,2025-10-11,EMP-00476,1273,69,Material,Failed
QC-00011393,PROD-00099409,2025-08-29,EMP-00176,2206,127,Dimensional,Failed
QC-00011394,PROD-00111947,2026-06-02,EMP-00359,2166,82,Surface,Passed
QC-00011395,PROD-00004998,2025-11-23,EMP-00205,627,55,Assembly,Failed
QC-00011396,PROD-00268618,2025-08-21,EMP-00498,1478,32,Assembly,Passed
QC-00011397,PROD-00299831,2025-04-08,EMP-00088,2532,119,Assembly,Passed
QC-00011398,PROD-00198124,2025-10-23,EMP-00008,2821,68,Material,Passed
QC-00011399,PROD-00092665,2026-07-28,EMP-00478,1346,10,None,Passed
QC-00011400,PROD-00061488,2025-08-21,EMP-00256,1712,96,Surface,Failed
QC-00011401,PROD-00209787,2026-02-17,EMP-00276,2133,87,Surface,Passed
QC-00011402,PROD-00277760,2025-02-17,EMP-00481,1695,3,Assembly,Passed
QC-00011403,PROD-00181330,2025-05-11,EMP-00378,1736,109,Material,Failed
QC-00011404,PROD-00070461,2026-07-03,EMP-00362,1301,86,Assembly,Failed
QC-00011405,PROD-00204105,2026-07-13,EMP-00306,2084,74,Surface,Passed
QC-00011406,PROD-00177806,2025-04-28,EMP-00209,2913,262,Dimensional,Failed
QC-00011407,PROD-00014752,2026-06-09,EMP-00424,1857,93,Dimensional,Failed
QC-00011408,PROD-00014513,2026-06-09,EMP-00031,976,48,Dimensional,Passed
QC-00011409,PROD-00207812,2025-11-07,EMP-00451,2040,138,Material,Failed
QC-00011410,PROD-00135971,2026-01-09,EMP-00334,1832,159,Dimensional,Failed
QC-00011411,PROD-00100486,2026-02-02,EMP-00408,2154,24,Assembly,Passed
QC-00011412,PROD-00192811,2026-06-10,EMP-00426,2120,167,None,Failed
QC-00011413,PROD-00291735,2026-01-15,EMP-00078,2869,160,Material,Failed
QC-00011414,PROD-00273537,2026-05-29,EMP-00081,2584,25,Assembly,Passed
QC-00011415,PROD-00079800,2026-01-22,EMP-00262,1504,84,None,Failed
QC-00011416,PROD-00260454,2025-07-16,EMP-00353,555,27,Assembly,Passed
QC-00011417,PROD-00277797,2024-12-24,EMP-00359,1160,39,Material,Passed
QC-00011418,PROD-00008634,2025-10-05,EMP-00400,1903,53,Assembly,Passed
QC-00011419,PROD-00045925,2024-09-10,EMP-00244,2909,30,Dimensional,Passed
QC-00011420,PROD-00048676,2025-12-18,EMP-00473,2423,124,Surface,Failed
QC-00011421,PROD-00256612,2025-08-01,EMP-00168,1774,129,Surface,Failed
QC-00011422,PROD-00232324,2025-09-21,EMP-00226,633,2,Surface,Passed
QC-00011423,PROD-00100283,2025-09-06,EMP-00033,821,24,Assembly,Passed
QC-00011424,PROD-00272707,2025-06-20,EMP-00041,1849,176,Material,Failed
QC-00011425,PROD-00049255,2025-07-06,EMP-00408,1561,50,Material,Passed
QC-00011426,PROD-00170728,2025-08-23,EMP-00124,1410,13,Surface,Passed
QC-00011427,PROD-00269000,2025-01-11,EMP-00213,2551,224,None,Failed
QC-00011428,PROD-00208151,2025-07-04,EMP-00317,904,2,Material,Passed
QC-00011429,PROD-00227484,2026-03-12,EMP-00014,672,56,Surface,Failed
QC-00011430,PROD-00019158,2025-07-20,EMP-00265,2648,53,None,Passed
QC-00011431,PROD-00104525,2026-01-24,EMP-00084,2806,9,Dimensional,Passed
QC-00011432,PROD-00124766,2025-08-21,EMP-00487,1493,23,Dimensional,Passed
QC-00011433,PROD-00167976,2026-03-28,EMP-00056,1366,103,None,Failed
QC-00011434,PROD-00244710,2026-08-20,EMP-00365,976,16,Material,Passed
QC-00011435,PROD-00047750,2025-08-01,EMP-00262,1131,47,Assembly,Passed
QC-00011436,PROD-00251321,2024-11-26,EMP-00115,2278,105,None,Passed
QC-00011437,PROD-00241703,2026-02-27,EMP-00229,608,43,Assembly,Failed
QC-00011438,PROD-00159068,2025-03-22,EMP-00015,2740,39,Dimensional,Passed
QC-00011439,PROD-00034462,2025-06-10,EMP-00408,2900,142,Dimensional,Passed
QC-00011440,PROD-00154364,2026-02-04,EMP-00048,1677,71,Assembly,Passed
QC-00011441,PROD-00026222,2025-01-22,EMP-00434,1607,17,Dimensional,Passed
QC-00011442,PROD-00193381,2024-11-10,EMP-00235,2016,180,Surface,Failed
QC-00011443,PROD-00028732,2026-07-20,EMP-00221,1941,19,Assembly,Passed
QC-00011444,PROD-00058480,2025-06-24,EMP-00368,870,34,None,Passed
QC-00011445,PROD-00124379,2025-08-14,EMP-00369,2406,212,Assembly,Failed
QC-00011446,PROD-00019603,2026-04-01,EMP-00438,2259,112,Surface,Passed
QC-00011447,PROD-00061547,2025-02-24,EMP-00165,516,50,Surface,Failed
QC-00011448,PROD-00190708,2026-06-15,EMP-00477,2491,161,None,Failed
QC-00011449,PROD-00196281,2026-01-14,EMP-00433,1030,56,Surface,Failed
QC-00011450,PROD-00284892,2026-06-19,EMP-00033,2290,2,Dimensional,Passed
QC-00011451,PROD-00072290,2026-08-04,EMP-00281,2502,29,Material,Passed
QC-00011452,PROD-00293647,2026-07-10,EMP-00111,557,32,Material,Failed
QC-00011453,PROD-00249235,2025-02-03,EMP-00410,2188,139,Assembly,Failed
QC-00011454,PROD-00258516,2024-08-29,EMP-00376,1430,96,Assembly,Failed
QC-00011455,PROD-00145885,2026-04-27,EMP-00437,2564,92,Dimensional,Passed
QC-00011456,PROD-00249131,2025-10-18,EMP-00252,782,11,Dimensional,Passed
QC-00011457,PROD-00044730,2025-06-19,EMP-00367,1718,51,Material,Passed
QC-00011458,PROD-00097991,2026-06-26,EMP-00293,1405,113,Assembly,Failed
QC-00011459,PROD-00165972,2024-11-20,EMP-00129,677,9,Dimensional,Passed
QC-00011460,PROD-00008587,2024-09-04,EMP-00085,604,22,Dimensional,Passed
QC-00011461,PROD-00064012,2024-10-16,EMP-00129,956,7,Material,Passed
QC-00011462,PROD-00140928,2025-01-11,EMP-00433,738,37,Material,Failed
QC-00011463,PROD-00138485,2024-10-11,EMP-00153,2947,191,Assembly,Failed
QC-00011464,PROD-00150758,2025-12-19,EMP-00348,794,70,Assembly,Failed
QC-00011465,PROD-00245483,2025-04-30,EMP-00070,2150,177,Surface,Failed
QC-00011466,PROD-00177947,2026-03-24,EMP-00038,2933,36,Material,Passed
QC-00011467,PROD-00147389,2026-07-02,EMP-00046,2551,28,Material,Passed
QC-00011468,PROD-00239913,2026-01-30,EMP-00230,1713,15,Assembly,Passed
QC-00011469,PROD-00208483,2024-09-18,EMP-00464,1001,49,Assembly,Passed
QC-00011470,PROD-00175839,2026-07-05,EMP-00039,1152,76,Material,Failed
QC-00011471,PROD-00136687,2026-01-18,EMP-00417,1186,12,Surface,Passed
QC-00011472,PROD-00134529,2025-03-18,EMP-00190,2645,208,Assembly,Failed
QC-00011473,PROD-00132383,2025-10-19,EMP-00138,2800,213,Material,Failed
QC-00011474,PROD-00077752,2026-01-23,EMP-00351,1581,128,Surface,Failed
QC-00011475,PROD-00269049,2026-04-08,EMP-00479,1947,181,Dimensional,Failed
QC-00011476,PROD-00172298,2026-07-11,EMP-00131,507,16,Material,Passed
QC-00011477,PROD-00000269,2026-05-28,EMP-00320,2371,146,Surface,Failed
QC-00011478,PROD-00027074,2025-06-18,EMP-00139,503,37,None,Failed
QC-00011479,PROD-00278117,2025-10-10,EMP-00060,2095,90,Assembly,Passed
QC-00011480,PROD-00026249,2025-10-27,EMP-00112,684,14,Assembly,Passed
QC-00011481,PROD-00121901,2025-05-16,EMP-00389,2938,242,Material,Failed
QC-00011482,PROD-00192170,2026-01-25,EMP-00264,1520,99,Material,Failed
QC-00011483,PROD-00278767,2026-07-07,EMP-00301,2317,28,Surface,Passed
QC-00011484,PROD-00264387,2025-10-27,EMP-00345,1856,98,None,Failed
QC-00011485,PROD-00139577,2025-06-14,EMP-00363,2216,79,Dimensional,Passed
QC-00011486,PROD-00047197,2025-09-12,EMP-00236,998,63,None,Failed
QC-00011487,PROD-00255261,2026-02-27,EMP-00089,968,45,Dimensional,Passed
QC-00011488,PROD-00078806,2026-08-21,EMP-00235,2389,133,Dimensional,Failed
QC-00011489,PROD-00000953,2025-05-29,EMP-00278,2392,180,Assembly,Failed
QC-00011490,PROD-00217667,2026-01-05,EMP-00049,1721,139,Dimensional,Failed
QC-00011491,PROD-00275561,2025-02-19,EMP-00432,2073,7,None,Passed
QC-00011492,PROD-00210415,2025-12-01,EMP-00372,1921,28,None,Passed
QC-00011493,PROD-00247099,2024-09-19,EMP-00342,2880,174,None,Failed
QC-00011494,PROD-00043362,2025-04-28,EMP-00296,2820,169,Dimensional,Failed
QC-00011495,PROD-00200919,2025-06-29,EMP-00034,2498,11,Assembly,Passed
QC-00011496,PROD-00166341,2025-08-01,EMP-00407,2107,25,None,Passed
QC-00011497,PROD-00297579,2025-05-31,EMP-00357,1237,50,Surface,Passed
QC-00011498,PROD-00186594,2025-05-15,EMP-00112,2342,176,Assembly,Failed
QC-00011499,PROD-00073785,2024-09-02,EMP-00283,2606,199,Assembly,Failed
QC-00011500,PROD-00259470,2026-07-11,EMP-00118,1344,126,Material,Failed
QC-00011501,PROD-00094363,2024-12-24,EMP-00321,2833,96,Assembly,Passed
QC-00011502,PROD-00180589,2024-11-15,EMP-00008,536,26,Dimensional,Passed
QC-00011503,PROD-00184768,2025-01-21,EMP-00182,654,41,Material,Failed
QC-00011504,PROD-00113620,2026-05-19,EMP-00050,2098,73,None,Passed
QC-00011505,PROD-00160530,2024-12-31,EMP-00381,2100,8,Material,Passed
