production_id,production_date,batch_id,product_id,production_line,machine_id,operator_id,shift,planned_quantity,produced_quantity,good_quantity,defective_quantity,downtime_minutes,production_time_minutes,material_cost,labor_cost,energy_cost,quality_status,maintenance_required
PROD-00001971,2025-10-04,BATCH-00001971,PRD-010,LINE-02,M-001,EMP-00333,Afternoon,2711,2547,2448,99,133,303,190748.25,12193.79,1884.62,Passed,False
PROD-00001972,2025-04-16,BATCH-00001972,PRD-007,LINE-02,M-019,EMP-00285,Morning,2941,2718,2658,60,9,498,171958.54,9619.77,2975.01,Passed,False
PROD-00001973,2025-08-15,BATCH-00001973,PRD-004,LINE-03,M-020,EMP-00462,Afternoon,1417,1186,1096,90,70,323,223062.61,14086.06,4929.93,Failed,False
PROD-00001974,2026-01-06,BATCH-00001974,PRD-006,LINE-02,M-007,EMP-00174,Afternoon,681,556,536,20,107,528,59234.48,9984.38,8760.27,Passed,True
PROD-00001975,2024-09-18,BATCH-00001975,PRD-008,LINE-02,M-004,EMP-00166,Afternoon,2311,2122,2097,25,60,474,422074.46,12918.24,6923.8,Passed,False
PROD-00001976,2024-10-11,BATCH-00001976,PRD-006,LINE-05,M-020,EMP-00346,Night,2302,2071,2063,8,173,413,217386.19,10368.2,5723.18,Passed,False
PROD-00001977,2025-09-01,BATCH-00001977,PRD-005,LINE-01,M-010,EMP-00033,Afternoon,1578,1499,1405,94,11,547,46059.09,8986.13,1942.04,Failed,False
PROD-00001978,2026-06-14,BATCH-00001978,PRD-002,LINE-05,M-015,EMP-00059,Afternoon,1124,874,792,82,58,501,36256.98,13060.81,2786.07,Failed,False
PROD-00001979,2025-07-02,BATCH-00001979,PRD-009,LINE-05,M-015,EMP-00276,Morning,2964,2774,2755,19,19,372,899752.98,7692.84,8854.4,Passed,False
PROD-00001980,2025-07-22,BATCH-00001980,PRD-005,LINE-03,M-001,EMP-00469,Morning,1593,1484,1353,131,91,516,33152.65,7356.18,5257.26,Failed,False
PROD-00001981,2026-02-08,BATCH-00001981,PRD-007,LINE-02,M-016,EMP-00260,Night,1721,1705,1595,110,5,406,112998.49,3751.26,3873.68,Failed,False
PROD-00001982,2024-11-16,BATCH-00001982,PRD-006,LINE-02,M-015,EMP-00120,Morning,2885,2792,2561,231,127,560,314544.39,4082.17,9190.11,Failed,False
PROD-00001983,2025-09-09,BATCH-00001983,PRD-009,LINE-03,M-006,EMP-00421,Morning,1353,1319,1297,22,9,416,377945.47,6787.75,7346.99,Passed,False
PROD-00001984,2026-03-01,BATCH-00001984,PRD-002,LINE-05,M-014,EMP-00409,Afternoon,2039,2022,1882,140,95,312,71036.6,11605.26,5837.9,Failed,False
PROD-00001985,2026-08-01,BATCH-00001985,PRD-004,LINE-01,M-012,EMP-00381,Night,1728,1525,1427,98,74,593,333476.08,11217.25,4498.99,Failed,False
PROD-00001986,2025-08-04,BATCH-00001986,PRD-005,LINE-04,M-003,EMP-00227,Morning,837,713,679,34,160,472,20294.42,14003.53,6487.83,Passed,True
PROD-00001987,2024-10-21,BATCH-00001987,PRD-003,LINE-03,M-004,EMP-00117,Afternoon,1178,1047,962,85,19,440,301574.85,9339.07,1646.25,Failed,False
PROD-00001988,2026-07-24,BATCH-00001988,PRD-007,LINE-04,M-010,EMP-00014,Night,739,588,572,16,180,365,52865.81,4644.14,5381.68,Passed,False
PROD-00001989,2024-10-26,BATCH-00001989,PRD-003,LINE-02,M-014,EMP-00493,Night,2695,2622,2499,123,103,478,1156002.12,12018.46,1258.05,Passed,False
PROD-00001990,2025-05-02,BATCH-00001990,PRD-001,LINE-02,M-014,EMP-00194,Afternoon,2855,2706,2510,196,165,535,148014.51,4433.14,6020.47,Failed,True
PROD-00001991,2025-12-10,BATCH-00001991,PRD-007,LINE-02,M-009,EMP-00090,Morning,2201,2090,2071,19,105,368,130584.51,14965.96,7719.45,Passed,False
PROD-00001992,2024-12-18,BATCH-00001992,PRD-003,LINE-02,M-015,EMP-00498,Afternoon,1047,869,841,28,174,583,288608.52,9648.98,1356.56,Passed,False
PROD-00001993,2024-10-15,BATCH-00001993,PRD-007,LINE-01,M-011,EMP-00077,Night,2499,2341,2152,189,91,455,136826.82,8166.59,5071.06,Failed,False
PROD-00001994,2024-12-01,BATCH-00001994,PRD-007,LINE-03,M-003,EMP-00235,Afternoon,992,917,914,3,70,502,77876.58,4746.75,7991.78,Passed,False
PROD-00001995,2025-03-26,BATCH-00001995,PRD-007,LINE-04,M-005,EMP-00195,Morning,1758,1536,1440,96,35,334,132894.75,3430.57,4453.57,Failed,False
PROD-00001996,2025-12-22,BATCH-00001996,PRD-006,LINE-04,M-015,EMP-00193,Afternoon,2062,1900,1815,85,156,347,191120.86,11853.14,6754.23,Passed,False
PROD-00001997,2025-12-29,BATCH-00001997,PRD-001,LINE-03,M-011,EMP-00033,Night,607,370,335,35,55,406,16669.95,14646.44,7686.56,Failed,False
PROD-00001998,2025-11-22,BATCH-00001998,PRD-005,LINE-05,M-008,EMP-00294,Morning,1681,1616,1476,140,174,453,38068.94,3828.86,5801.01,Failed,False
PROD-00001999,2025-10-24,BATCH-00001999,PRD-004,LINE-03,M-016,EMP-00150,Night,1456,1392,1300,92,16,401,237041.22,11505.8,7261.81,Failed,True
PROD-00002000,2026-03-01,BATCH-00002000,PRD-002,LINE-03,M-007,EMP-00033,Morning,968,790,715,75,66,304,28416.81,8721.76,6306.81,Failed,False
PROD-00002001,2025-05-04,BATCH-00002001,PRD-010,LINE-02,M-002,EMP-00358,Night,1819,1757,1645,112,73,491,110817.75,7660.81,1852.83,Failed,False
PROD-00002002,2025-06-16,BATCH-00002002,PRD-001,LINE-01,M-011,EMP-00048,Morning,909,772,711,61,178,428,46329.26,3115.06,2855.17,Failed,False
PROD-00002003,2025-12-02,BATCH-00002003,PRD-008,LINE-01,M-018,EMP-00234,Morning,2690,2647,2594,53,105,323,559326.28,2192.17,8185.89,Passed,False
PROD-00002004,2025-10-11,BATCH-00002004,PRD-007,LINE-04,M-018,EMP-00334,Morning,2648,2540,2463,77,81,373,166595.99,11892.82,8550.55,Passed,False
PROD-00002005,2025-04-11,BATCH-00002005,PRD-010,LINE-02,M-001,EMP-00207,Morning,1310,1074,971,103,62,327,71994.39,6839.74,3369.5,Failed,False
PROD-00002006,2025-08-12,BATCH-00002006,PRD-001,LINE-01,M-011,EMP-00469,Morning,1257,1147,1036,111,128,386,51847.42,10411.42,9481.43,Failed,False
PROD-00002007,2025-09-21,BATCH-00002007,PRD-002,LINE-03,M-003,EMP-00132,Afternoon,892,691,672,19,74,589,21498.32,7315.15,1330.01,Passed,True
PROD-00002008,2025-12-08,BATCH-00002008,PRD-002,LINE-02,M-005,EMP-00143,Morning,2145,1917,1854,63,108,316,65269.18,11622.45,2265.85,Passed,False
PROD-00002009,2025-07-25,BATCH-00002009,PRD-004,LINE-01,M-020,EMP-00388,Morning,2904,2857,2767,90,33,338,447554.61,6911.15,6895.14,Passed,True
PROD-00002010,2024-11-10,BATCH-00002010,PRD-004,LINE-02,M-012,EMP-00093,Night,1548,1470,1417,53,136,493,251696.67,3313.37,3050.42,Passed,False
PROD-00002011,2026-05-03,BATCH-00002011,PRD-002,LINE-03,M-005,EMP-00111,Afternoon,1379,1317,1252,65,40,395,46999.62,13178.94,7113.47,Passed,False
PROD-00002012,2026-02-21,BATCH-00002012,PRD-005,LINE-04,M-014,EMP-00099,Afternoon,1720,1607,1498,109,156,389,45713.89,4252.41,6252.85,Failed,False
PROD-00002013,2024-11-21,BATCH-00002013,PRD-010,LINE-02,M-009,EMP-00339,Night,1960,1849,1733,116,63,581,124082.32,8156.19,9144.2,Failed,False
PROD-00002014,2026-06-18,BATCH-00002014,PRD-006,LINE-03,M-006,EMP-00197,Afternoon,1226,1106,1000,106,159,489,99102.67,7261.96,7969.57,Failed,False
PROD-00002015,2026-01-15,BATCH-00002015,PRD-010,LINE-05,M-002,EMP-00318,Afternoon,771,647,598,49,68,513,48625.31,6806.52,3216.59,Failed,False
PROD-00002016,2026-01-12,BATCH-00002016,PRD-005,LINE-03,M-015,EMP-00399,Afternoon,2436,2380,2317,63,94,501,59898.71,9560.86,4337.83,Passed,False
PROD-00002017,2026-07-07,BATCH-00002017,PRD-006,LINE-05,M-011,EMP-00383,Morning,1455,1402,1298,104,86,378,121835.59,10239.27,7892.85,Failed,False
PROD-00002018,2026-04-14,BATCH-00002018,PRD-007,LINE-04,M-014,EMP-00487,Morning,2522,2484,2408,76,151,580,160655.21,8172.67,2409.89,Passed,False
PROD-00002019,2025-10-27,BATCH-00002019,PRD-006,LINE-02,M-019,EMP-00014,Afternoon,1611,1371,1298,73,54,351,140237.5,6270.81,7741.75,Failed,False
PROD-00002020,2026-03-07,BATCH-00002020,PRD-009,LINE-05,M-003,EMP-00213,Morning,1102,958,898,60,75,481,294214.68,5072.73,6475.77,Failed,False
PROD-00002021,2026-06-28,BATCH-00002021,PRD-009,LINE-02,M-001,EMP-00255,Morning,841,741,676,65,25,542,227682.89,11030.3,1795.46,Failed,True
PROD-00002022,2025-02-08,BATCH-00002022,PRD-001,LINE-05,M-020,EMP-00217,Afternoon,2431,2389,2191,198,176,583,135671.85,2052.87,1858.77,Failed,False
PROD-00002023,2025-07-25,BATCH-00002023,PRD-001,LINE-03,M-013,EMP-00402,Morning,2777,2679,2539,140,35,452,141605.57,3531.72,9812.91,Failed,False
PROD-00002024,2025-08-10,BATCH-00002024,PRD-008,LINE-02,M-013,EMP-00432,Night,2125,2043,1879,164,47,451,304844.62,3873.95,6203.37,Failed,False
PROD-00002025,2026-07-15,BATCH-00002025,PRD-007,LINE-05,M-010,EMP-00006,Morning,1340,1187,1174,13,48,502,93403.84,11724.67,6265.71,Passed,False
PROD-00002026,2025-02-18,BATCH-00002026,PRD-005,LINE-03,M-019,EMP-00236,Morning,2571,2551,2495,56,170,509,57829.77,7376.95,9199.39,Passed,False
PROD-00002027,2025-07-12,BATCH-00002027,PRD-001,LINE-01,M-004,EMP-00490,Afternoon,2186,1959,1819,140,174,355,86185.52,6272.28,6400.74,Failed,False
PROD-00002028,2025-05-15,BATCH-00002028,PRD-010,LINE-05,M-002,EMP-00390,Morning,612,510,461,49,29,399,34138.18,9379.92,3448.98,Failed,False
PROD-00002029,2026-05-29,BATCH-00002029,PRD-005,LINE-03,M-018,EMP-00407,Morning,1613,1492,1385,107,55,444,42933.3,10538.29,2846.07,Failed,True
PROD-00002030,2025-08-12,BATCH-00002030,PRD-010,LINE-04,M-020,EMP-00111,Morning,2734,2667,2622,45,176,337,194948.62,14415.17,8784.78,Passed,False
PROD-00002031,2025-06-30,BATCH-00002031,PRD-009,LINE-01,M-001,EMP-00025,Afternoon,873,771,770,1,26,382,293789.45,9518.44,7393.4,Passed,False
PROD-00002032,2025-07-14,BATCH-00002032,PRD-001,LINE-05,M-002,EMP-00383,Morning,1116,973,920,53,135,320,57479.0,14035.78,4637.79,Failed,False
PROD-00002033,2026-03-14,BATCH-00002033,PRD-003,LINE-03,M-005,EMP-00031,Morning,999,933,869,64,51,463,390792.93,14148.95,3721.27,Failed,False
PROD-00002034,2024-11-06,BATCH-00002034,PRD-007,LINE-05,M-004,EMP-00106,Night,751,629,593,36,178,495,58373.33,3250.19,8536.0,Failed,True
PROD-00002035,2025-04-24,BATCH-00002035,PRD-006,LINE-02,M-004,EMP-00299,Night,2468,2250,2071,179,25,458,272725.81,12279.3,2044.06,Failed,False
PROD-00002036,2025-07-22,BATCH-00002036,PRD-001,LINE-05,M-018,EMP-00412,Night,1054,823,764,59,77,345,44354.91,2056.01,9735.84,Failed,False
PROD-00002037,2025-04-24,BATCH-00002037,PRD-002,LINE-01,M-020,EMP-00110,Afternoon,1042,925,845,80,136,543,31166.41,3777.33,5361.21,Failed,False
PROD-00002038,2026-01-23,BATCH-00002038,PRD-006,LINE-01,M-002,EMP-00471,Night,2510,2435,2215,220,97,555,241291.39,9867.55,3149.58,Failed,False
PROD-00002039,2025-03-10,BATCH-00002039,PRD-002,LINE-01,M-012,EMP-00146,Morning,2052,1852,1705,147,31,338,84359.32,4201.15,6772.74,Failed,False
PROD-00002040,2025-06-11,BATCH-00002040,PRD-002,LINE-02,M-013,EMP-00035,Afternoon,1874,1790,1777,13,55,580,69120.62,10624.97,9692.31,Passed,False
PROD-00002041,2024-12-21,BATCH-00002041,PRD-006,LINE-01,M-001,EMP-00072,Night,1880,1798,1754,44,42,486,219921.78,8459.03,3806.99,Passed,False
PROD-00002042,2026-02-09,BATCH-00002042,PRD-002,LINE-03,M-014,EMP-00200,Night,2410,2272,2120,152,149,444,93674.66,5586.92,5731.41,Failed,False
PROD-00002043,2026-08-11,BATCH-00002043,PRD-010,LINE-03,M-014,EMP-00232,Afternoon,1404,1397,1303,94,14,505,72549.75,14875.32,7306.81,Failed,False
PROD-00002044,2025-08-28,BATCH-00002044,PRD-006,LINE-01,M-015,EMP-00080,Afternoon,2567,2341,2304,37,75,506,299720.19,4395.01,6743.36,Passed,True
PROD-00002045,2024-10-16,BATCH-00002045,PRD-006,LINE-01,M-003,EMP-00151,Night,2159,2153,2087,66,93,440,222555.76,2103.93,1203.0,Passed,True
PROD-00002046,2024-11-03,BATCH-00002046,PRD-004,LINE-05,M-015,EMP-00399,Morning,520,390,364,26,96,302,85541.14,5388.8,8087.08,Failed,True
PROD-00002047,2026-06-02,BATCH-00002047,PRD-007,LINE-01,M-016,EMP-00070,Night,2175,2022,2007,15,138,372,175017.16,14847.58,8237.86,Passed,True
PROD-00002048,2024-10-30,BATCH-00002048,PRD-007,LINE-02,M-005,EMP-00118,Morning,1190,1062,970,92,49,582,64997.32,6565.27,8134.69,Failed,True
PROD-00002049,2024-11-05,BATCH-00002049,PRD-003,LINE-05,M-007,EMP-00184,Night,2777,2705,2699,6,39,452,1048908.34,8123.55,8796.95,Passed,True
PROD-00002050,2025-07-26,BATCH-00002050,PRD-005,LINE-01,M-004,EMP-00480,Morning,877,692,658,34,9,477,17389.92,12432.94,3053.56,Passed,False
PROD-00002051,2024-11-08,BATCH-00002051,PRD-006,LINE-05,M-019,EMP-00068,Morning,1295,1048,949,99,81,523,127815.07,14059.39,2482.59,Failed,False
PROD-00002052,2026-03-26,BATCH-00002052,PRD-006,LINE-05,M-001,EMP-00436,Morning,2504,2494,2341,153,142,312,293698.45,8814.48,1262.9,Failed,False
PROD-00002053,2026-03-21,BATCH-00002053,PRD-002,LINE-05,M-004,EMP-00477,Night,1678,1616,1539,77,84,434,50617.13,6327.91,7831.49,Passed,False
PROD-00002054,2025-06-10,BATCH-00002054,PRD-009,LINE-01,M-017,EMP-00346,Night,2179,2106,1919,187,116,414,707592.93,3675.61,1327.71,Failed,True
PROD-00002055,2026-05-17,BATCH-00002055,PRD-004,LINE-02,M-015,EMP-00286,Night,1910,1677,1534,143,127,359,330305.15,14584.88,7063.2,Failed,False
PROD-00002056,2024-12-04,BATCH-00002056,PRD-002,LINE-02,M-013,EMP-00306,Night,1408,1250,1158,92,169,307,55338.76,7780.23,9380.47,Failed,False
PROD-00002057,2025-10-31,BATCH-00002057,PRD-006,LINE-03,M-001,EMP-00279,Afternoon,2763,2518,2430,88,82,395,323793.44,12195.22,6331.21,Passed,False
PROD-00002058,2024-10-10,BATCH-00002058,PRD-001,LINE-02,M-017,EMP-00312,Night,2216,1970,1860,110,154,519,103405.82,2634.91,3682.34,Failed,True
PROD-00002059,2025-11-23,BATCH-00002059,PRD-002,LINE-03,M-015,EMP-00458,Morning,698,614,588,26,99,342,23387.44,5035.87,7805.31,Passed,False
PROD-00002060,2025-11-04,BATCH-00002060,PRD-003,LINE-05,M-002,EMP-00072,Afternoon,2319,2296,2239,57,106,412,825302.79,9281.8,3689.57,Passed,False
PROD-00002061,2025-11-04,BATCH-00002061,PRD-009,LINE-04,M-010,EMP-00138,Afternoon,1648,1526,1424,102,49,535,471678.83,4089.48,6515.83,Failed,False
PROD-00002062,2025-05-08,BATCH-00002062,PRD-008,LINE-02,M-009,EMP-00090,Morning,1238,1033,930,103,82,454,130880.78,5665.79,2657.67,Failed,False
PROD-00002063,2026-01-27,BATCH-00002063,PRD-001,LINE-04,M-020,EMP-00056,Afternoon,1621,1505,1473,32,20,573,72747.85,11361.9,4078.07,Passed,False
PROD-00002064,2024-11-27,BATCH-00002064,PRD-008,LINE-04,M-001,EMP-00084,Afternoon,1654,1417,1410,7,149,384,240734.68,12843.25,6067.9,Passed,False
PROD-00002065,2025-07-10,BATCH-00002065,PRD-001,LINE-03,M-006,EMP-00477,Morning,1479,1423,1387,36,54,342,78911.95,6393.18,6398.05,Passed,False
PROD-00002066,2025-05-26,BATCH-00002066,PRD-009,LINE-05,M-014,EMP-00201,Morning,1070,971,943,28,134,346,237119.82,2263.33,8453.25,Passed,False
PROD-00002067,2026-07-04,BATCH-00002067,PRD-002,LINE-01,M-014,EMP-00238,Night,2488,2245,2205,40,75,390,93280.98,12779.86,1237.99,Passed,False
PROD-00002068,2026-01-23,BATCH-00002068,PRD-006,LINE-01,M-013,EMP-00114,Morning,1486,1441,1338,103,151,481,142660.89,4728.91,8725.94,Failed,False
PROD-00002069,2026-08-25,BATCH-00002069,PRD-004,LINE-03,M-001,EMP-00095,Morning,996,846,826,20,59,323,167273.3,5926.91,8022.12,Passed,False
PROD-00002070,2026-03-30,BATCH-00002070,PRD-010,LINE-04,M-020,EMP-00250,Morning,699,552,537,15,27,331,38551.02,4751.4,6570.96,Passed,True
PROD-00002071,2025-07-19,BATCH-00002071,PRD-001,LINE-03,M-013,EMP-00367,Night,1252,1087,1044,43,148,443,54629.27,6898.18,2657.85,Passed,False
PROD-00002072,2026-06-30,BATCH-00002072,PRD-002,LINE-05,M-005,EMP-00117,Morning,2605,2515,2267,248,94,446,95881.94,2031.95,5045.47,Failed,False
PROD-00002073,2026-08-06,BATCH-00002073,PRD-006,LINE-04,M-018,EMP-00394,Morning,1389,1199,1170,29,34,445,107221.36,7005.92,6647.72,Passed,False
PROD-00002074,2026-03-08,BATCH-00002074,PRD-005,LINE-03,M-012,EMP-00101,Night,2306,2092,2030,62,73,353,53444.33,12170.83,2064.43,Passed,False
PROD-00002075,2024-10-03,BATCH-00002075,PRD-008,LINE-04,M-014,EMP-00035,Morning,2543,2295,2188,107,109,313,430860.68,6419.76,4101.41,Passed,False
PROD-00002076,2025-04-05,BATCH-00002076,PRD-003,LINE-05,M-002,EMP-00080,Morning,2768,2558,2394,164,22,425,906259.03,2714.27,6959.63,Failed,True
PROD-00002077,2025-12-04,BATCH-00002077,PRD-002,LINE-04,M-014,EMP-00105,Afternoon,2100,1940,1800,140,122,425,78723.99,7743.39,4477.44,Failed,True
PROD-00002078,2025-04-24,BATCH-00002078,PRD-004,LINE-05,M-010,EMP-00332,Night,2491,2353,2262,91,31,488,475516.81,2930.96,2242.54,Passed,False
PROD-00002079,2025-05-25,BATCH-00002079,PRD-008,LINE-02,M-015,EMP-00426,Afternoon,843,770,751,19,21,425,141564.94,4503.35,1360.38,Passed,False
PROD-00002080,2024-11-13,BATCH-00002080,PRD-009,LINE-04,M-012,EMP-00307,Night,2812,2774,2650,124,178,557,910077.47,2950.94,2288.81,Passed,False
PROD-00002081,2025-11-16,BATCH-00002081,PRD-007,LINE-04,M-018,EMP-00104,Night,1354,1106,1045,61,32,554,94236.81,8959.84,3320.69,Failed,False
PROD-00002082,2025-09-23,BATCH-00002082,PRD-010,LINE-03,M-001,EMP-00418,Afternoon,793,564,551,13,87,480,44124.35,3812.99,1848.23,Passed,False
PROD-00002083,2025-02-06,BATCH-00002083,PRD-007,LINE-03,M-003,EMP-00413,Morning,2109,2062,1952,110,74,549,154255.22,12309.21,2982.96,Failed,False
PROD-00002084,2024-12-23,BATCH-00002084,PRD-005,LINE-03,M-013,EMP-00315,Afternoon,1794,1738,1675,63,88,510,45004.08,12847.5,7053.77,Passed,False
PROD-00002085,2026-01-17,BATCH-00002085,PRD-008,LINE-03,M-012,EMP-00426,Morning,2594,2444,2335,109,75,311,356739.94,5622.87,8219.53,Passed,False
PROD-00002086,2025-09-03,BATCH-00002086,PRD-003,LINE-04,M-018,EMP-00476,Afternoon,1789,1544,1439,105,1,356,569644.06,14619.03,4769.26,Failed,True
PROD-00002087,2025-02-15,BATCH-00002087,PRD-001,LINE-02,M-011,EMP-00360,Morning,2227,2035,1921,114,32,525,121060.62,11242.51,2613.91,Failed,False
PROD-00002088,2026-06-14,BATCH-00002088,PRD-004,LINE-03,M-014,EMP-00445,Night,1554,1330,1262,68,175,490,297178.97,2948.34,6179.75,Failed,False
PROD-00002089,2024-11-17,BATCH-00002089,PRD-003,LINE-01,M-010,EMP-00467,Afternoon,1103,1029,966,63,50,552,363167.45,14791.56,7206.16,Failed,False
PROD-00002090,2025-05-23,BATCH-00002090,PRD-008,LINE-02,M-008,EMP-00333,Night,1060,1031,965,66,95,571,157588.88,10520.71,5130.6,Failed,True
PROD-00002091,2026-06-12,BATCH-00002091,PRD-005,LINE-02,M-007,EMP-00228,Night,2354,2180,1965,215,142,379,63591.35,14805.57,2296.16,Failed,False
PROD-00002092,2025-10-31,BATCH-00002092,PRD-010,LINE-04,M-007,EMP-00209,Night,1604,1588,1487,101,81,412,99847.78,11957.18,5007.4,Failed,False
PROD-00002093,2025-06-06,BATCH-00002093,PRD-009,LINE-02,M-001,EMP-00421,Morning,2246,2245,2217,28,51,565,564073.32,3798.14,8143.98,Passed,False
PROD-00002094,2024-11-22,BATCH-00002094,PRD-005,LINE-02,M-014,EMP-00435,Afternoon,1018,809,777,32,99,595,23526.64,13305.81,2831.86,Passed,False
PROD-00002095,2026-04-09,BATCH-00002095,PRD-009,LINE-02,M-013,EMP-00005,Afternoon,1181,1043,966,77,176,429,291505.99,11409.16,6743.24,Failed,False
PROD-00002096,2025-03-29,BATCH-00002096,PRD-005,LINE-05,M-002,EMP-00059,Morning,2281,2247,2241,6,153,374,62182.14,6816.13,4773.76,Passed,False
PROD-00002097,2025-11-13,BATCH-00002097,PRD-006,LINE-01,M-003,EMP-00056,Afternoon,883,645,618,27,144,449,65637.79,12723.31,9722.11,Passed,False
PROD-00002098,2025-02-16,BATCH-00002098,PRD-008,LINE-05,M-017,EMP-00296,Night,1913,1730,1566,164,135,318,226758.6,13411.08,2950.63,Failed,False
PROD-00002099,2026-05-13,BATCH-00002099,PRD-002,LINE-05,M-011,EMP-00039,Night,750,735,701,34,72,409,25134.93,6531.42,4464.66,Passed,False
PROD-00002100,2025-07-24,BATCH-00002100,PRD-004,LINE-04,M-011,EMP-00181,Night,2639,2472,2446,26,162,325,445660.32,10394.44,5295.81,Passed,False
PROD-00002101,2026-06-12,BATCH-00002101,PRD-010,LINE-01,M-016,EMP-00431,Afternoon,549,313,288,25,26,581,19581.0,6130.9,3536.49,Failed,False
PROD-00002102,2025-11-03,BATCH-00002102,PRD-002,LINE-05,M-017,EMP-00356,Night,2991,2952,2716,236,9,404,124190.67,10541.75,4643.19,Failed,False
PROD-00002103,2026-04-13,BATCH-00002103,PRD-002,LINE-05,M-014,EMP-00058,Morning,2285,2258,2165,93,23,591,88304.34,7060.41,9828.57,Passed,False
PROD-00002104,2026-05-22,BATCH-00002104,PRD-007,LINE-04,M-003,EMP-00244,Morning,2296,2148,1960,188,91,464,173775.65,4625.54,2792.86,Failed,False
PROD-00002105,2025-12-20,BATCH-00002105,PRD-006,LINE-03,M-014,EMP-00168,Afternoon,2696,2601,2504,97,53,376,251099.04,10367.11,1602.76,Passed,False
PROD-00002106,2025-12-14,BATCH-00002106,PRD-004,LINE-03,M-006,EMP-00199,Afternoon,1993,1930,1782,148,61,372,385895.71,12016.03,5582.62,Failed,True
PROD-00002107,2026-01-31,BATCH-00002107,PRD-008,LINE-04,M-014,EMP-00281,Afternoon,1872,1861,1844,17,143,406,358668.24,9012.54,3409.16,Passed,True
PROD-00002108,2026-01-06,BATCH-00002108,PRD-004,LINE-02,M-016,EMP-00387,Afternoon,526,325,293,32,38,520,55138.94,4048.67,8431.59,Failed,False
PROD-00002109,2025-10-31,BATCH-00002109,PRD-004,LINE-02,M-017,EMP-00190,Afternoon,1544,1527,1433,94,81,518,330292.96,11231.56,2481.46,Failed,True
PROD-00002110,2024-09-14,BATCH-00002110,PRD-004,LINE-04,M-005,EMP-00454,Night,518,399,387,12,139,304,93740.66,2099.5,9244.88,Passed,False
PROD-00002111,2025-12-11,BATCH-00002111,PRD-004,LINE-01,M-004,EMP-00450,Night,2775,2532,2409,123,42,449,551425.48,8098.86,9278.68,Passed,True
PROD-00002112,2026-08-16,BATCH-00002112,PRD-003,LINE-04,M-003,EMP-00075,Morning,2469,2340,2241,99,167,324,742289.39,12143.03,1553.31,Passed,False
PROD-00002113,2026-01-17,BATCH-00002113,PRD-005,LINE-01,M-012,EMP-00379,Night,1076,1001,915,86,49,547,22402.14,4815.88,7100.29,Failed,False
PROD-00002114,2026-05-31,BATCH-00002114,PRD-008,LINE-01,M-019,EMP-00299,Night,2423,2230,2072,158,24,543,428360.08,12188.14,9129.62,Failed,True
PROD-00002115,2026-02-14,BATCH-00002115,PRD-006,LINE-05,M-020,EMP-00371,Night,2998,2909,2705,204,111,493,291144.0,7918.37,3663.96,Failed,False
PROD-00002116,2025-03-20,BATCH-00002116,PRD-004,LINE-02,M-010,EMP-00484,Morning,1297,1098,1064,34,73,494,169119.61,9994.91,4299.81,Passed,False
PROD-00002117,2024-09-16,BATCH-00002117,PRD-006,LINE-05,M-003,EMP-00390,Afternoon,1303,1144,1119,25,117,424,151467.17,4369.89,8540.1,Passed,False
PROD-00002118,2025-01-12,BATCH-00002118,PRD-001,LINE-01,M-011,EMP-00253,Night,2378,2286,2109,177,5,600,102978.96,10732.9,4792.0,Failed,True
PROD-00002119,2025-03-25,BATCH-00002119,PRD-006,LINE-04,M-001,EMP-00016,Night,652,628,626,2,179,316,56942.3,11214.91,9185.77,Passed,True
PROD-00002120,2026-02-21,BATCH-00002120,PRD-006,LINE-05,M-015,EMP-00443,Night,2795,2612,2506,106,146,404,303153.91,12981.04,9187.62,Passed,False
PROD-00002121,2026-04-09,BATCH-00002121,PRD-005,LINE-01,M-010,EMP-00293,Afternoon,2579,2397,2345,52,128,541,59323.53,13627.6,6401.11,Passed,False
PROD-00002122,2025-04-21,BATCH-00002122,PRD-005,LINE-03,M-008,EMP-00416,Morning,2074,1826,1645,181,62,311,44520.75,7371.18,6702.13,Failed,False
PROD-00002123,2026-08-10,BATCH-00002123,PRD-002,LINE-05,M-005,EMP-00159,Afternoon,2526,2491,2282,209,177,575,98886.35,7502.67,2316.27,Failed,False
PROD-00002124,2025-05-15,BATCH-00002124,PRD-010,LINE-02,M-001,EMP-00280,Afternoon,1181,1010,994,16,127,325,60835.73,2512.17,1309.44,Passed,True
PROD-00002125,2025-05-24,BATCH-00002125,PRD-007,LINE-02,M-016,EMP-00450,Morning,571,549,512,37,81,505,32699.99,11953.97,3518.23,Failed,False
PROD-00002126,2024-08-29,BATCH-00002126,PRD-004,LINE-02,M-013,EMP-00307,Night,733,555,509,46,165,402,89244.64,5048.13,9087.4,Failed,False
PROD-00002127,2025-01-12,BATCH-00002127,PRD-002,LINE-02,M-003,EMP-00284,Afternoon,738,554,552,2,14,566,23243.61,8842.2,6356.7,Passed,True
PROD-00002128,2026-07-01,BATCH-00002128,PRD-001,LINE-03,M-009,EMP-00034,Afternoon,1768,1521,1510,11,136,578,69707.28,10368.06,9535.2,Passed,False
PROD-00002129,2024-12-14,BATCH-00002129,PRD-010,LINE-02,M-015,EMP-00214,Afternoon,1236,1062,1056,6,159,345,75133.48,4991.5,9311.16,Passed,False
PROD-00002130,2025-11-07,BATCH-00002130,PRD-007,LINE-02,M-014,EMP-00267,Morning,2113,1977,1813,164,43,478,115833.24,12255.31,1741.13,Failed,False
