production_id,production_date,batch_id,product_id,production_line,machine_id,operator_id,shift,planned_quantity,produced_quantity,good_quantity,defective_quantity,downtime_minutes,production_time_minutes,material_cost,labor_cost,energy_cost,quality_status,maintenance_required
PROD-00003795,2025-07-19,BATCH-00003795,PRD-003,LINE-01,M-010,EMP-00328,Afternoon,2148,2067,2059,8,85,503,948993.73,13191.73,4874.06,Passed,False
PROD-00003796,2025-01-07,BATCH-00003796,PRD-001,LINE-01,M-015,EMP-00263,Afternoon,2747,2603,2473,130,170,419,140881.05,14906.64,7518.67,Passed,False
PROD-00003797,2025-08-22,BATCH-00003797,PRD-004,LINE-03,M-006,EMP-00038,Morning,730,562,515,47,20,432,97274.24,5643.32,9931.81,Failed,True
PROD-00003798,2026-07-10,BATCH-00003798,PRD-001,LINE-05,M-008,EMP-00108,Morning,2418,2364,2146,218,94,503,124331.59,9527.05,4480.88,Failed,False
PROD-00003799,2025-10-24,BATCH-00003799,PRD-003,LINE-04,M-002,EMP-00392,Afternoon,2715,2515,2425,90,105,302,1064815.56,5952.0,4274.71,Passed,True
PROD-00003800,2026-02-07,BATCH-00003800,PRD-004,LINE-05,M-015,EMP-00360,Afternoon,1474,1326,1201,125,61,489,210384.64,12931.69,7926.93,Failed,False
PROD-00003801,2025-07-05,BATCH-00003801,PRD-005,LINE-02,M-008,EMP-00168,Morning,2756,2570,2313,257,75,496,73010.86,9173.25,6912.76,Failed,False
PROD-00003802,2025-05-03,BATCH-00003802,PRD-010,LINE-04,M-002,EMP-00360,Night,1709,1582,1426,156,117,326,78002.4,9016.33,8076.44,Failed,False
PROD-00003803,2025-02-27,BATCH-00003803,PRD-009,LINE-01,M-014,EMP-00423,Afternoon,1405,1244,1209,35,157,485,330665.91,11547.36,6836.51,Passed,False
PROD-00003804,2025-08-13,BATCH-00003804,PRD-006,LINE-03,M-020,EMP-00328,Afternoon,1697,1491,1416,75,53,388,176409.31,12791.96,6195.08,Failed,False
PROD-00003805,2025-10-06,BATCH-00003805,PRD-007,LINE-04,M-004,EMP-00266,Night,1381,1335,1221,114,48,494,94105.63,9060.04,8083.91,Failed,False
PROD-00003806,2026-06-11,BATCH-00003806,PRD-008,LINE-03,M-003,EMP-00144,Morning,2335,2112,2005,107,108,448,294122.19,3050.0,6204.76,Failed,False
PROD-00003807,2026-06-05,BATCH-00003807,PRD-010,LINE-05,M-003,EMP-00009,Afternoon,532,428,407,21,108,321,28522.84,13749.22,7476.65,Passed,False
PROD-00003808,2025-05-04,BATCH-00003808,PRD-009,LINE-04,M-013,EMP-00346,Afternoon,1166,1074,985,89,79,578,262049.31,8490.86,5453.85,Failed,False
PROD-00003809,2024-11-28,BATCH-00003809,PRD-008,LINE-04,M-005,EMP-00208,Night,1656,1488,1397,91,67,434,282846.62,9765.28,5072.32,Failed,False
PROD-00003810,2024-10-14,BATCH-00003810,PRD-010,LINE-01,M-012,EMP-00237,Morning,2254,2121,2026,95,63,569,158881.71,11631.49,5436.22,Passed,False
PROD-00003811,2026-04-07,BATCH-00003811,PRD-004,LINE-01,M-015,EMP-00233,Afternoon,2899,2780,2712,68,41,571,463469.79,13866.21,6058.77,Passed,False
PROD-00003812,2025-11-24,BATCH-00003812,PRD-005,LINE-01,M-005,EMP-00154,Morning,1812,1635,1578,57,144,334,44877.98,3599.96,2983.14,Passed,False
PROD-00003813,2026-07-23,BATCH-00003813,PRD-009,LINE-04,M-010,EMP-00195,Afternoon,1061,936,884,52,146,338,299895.85,13598.71,8350.57,Failed,False
PROD-00003814,2026-06-08,BATCH-00003814,PRD-007,LINE-04,M-012,EMP-00338,Afternoon,1244,1027,963,64,102,490,60972.32,10847.21,9675.35,Failed,False
PROD-00003815,2025-05-20,BATCH-00003815,PRD-003,LINE-05,M-004,EMP-00250,Afternoon,1096,990,944,46,72,388,377771.69,14683.94,3314.85,Passed,False
PROD-00003816,2025-05-14,BATCH-00003816,PRD-002,LINE-01,M-006,EMP-00208,Morning,2199,2194,2058,136,115,509,77394.75,6038.59,9775.86,Failed,False
PROD-00003817,2025-10-28,BATCH-00003817,PRD-005,LINE-05,M-012,EMP-00446,Morning,1769,1732,1665,67,69,400,38267.41,9038.12,1236.14,Passed,False
PROD-00003818,2026-08-24,BATCH-00003818,PRD-007,LINE-03,M-017,EMP-00027,Afternoon,1362,1356,1288,68,83,335,84434.76,8553.42,4424.43,Failed,True
PROD-00003819,2025-10-09,BATCH-00003819,PRD-006,LINE-02,M-006,EMP-00065,Afternoon,2009,1884,1738,146,152,546,203638.65,7785.69,5831.41,Failed,True
PROD-00003820,2026-04-25,BATCH-00003820,PRD-005,LINE-02,M-002,EMP-00338,Afternoon,1467,1398,1385,13,116,558,32620.5,13307.01,2808.74,Passed,False
PROD-00003821,2025-07-05,BATCH-00003821,PRD-009,LINE-01,M-008,EMP-00378,Afternoon,2084,2008,1882,126,108,323,604964.42,4317.08,3398.34,Failed,False
PROD-00003822,2026-07-26,BATCH-00003822,PRD-008,LINE-03,M-007,EMP-00157,Morning,2455,2229,2206,23,27,559,474499.8,9636.21,2844.53,Passed,False
PROD-00003823,2024-09-23,BATCH-00003823,PRD-004,LINE-04,M-018,EMP-00056,Morning,1930,1872,1855,17,61,341,378817.18,7146.0,4595.0,Passed,False
PROD-00003824,2024-12-21,BATCH-00003824,PRD-008,LINE-03,M-013,EMP-00452,Morning,649,409,372,37,52,355,53990.76,14345.26,5652.93,Failed,True
PROD-00003825,2025-01-31,BATCH-00003825,PRD-001,LINE-04,M-009,EMP-00378,Morning,2638,2518,2303,215,85,307,131626.28,7765.61,4189.75,Failed,True
PROD-00003826,2026-01-19,BATCH-00003826,PRD-007,LINE-05,M-005,EMP-00310,Afternoon,1448,1418,1315,103,94,549,108744.15,5815.63,3450.28,Failed,False
PROD-00003827,2024-09-21,BATCH-00003827,PRD-002,LINE-01,M-001,EMP-00160,Morning,1273,1201,1162,39,171,510,41565.11,10290.57,2122.5,Passed,False
PROD-00003828,2025-01-17,BATCH-00003828,PRD-001,LINE-05,M-010,EMP-00044,Morning,1390,1336,1278,58,51,458,65965.07,14433.8,1964.6,Passed,True
PROD-00003829,2024-12-01,BATCH-00003829,PRD-002,LINE-01,M-002,EMP-00192,Morning,597,495,457,38,74,562,18930.09,3816.5,9502.36,Failed,False
PROD-00003830,2026-05-27,BATCH-00003830,PRD-006,LINE-05,M-009,EMP-00340,Morning,1062,923,880,43,74,434,88096.03,8034.42,7755.44,Passed,False
PROD-00003831,2026-01-18,BATCH-00003831,PRD-009,LINE-03,M-011,EMP-00007,Morning,602,409,401,8,107,439,130045.12,14403.96,2023.33,Passed,False
PROD-00003832,2025-11-13,BATCH-00003832,PRD-008,LINE-03,M-005,EMP-00255,Morning,2501,2402,2290,112,13,378,326886.26,9116.44,9493.59,Passed,False
PROD-00003833,2025-08-21,BATCH-00003833,PRD-001,LINE-01,M-006,EMP-00394,Morning,1437,1378,1276,102,111,512,69694.04,2064.18,7449.94,Failed,False
PROD-00003834,2025-05-15,BATCH-00003834,PRD-007,LINE-02,M-012,EMP-00323,Afternoon,658,427,391,36,62,579,33917.57,11640.12,1107.19,Failed,False
PROD-00003835,2025-11-15,BATCH-00003835,PRD-004,LINE-04,M-009,EMP-00111,Morning,2674,2472,2454,18,67,332,412183.87,14259.84,8900.65,Passed,False
PROD-00003836,2025-06-25,BATCH-00003836,PRD-009,LINE-01,M-015,EMP-00015,Night,981,957,914,43,42,371,274584.27,8837.5,2725.41,Passed,False
PROD-00003837,2026-07-30,BATCH-00003837,PRD-008,LINE-04,M-006,EMP-00133,Morning,2889,2707,2472,235,180,419,451618.93,11022.79,1717.19,Failed,False
PROD-00003838,2024-10-19,BATCH-00003838,PRD-008,LINE-04,M-007,EMP-00069,Night,2484,2305,2133,172,179,371,365533.89,3562.17,2463.23,Failed,False
PROD-00003839,2024-12-11,BATCH-00003839,PRD-004,LINE-05,M-019,EMP-00299,Night,1462,1462,1369,93,96,481,273472.74,14536.36,4637.8,Failed,False
PROD-00003840,2025-11-10,BATCH-00003840,PRD-002,LINE-02,M-018,EMP-00287,Morning,2407,2377,2216,161,6,524,102590.9,4712.92,9343.07,Failed,False
PROD-00003841,2026-05-17,BATCH-00003841,PRD-001,LINE-04,M-004,EMP-00419,Morning,1197,1123,1097,26,176,599,50127.24,9197.14,7043.29,Passed,False
PROD-00003842,2026-05-14,BATCH-00003842,PRD-003,LINE-01,M-006,EMP-00193,Morning,1248,1235,1126,109,173,438,424768.08,11539.89,7939.78,Failed,False
PROD-00003843,2026-04-26,BATCH-00003843,PRD-007,LINE-03,M-018,EMP-00133,Morning,2541,2335,2269,66,56,481,166208.54,7218.97,9045.27,Passed,False
PROD-00003844,2025-10-19,BATCH-00003844,PRD-003,LINE-02,M-014,EMP-00014,Afternoon,1027,782,780,2,100,584,238421.67,13078.83,2897.18,Passed,False
PROD-00003845,2025-08-08,BATCH-00003845,PRD-004,LINE-05,M-006,EMP-00291,Afternoon,1153,1134,1079,55,91,459,233871.52,14248.62,1636.43,Passed,False
PROD-00003846,2026-03-03,BATCH-00003846,PRD-001,LINE-03,M-005,EMP-00167,Afternoon,809,616,587,29,70,474,29339.88,5436.79,2034.54,Passed,False
PROD-00003847,2025-05-05,BATCH-00003847,PRD-005,LINE-04,M-015,EMP-00287,Morning,2502,2322,2098,224,157,568,63337.54,8957.63,8934.33,Failed,False
PROD-00003848,2025-01-25,BATCH-00003848,PRD-007,LINE-05,M-016,EMP-00393,Night,764,534,489,45,78,550,40144.94,13135.36,3212.22,Failed,True
PROD-00003849,2024-09-02,BATCH-00003849,PRD-006,LINE-04,M-010,EMP-00440,Night,862,802,771,31,128,527,90169.73,5522.91,7754.36,Passed,False
PROD-00003850,2026-06-27,BATCH-00003850,PRD-009,LINE-01,M-001,EMP-00474,Morning,2992,2784,2651,133,92,414,654908.2,14181.82,8745.21,Passed,False
PROD-00003851,2024-10-24,BATCH-00003851,PRD-009,LINE-05,M-017,EMP-00403,Night,724,548,509,39,114,430,148815.06,5940.51,2874.17,Failed,True
PROD-00003852,2025-01-14,BATCH-00003852,PRD-010,LINE-05,M-004,EMP-00331,Afternoon,787,616,561,55,2,434,45779.52,13141.27,2070.02,Failed,False
PROD-00003853,2026-04-04,BATCH-00003853,PRD-001,LINE-01,M-020,EMP-00069,Night,1462,1360,1262,98,159,311,61666.24,13807.75,2346.49,Failed,False
PROD-00003854,2025-07-06,BATCH-00003854,PRD-002,LINE-02,M-009,EMP-00296,Morning,2946,2823,2569,254,164,551,116482.67,12480.59,3136.67,Failed,False
PROD-00003855,2026-05-30,BATCH-00003855,PRD-009,LINE-01,M-013,EMP-00453,Afternoon,2973,2909,2795,114,43,517,857574.43,8388.04,9581.17,Passed,False
PROD-00003856,2025-02-07,BATCH-00003856,PRD-005,LINE-01,M-015,EMP-00252,Night,2425,2350,2323,27,180,597,64174.55,7707.6,4250.72,Passed,True
PROD-00003857,2025-05-31,BATCH-00003857,PRD-010,LINE-03,M-014,EMP-00198,Night,1377,1345,1345,0,152,541,103714.94,3851.37,2766.08,Passed,False
PROD-00003858,2026-04-28,BATCH-00003858,PRD-010,LINE-01,M-008,EMP-00499,Afternoon,1755,1566,1474,92,131,375,86271.23,11405.09,7871.09,Failed,False
PROD-00003859,2025-02-23,BATCH-00003859,PRD-008,LINE-01,M-018,EMP-00288,Night,2939,2890,2660,230,137,407,495209.0,5051.92,9276.87,Failed,False
PROD-00003860,2025-05-29,BATCH-00003860,PRD-007,LINE-03,M-018,EMP-00031,Morning,890,830,758,72,120,585,65804.38,2425.59,4055.14,Failed,False
PROD-00003861,2025-06-18,BATCH-00003861,PRD-007,LINE-04,M-016,EMP-00101,Night,2399,2217,2144,73,109,581,137280.28,2879.51,2027.15,Passed,False
PROD-00003862,2024-11-19,BATCH-00003862,PRD-002,LINE-03,M-018,EMP-00390,Afternoon,889,883,834,49,176,586,31527.33,3995.04,1958.27,Failed,False
PROD-00003863,2024-09-25,BATCH-00003863,PRD-004,LINE-02,M-008,EMP-00187,Afternoon,954,878,830,48,25,360,131482.48,3714.49,7954.03,Failed,False
PROD-00003864,2025-04-23,BATCH-00003864,PRD-009,LINE-05,M-015,EMP-00288,Afternoon,1878,1723,1609,114,116,451,545100.44,13948.44,5028.25,Failed,False
PROD-00003865,2025-05-21,BATCH-00003865,PRD-001,LINE-01,M-018,EMP-00277,Afternoon,923,923,848,75,48,564,48967.72,10591.69,6582.74,Failed,False
PROD-00003866,2026-05-27,BATCH-00003866,PRD-008,LINE-03,M-011,EMP-00408,Night,2176,2123,2069,54,108,563,316437.52,3311.58,5901.57,Passed,False
PROD-00003867,2024-11-01,BATCH-00003867,PRD-008,LINE-05,M-008,EMP-00278,Morning,2148,2070,1956,114,162,494,283909.34,6070.13,3761.09,Failed,False
PROD-00003868,2026-08-25,BATCH-00003868,PRD-008,LINE-04,M-014,EMP-00448,Morning,888,759,702,57,149,535,134869.3,12371.39,4858.77,Failed,False
PROD-00003869,2025-02-18,BATCH-00003869,PRD-008,LINE-05,M-003,EMP-00178,Afternoon,2677,2463,2291,172,43,323,395465.86,12029.18,3500.83,Failed,False
PROD-00003870,2025-08-25,BATCH-00003870,PRD-002,LINE-05,M-001,EMP-00146,Night,996,936,881,55,89,407,32885.4,2483.55,8609.92,Failed,False
PROD-00003871,2025-09-21,BATCH-00003871,PRD-004,LINE-02,M-016,EMP-00440,Morning,2174,1998,1852,146,26,382,418279.0,13028.26,3084.98,Failed,False
PROD-00003872,2026-03-09,BATCH-00003872,PRD-010,LINE-05,M-009,EMP-00408,Morning,2444,2440,2367,73,85,335,147739.21,4090.64,2683.67,Passed,False
PROD-00003873,2026-01-11,BATCH-00003873,PRD-009,LINE-01,M-018,EMP-00326,Morning,1354,1148,1093,55,106,493,283738.47,3582.27,3483.66,Passed,False
PROD-00003874,2026-05-08,BATCH-00003874,PRD-005,LINE-04,M-014,EMP-00469,Afternoon,2535,2294,2184,110,15,502,71834.89,3494.45,4551.63,Passed,True
PROD-00003875,2025-06-14,BATCH-00003875,PRD-004,LINE-03,M-007,EMP-00194,Morning,2487,2442,2389,53,74,339,513316.23,2273.06,4195.26,Passed,False
PROD-00003876,2024-09-19,BATCH-00003876,PRD-005,LINE-04,M-010,EMP-00451,Afternoon,2769,2578,2357,221,138,347,62748.25,2933.03,9147.81,Failed,False
PROD-00003877,2024-10-30,BATCH-00003877,PRD-003,LINE-01,M-019,EMP-00352,Afternoon,1647,1582,1437,145,133,565,586956.97,14624.39,9270.51,Failed,True
PROD-00003878,2025-04-01,BATCH-00003878,PRD-010,LINE-03,M-020,EMP-00344,Night,2254,2035,1958,77,165,385,144520.45,10279.81,8540.17,Passed,False
PROD-00003879,2026-08-12,BATCH-00003879,PRD-007,LINE-05,M-012,EMP-00109,Afternoon,1143,1001,942,59,95,302,86301.41,14324.06,3498.81,Failed,False
PROD-00003880,2025-08-21,BATCH-00003880,PRD-006,LINE-03,M-017,EMP-00026,Morning,1066,1056,991,65,3,450,103035.29,11905.31,3210.91,Failed,False
PROD-00003881,2026-07-10,BATCH-00003881,PRD-006,LINE-05,M-018,EMP-00497,Morning,2263,2243,2139,104,7,352,233228.24,13441.08,8756.62,Passed,False
PROD-00003882,2025-04-06,BATCH-00003882,PRD-004,LINE-05,M-011,EMP-00146,Afternoon,852,662,597,65,57,404,136553.34,4319.34,1798.01,Failed,False
PROD-00003883,2024-12-24,BATCH-00003883,PRD-007,LINE-04,M-015,EMP-00412,Night,1633,1617,1606,11,45,310,138670.49,2918.07,9978.28,Passed,True
PROD-00003884,2026-02-16,BATCH-00003884,PRD-008,LINE-01,M-019,EMP-00426,Morning,1658,1648,1647,1,179,543,343629.49,6522.77,8088.62,Passed,True
PROD-00003885,2025-01-27,BATCH-00003885,PRD-004,LINE-01,M-015,EMP-00465,Morning,2187,2039,2015,24,51,400,444902.44,9009.46,7219.58,Passed,False
PROD-00003886,2025-10-13,BATCH-00003886,PRD-008,LINE-03,M-015,EMP-00099,Afternoon,2487,2382,2216,166,77,574,394334.66,3945.59,3937.96,Failed,False
PROD-00003887,2025-07-11,BATCH-00003887,PRD-004,LINE-04,M-020,EMP-00393,Afternoon,1381,1239,1224,15,115,517,196333.97,7916.19,2981.95,Passed,False
PROD-00003888,2024-12-03,BATCH-00003888,PRD-001,LINE-03,M-013,EMP-00152,Night,2849,2836,2627,209,48,380,112729.08,4058.6,6110.63,Failed,False
PROD-00003889,2026-01-25,BATCH-00003889,PRD-009,LINE-01,M-003,EMP-00145,Night,1183,1017,959,58,157,477,251448.93,12499.94,3842.96,Failed,False
PROD-00003890,2026-06-14,BATCH-00003890,PRD-009,LINE-04,M-013,EMP-00260,Afternoon,1684,1622,1520,102,79,397,438302.12,14779.98,8680.83,Failed,False
PROD-00003891,2025-04-19,BATCH-00003891,PRD-008,LINE-05,M-008,EMP-00433,Morning,1737,1509,1454,55,166,549,254665.28,7637.7,2800.57,Passed,True
PROD-00003892,2025-11-09,BATCH-00003892,PRD-007,LINE-05,M-008,EMP-00018,Morning,1246,1057,1056,1,142,574,72658.29,9691.0,3731.4,Passed,False
PROD-00003893,2026-08-22,BATCH-00003893,PRD-009,LINE-05,M-013,EMP-00209,Night,1429,1338,1242,96,62,518,335337.85,2026.71,9416.67,Failed,False
PROD-00003894,2025-11-26,BATCH-00003894,PRD-002,LINE-03,M-004,EMP-00084,Afternoon,2171,1972,1794,178,109,382,81190.39,8636.82,2375.76,Failed,False
PROD-00003895,2024-10-26,BATCH-00003895,PRD-008,LINE-02,M-017,EMP-00119,Afternoon,935,872,834,38,51,489,175376.94,10851.06,6763.86,Passed,False
PROD-00003896,2025-09-21,BATCH-00003896,PRD-003,LINE-05,M-004,EMP-00390,Night,2292,2280,2195,85,168,372,727490.97,14513.86,6226.47,Passed,False
PROD-00003897,2024-11-16,BATCH-00003897,PRD-006,LINE-04,M-019,EMP-00472,Afternoon,2830,2747,2563,184,66,390,244050.98,9276.41,3364.14,Failed,False
PROD-00003898,2025-02-04,BATCH-00003898,PRD-008,LINE-04,M-012,EMP-00260,Afternoon,2185,2132,1969,163,85,434,402552.17,4233.71,6811.96,Failed,False
PROD-00003899,2024-10-12,BATCH-00003899,PRD-007,LINE-03,M-018,EMP-00044,Morning,1657,1418,1346,72,130,591,124518.03,14123.59,6075.67,Failed,False
PROD-00003900,2025-11-02,BATCH-00003900,PRD-003,LINE-05,M-006,EMP-00422,Morning,2926,2895,2870,25,10,524,895506.46,11701.09,1414.06,Passed,False
PROD-00003901,2026-07-12,BATCH-00003901,PRD-008,LINE-02,M-001,EMP-00094,Afternoon,674,496,470,26,143,480,71498.45,13149.71,8412.35,Failed,False
PROD-00003902,2024-09-03,BATCH-00003902,PRD-007,LINE-04,M-019,EMP-00426,Afternoon,784,770,723,47,47,333,65737.05,10692.02,4594.27,Failed,False
PROD-00003903,2024-11-22,BATCH-00003903,PRD-009,LINE-05,M-013,EMP-00289,Afternoon,1493,1349,1336,13,92,472,409920.34,3754.3,2916.44,Passed,False
PROD-00003904,2024-09-27,BATCH-00003904,PRD-007,LINE-05,M-005,EMP-00296,Afternoon,918,788,774,14,152,437,61544.93,4566.18,9895.7,Passed,False
PROD-00003905,2025-01-01,BATCH-00003905,PRD-009,LINE-01,M-007,EMP-00356,Afternoon,906,695,684,11,109,549,234461.61,6306.41,8116.13,Passed,False
PROD-00003906,2024-09-02,BATCH-00003906,PRD-006,LINE-05,M-014,EMP-00070,Afternoon,2954,2739,2481,258,56,414,248258.42,4950.13,3177.96,Failed,False
PROD-00003907,2025-06-09,BATCH-00003907,PRD-010,LINE-03,M-018,EMP-00135,Afternoon,521,331,301,30,100,328,20339.79,10712.67,4534.82,Failed,False
PROD-00003908,2025-04-14,BATCH-00003908,PRD-007,LINE-04,M-014,EMP-00136,Afternoon,2347,2342,2142,200,60,304,152451.49,2477.27,9001.82,Failed,False
PROD-00003909,2025-08-26,BATCH-00003909,PRD-001,LINE-02,M-016,EMP-00458,Afternoon,712,549,531,18,128,319,29833.17,9847.64,8638.27,Passed,False
PROD-00003910,2025-05-14,BATCH-00003910,PRD-008,LINE-03,M-016,EMP-00210,Night,1264,1088,1020,68,154,315,178744.55,3008.25,2760.43,Failed,False
PROD-00003911,2025-03-27,BATCH-00003911,PRD-001,LINE-04,M-013,EMP-00171,Morning,2473,2417,2270,147,89,450,129998.09,12851.28,8603.43,Failed,False
PROD-00003912,2025-01-12,BATCH-00003912,PRD-004,LINE-01,M-011,EMP-00498,Night,746,671,668,3,126,527,122584.59,3221.97,5181.99,Passed,False
PROD-00003913,2026-01-19,BATCH-00003913,PRD-003,LINE-03,M-001,EMP-00075,Night,2225,2015,1910,105,100,593,874579.41,14945.33,3048.32,Failed,False
PROD-00003914,2026-01-04,BATCH-00003914,PRD-010,LINE-02,M-019,EMP-00094,Morning,567,485,462,23,155,325,25606.84,9573.47,4084.86,Passed,False
PROD-00003915,2026-06-11,BATCH-00003915,PRD-005,LINE-02,M-019,EMP-00262,Night,1026,899,864,35,109,382,25772.51,5803.8,5911.31,Passed,False
PROD-00003916,2026-03-14,BATCH-00003916,PRD-004,LINE-03,M-011,EMP-00083,Afternoon,979,899,882,17,82,477,173758.28,6165.93,2676.8,Passed,False
PROD-00003917,2026-05-06,BATCH-00003917,PRD-007,LINE-03,M-011,EMP-00125,Night,1106,857,818,39,151,319,61100.14,12889.78,6698.71,Passed,False
PROD-00003918,2025-05-24,BATCH-00003918,PRD-009,LINE-05,M-012,EMP-00394,Afternoon,2454,2237,2047,190,23,307,674684.61,2860.96,4220.48,Failed,False
PROD-00003919,2025-02-13,BATCH-00003919,PRD-002,LINE-02,M-019,EMP-00147,Night,1202,1010,1004,6,11,377,43949.66,14357.67,9414.18,Passed,False
PROD-00003920,2024-10-05,BATCH-00003920,PRD-010,LINE-03,M-004,EMP-00187,Night,2904,2805,2580,225,163,505,203491.51,11173.53,2460.86,Failed,False
PROD-00003921,2026-05-12,BATCH-00003921,PRD-008,LINE-01,M-016,EMP-00337,Morning,2357,2158,2133,25,33,552,307216.24,2058.74,1294.5,Passed,False
PROD-00003922,2026-05-28,BATCH-00003922,PRD-008,LINE-04,M-006,EMP-00419,Night,688,569,528,41,46,322,107010.98,11319.42,8589.5,Failed,False
PROD-00003923,2026-04-09,BATCH-00003923,PRD-007,LINE-05,M-008,EMP-00467,Afternoon,1184,1058,956,102,21,416,78059.17,14505.29,4576.52,Failed,False
PROD-00003924,2026-01-02,BATCH-00003924,PRD-007,LINE-01,M-001,EMP-00392,Morning,2284,2119,1979,140,106,313,177412.13,3840.84,4225.75,Failed,False
PROD-00003925,2025-06-22,BATCH-00003925,PRD-002,LINE-03,M-007,EMP-00420,Afternoon,1545,1512,1372,140,34,542,60945.64,9157.96,4892.76,Failed,False
PROD-00003926,2025-02-18,BATCH-00003926,PRD-005,LINE-01,M-016,EMP-00223,Afternoon,2758,2517,2407,110,73,463,54177.94,11683.5,6720.4,Passed,False
PROD-00003927,2024-10-11,BATCH-00003927,PRD-008,LINE-02,M-005,EMP-00495,Night,918,877,814,63,13,576,125562.25,8609.79,3249.85,Failed,False
PROD-00003928,2024-09-10,BATCH-00003928,PRD-005,LINE-01,M-006,EMP-00131,Night,2355,2141,1965,176,61,331,57025.17,10261.86,3806.79,Failed,False
PROD-00003929,2026-08-12,BATCH-00003929,PRD-002,LINE-03,M-014,EMP-00166,Night,1643,1427,1425,2,63,514,56567.26,9739.46,5576.4,Passed,False
PROD-00003930,2025-12-23,BATCH-00003930,PRD-001,LINE-05,M-019,EMP-00417,Afternoon,2591,2453,2449,4,58,333,118448.97,4105.33,6988.32,Passed,False
PROD-00003931,2026-03-20,BATCH-00003931,PRD-005,LINE-03,M-002,EMP-00103,Afternoon,1235,1121,1069,52,135,327,26598.56,13291.54,2704.17,Passed,True
PROD-00003932,2026-05-05,BATCH-00003932,PRD-005,LINE-02,M-004,EMP-00074,Night,800,695,676,19,7,348,21195.52,2400.14,3515.99,Passed,False
PROD-00003933,2025-10-03,BATCH-00003933,PRD-005,LINE-05,M-013,EMP-00141,Morning,2893,2774,2582,192,44,543,73275.79,13764.69,3504.78,Failed,False
PROD-00003934,2025-05-08,BATCH-00003934,PRD-003,LINE-04,M-016,EMP-00281,Afternoon,663,548,536,12,136,464,206053.88,9158.47,4757.13,Passed,False
PROD-00003935,2025-07-04,BATCH-00003935,PRD-010,LINE-02,M-019,EMP-00305,Night,1663,1486,1452,34,72,365,102229.87,11102.95,2380.79,Passed,False
PROD-00003936,2025-06-22,BATCH-00003936,PRD-010,LINE-04,M-005,EMP-00138,Afternoon,2574,2404,2333,71,168,386,177689.83,10795.09,3199.72,Passed,False
PROD-00003937,2025-05-25,BATCH-00003937,PRD-007,LINE-05,M-003,EMP-00357,Night,1623,1403,1271,132,33,449,124370.03,5462.52,3885.08,Failed,False
PROD-00003938,2026-04-12,BATCH-00003938,PRD-005,LINE-01,M-007,EMP-00330,Morning,1752,1510,1383,127,55,411,36201.83,13836.08,1980.29,Failed,False
PROD-00003939,2025-05-02,BATCH-00003939,PRD-002,LINE-04,M-019,EMP-00154,Night,717,588,551,37,111,458,21595.63,9817.7,8687.3,Failed,False
PROD-00003940,2026-08-02,BATCH-00003940,PRD-004,LINE-01,M-009,EMP-00450,Morning,2708,2536,2504,32,17,571,596308.8,3631.38,2220.7,Passed,False
PROD-00003941,2025-06-15,BATCH-00003941,PRD-009,LINE-03,M-019,EMP-00292,Morning,1871,1625,1514,111,149,461,386126.08,3288.96,2515.58,Failed,False
PROD-00003942,2025-10-05,BATCH-00003942,PRD-007,LINE-03,M-003,EMP-00274,Night,2813,2634,2399,235,140,439,160966.6,5054.91,9141.0,Failed,True
PROD-00003943,2025-04-04,BATCH-00003943,PRD-005,LINE-05,M-020,EMP-00363,Night,1533,1312,1244,68,171,388,28087.8,4507.56,6403.69,Failed,True
PROD-00003944,2025-01-11,BATCH-00003944,PRD-006,LINE-05,M-010,EMP-00474,Morning,2152,1948,1856,92,111,535,244624.26,14058.04,5710.98,Passed,False
PROD-00003945,2024-08-30,BATCH-00003945,PRD-007,LINE-04,M-007,EMP-00155,Night,1777,1660,1602,58,19,464,153110.06,10947.37,9824.64,Passed,True
PROD-00003946,2026-06-25,BATCH-00003946,PRD-002,LINE-05,M-019,EMP-00437,Night,2977,2853,2580,273,180,505,104211.21,5508.05,4598.45,Failed,False
PROD-00003947,2025-09-12,BATCH-00003947,PRD-002,LINE-04,M-007,EMP-00380,Afternoon,1046,1010,921,89,151,344,45253.32,2702.65,7873.12,Failed,False
PROD-00003948,2025-09-12,BATCH-00003948,PRD-009,LINE-01,M-001,EMP-00027,Night,1637,1533,1519,14,128,341,456588.87,10553.41,3379.98,Passed,False
PROD-00003949,2025-12-28,BATCH-00003949,PRD-009,LINE-05,M-018,EMP-00174,Morning,2935,2927,2659,268,103,544,849746.1,14797.28,6886.93,Failed,False
PROD-00003950,2025-10-16,BATCH-00003950,PRD-007,LINE-05,M-001,EMP-00396,Morning,947,704,695,9,166,432,50122.65,13996.36,1024.69,Passed,False
PROD-00003951,2024-10-27,BATCH-00003951,PRD-006,LINE-03,M-011,EMP-00154,Afternoon,1883,1700,1601,99,32,345,187700.57,8474.71,9081.47,Failed,False
PROD-00003952,2025-04-26,BATCH-00003952,PRD-008,LINE-04,M-007,EMP-00235,Night,1427,1182,1135,47,95,408,188728.23,3142.86,2568.46,Passed,False
PROD-00003953,2025-06-07,BATCH-00003953,PRD-007,LINE-04,M-015,EMP-00440,Night,1154,938,883,55,154,385,76244.68,8879.51,4655.26,Failed,False
PROD-00003954,2026-03-24,BATCH-00003954,PRD-004,LINE-03,M-006,EMP-00003,Morning,614,538,520,18,97,395,127213.58,10086.8,8306.07,Passed,False
