usage_id,production_id,material_id,quantity_used,unit_cost,usage_date
USE-00015440,PROD-00051339,MAT-004,90.88,480.9,2024-09-20
USE-00015441,PROD-00192627,MAT-006,791.93,61.22,2026-06-08
USE-00015442,PROD-00201970,MAT-010,17.97,108.0,2025-07-02
USE-00015443,PROD-00229984,MAT-004,436.49,258.06,2025-08-07
USE-00015444,PROD-00074506,MAT-006,408.32,423.33,2025-10-17
USE-00015445,PROD-00195364,MAT-005,249.36,58.99,2026-02-09
USE-00015446,PROD-00026942,MAT-008,48.02,144.9,2025-05-14
USE-00015447,PROD-00049830,MAT-002,982.65,123.71,2025-01-22
USE-00015448,PROD-00058058,MAT-004,127.26,264.14,2026-02-15
USE-00015449,PROD-00192537,MAT-002,979.96,426.86,2026-03-03
USE-00015450,PROD-00133588,MAT-009,534.09,170.07,2025-09-02
USE-00015451,PROD-00183457,MAT-009,160.08,21.42,2025-01-10
USE-00015452,PROD-00219837,MAT-003,593.16,340.08,2025-02-04
USE-00015453,PROD-00075493,MAT-004,97.39,207.77,2026-06-17
USE-00015454,PROD-00150497,MAT-007,211.63,252.55,2026-03-05
USE-00015455,PROD-00073288,MAT-008,742.31,251.73,2025-11-12
USE-00015456,PROD-00281095,MAT-006,280.78,416.45,2025-07-30
USE-00015457,PROD-00260468,MAT-006,792.52,370.07,2024-11-19
USE-00015458,PROD-00013089,MAT-007,422.42,198.85,2024-12-20
USE-00015459,PROD-00184032,MAT-007,576.45,424.98,2025-07-09
USE-00015460,PROD-00283225,MAT-009,108.99,305.51,2026-05-28
USE-00015461,PROD-00233715,MAT-007,272.35,500.0,2024-09-12
USE-00015462,PROD-00259110,MAT-010,314.8,388.39,2025-09-04
USE-00015463,PROD-00188873,MAT-006,342.91,38.59,2026-03-22
USE-00015464,PROD-00170244,MAT-001,674.12,130.41,2025-08-06
USE-00015465,PROD-00016475,MAT-007,470.42,409.26,2025-05-01
USE-00015466,PROD-00252307,MAT-008,467.09,487.44,2025-02-08
USE-00015467,PROD-00219579,MAT-010,94.73,88.16,2025-04-16
USE-00015468,PROD-00040581,MAT-002,369.86,220.13,2024-09-08
USE-00015469,PROD-00237075,MAT-005,263.91,427.65,2025-08-08
USE-00015470,PROD-00149893,MAT-005,478.52,326.53,2026-07-13
USE-00015471,PROD-00295603,MAT-003,299.33,25.24,2025-01-11
USE-00015472,PROD-00195088,MAT-002,945.24,132.77,2025-05-08
USE-00015473,PROD-00047538,MAT-003,450.27,63.79,2026-07-15
USE-00015474,PROD-00256743,MAT-004,248.93,84.2,2025-12-16
USE-00015475,PROD-00011868,MAT-004,358.4,159.7,2025-02-01
USE-00015476,PROD-00101682,MAT-008,875.42,190.15,2025-08-17
USE-00015477,PROD-00178696,MAT-001,864.94,358.07,2025-03-11
USE-00015478,PROD-00026371,MAT-008,456.19,27.76,2025-01-16
USE-00015479,PROD-00250090,MAT-002,638.92,112.09,2026-03-25
USE-00015480,PROD-00194091,MAT-009,449.02,359.73,2024-09-03
USE-00015481,PROD-00203344,MAT-008,476.03,479.37,2024-10-13
USE-00015482,PROD-00149814,MAT-005,865.07,153.26,2024-10-01
USE-00015483,PROD-00173220,MAT-010,872.47,378.38,2024-08-27
USE-00015484,PROD-00179895,MAT-004,624.62,387.39,2025-11-22
USE-00015485,PROD-00195008,MAT-001,205.35,197.47,2026-08-25
USE-00015486,PROD-00183662,MAT-003,584.38,106.65,2026-03-12
USE-00015487,PROD-00293339,MAT-008,714.5,322.85,2025-10-10
USE-00015488,PROD-00179362,MAT-002,712.25,79.35,2025-05-12
USE-00015489,PROD-00179501,MAT-006,484.38,183.26,2026-08-12
USE-00015490,PROD-00247149,MAT-010,723.05,331.46,2025-06-22
USE-00015491,PROD-00208832,MAT-008,683.78,178.01,2025-06-07
USE-00015492,PROD-00111338,MAT-007,730.95,124.72,2025-01-08
USE-00015493,PROD-00246943,MAT-009,123.63,273.12,2026-05-27
USE-00015494,PROD-00072756,MAT-009,310.87,441.05,2024-12-15
USE-00015495,PROD-00158147,MAT-009,948.56,266.13,2025-11-01
USE-00015496,PROD-00012695,MAT-008,651.82,489.49,2025-08-01
USE-00015497,PROD-00125275,MAT-005,619.95,465.69,2025-02-09
USE-00015498,PROD-00023290,MAT-004,776.59,324.46,2025-05-23
USE-00015499,PROD-00287220,MAT-006,939.05,192.0,2025-11-02
USE-00015500,PROD-00046904,MAT-006,382.27,470.55,2025-11-25
USE-00015501,PROD-00219516,MAT-008,798.08,469.7,2026-05-09
USE-00015502,PROD-00168143,MAT-005,529.17,38.25,2024-09-23
USE-00015503,PROD-00269387,MAT-005,432.02,85.68,2025-02-18
USE-00015504,PROD-00233428,MAT-004,773.61,341.39,2024-12-02
USE-00015505,PROD-00290900,MAT-001,619.52,368.7,2025-05-28
USE-00015506,PROD-00053489,MAT-009,885.16,140.9,2025-11-24
USE-00015507,PROD-00009514,MAT-002,490.53,116.2,2026-02-05
USE-00015508,PROD-00011478,MAT-009,756.58,17.07,2026-05-31
USE-00015509,PROD-00129423,MAT-003,776.27,492.55,2025-09-18
USE-00015510,PROD-00059497,MAT-005,461.0,499.09,2025-06-07
USE-00015511,PROD-00040150,MAT-005,787.02,445.55,2025-09-01
USE-00015512,PROD-00145239,MAT-005,127.72,180.0,2025-03-12
USE-00015513,PROD-00168926,MAT-005,145.96,164.2,2025-01-14
USE-00015514,PROD-00046586,MAT-002,474.11,143.08,2024-10-22
USE-00015515,PROD-00211602,MAT-006,442.69,128.54,2025-06-15
USE-00015516,PROD-00035625,MAT-010,740.3,410.78,2025-11-30
USE-00015517,PROD-00264892,MAT-003,688.54,52.9,2026-01-28
USE-00015518,PROD-00293466,MAT-003,577.32,140.83,2025-11-10
USE-00015519,PROD-00093139,MAT-010,826.57,313.83,2026-06-10
USE-00015520,PROD-00049418,MAT-003,955.41,100.15,2026-04-17
USE-00015521,PROD-00083916,MAT-003,228.82,31.78,2025-08-21
USE-00015522,PROD-00241636,MAT-001,259.96,284.08,2025-04-08
USE-00015523,PROD-00180212,MAT-005,342.17,49.93,2025-08-11
USE-00015524,PROD-00287969,MAT-002,440.9,45.15,2026-04-25
USE-00015525,PROD-00186783,MAT-001,618.75,369.45,2025-03-24
USE-00015526,PROD-00196032,MAT-005,337.34,146.39,2026-02-09
USE-00015527,PROD-00130475,MAT-008,321.08,152.08,2026-04-28
USE-00015528,PROD-00121298,MAT-004,676.46,148.39,2025-03-25
USE-00015529,PROD-00110574,MAT-005,229.71,181.55,2026-01-08
USE-00015530,PROD-00051830,MAT-007,844.63,200.63,2025-07-16
USE-00015531,PROD-00054463,MAT-006,25.45,290.49,2025-03-31
USE-00015532,PROD-00049503,MAT-002,850.86,358.88,2024-11-07
USE-00015533,PROD-00041514,MAT-002,227.79,62.04,2026-07-08
USE-00015534,PROD-00071853,MAT-008,925.84,106.6,2024-12-13
USE-00015535,PROD-00144720,MAT-008,232.56,129.92,2025-11-09
USE-00015536,PROD-00237872,MAT-010,565.8,140.25,2025-12-11
USE-00015537,PROD-00021886,MAT-002,871.51,244.26,2025-11-11
USE-00015538,PROD-00234456,MAT-001,562.88,46.29,2024-12-26
USE-00015539,PROD-00033528,MAT-001,945.04,213.87,2025-01-05
USE-00015540,PROD-00269433,MAT-007,434.05,371.44,2025-09-20
USE-00015541,PROD-00048891,MAT-002,36.17,223.77,2026-08-25
USE-00015542,PROD-00186332,MAT-007,240.84,456.18,2025-03-01
USE-00015543,PROD-00058874,MAT-010,707.86,419.8,2025-10-06
USE-00015544,PROD-00297709,MAT-004,483.69,246.96,2025-09-19
USE-00015545,PROD-00246831,MAT-009,180.04,32.56,2025-06-12
USE-00015546,PROD-00108599,MAT-006,785.95,280.62,2025-02-18
USE-00015547,PROD-00160829,MAT-006,294.35,236.62,2026-08-06
USE-00015548,PROD-00200614,MAT-003,803.62,263.97,2025-07-20
USE-00015549,PROD-00037414,MAT-001,111.85,434.92,2025-07-06
USE-00015550,PROD-00264169,MAT-001,650.86,168.84,2026-05-02
USE-00015551,PROD-00103808,MAT-005,507.37,417.92,2025-07-28
USE-00015552,PROD-00201753,MAT-006,25.24,194.04,2024-10-03
USE-00015553,PROD-00081370,MAT-003,777.23,277.63,2025-08-13
USE-00015554,PROD-00137064,MAT-003,436.47,466.84,2025-04-28
USE-00015555,PROD-00267847,MAT-009,193.62,313.39,2025-04-10
USE-00015556,PROD-00270816,MAT-009,257.94,84.15,2024-09-21
USE-00015557,PROD-00061557,MAT-007,565.62,308.15,2026-02-01
USE-00015558,PROD-00128581,MAT-009,199.87,287.21,2025-04-17
USE-00015559,PROD-00156831,MAT-003,114.84,330.19,2025-07-10
USE-00015560,PROD-00179135,MAT-005,827.39,123.69,2026-03-25
USE-00015561,PROD-00213666,MAT-003,61.73,484.67,2025-07-25
USE-00015562,PROD-00153677,MAT-009,228.27,80.56,2024-12-03
USE-00015563,PROD-00019545,MAT-006,918.31,18.78,2025-02-20
USE-00015564,PROD-00093401,MAT-001,691.58,450.08,2026-05-02
USE-00015565,PROD-00262069,MAT-007,764.07,98.69,2025-01-05
USE-00015566,PROD-00042635,MAT-005,892.91,407.93,2024-09-11
USE-00015567,PROD-00272114,MAT-010,687.26,137.72,2024-08-30
USE-00015568,PROD-00273217,MAT-006,573.75,453.2,2024-11-21
USE-00015569,PROD-00164829,MAT-002,640.08,125.37,2025-03-03
USE-00015570,PROD-00188361,MAT-010,982.58,442.05,2025-08-06
USE-00015571,PROD-00134251,MAT-002,798.46,425.63,2024-12-20
USE-00015572,PROD-00267114,MAT-001,856.35,499.84,2024-12-21
USE-00015573,PROD-00246675,MAT-002,203.93,196.48,2024-08-30
USE-00015574,PROD-00011802,MAT-001,582.92,209.05,2026-06-26
USE-00015575,PROD-00074016,MAT-010,613.22,238.97,2026-08-13
USE-00015576,PROD-00112844,MAT-001,498.36,445.36,2026-02-02
USE-00015577,PROD-00252515,MAT-004,864.89,486.91,2026-08-03
USE-00015578,PROD-00092742,MAT-002,605.51,86.94,2026-01-02
USE-00015579,PROD-00187199,MAT-003,920.82,94.38,2025-05-13
USE-00015580,PROD-00148496,MAT-010,291.88,264.35,2025-12-29
USE-00015581,PROD-00017405,MAT-006,636.54,133.23,2024-09-20
USE-00015582,PROD-00297059,MAT-004,751.93,38.65,2026-04-04
USE-00015583,PROD-00153363,MAT-007,764.74,217.12,2026-06-10
USE-00015584,PROD-00263638,MAT-010,250.21,224.68,2026-07-13
USE-00015585,PROD-00141086,MAT-004,923.23,74.91,2025-10-11
USE-00015586,PROD-00165997,MAT-010,300.4,430.17,2026-02-04
USE-00015587,PROD-00278028,MAT-010,543.52,349.66,2025-05-12
USE-00015588,PROD-00035712,MAT-006,943.06,115.8,2025-03-02
USE-00015589,PROD-00159342,MAT-009,593.52,216.45,2026-03-04
USE-00015590,PROD-00146565,MAT-007,336.47,191.92,2025-11-02
USE-00015591,PROD-00191982,MAT-001,966.96,252.1,2025-04-18
USE-00015592,PROD-00188024,MAT-001,309.08,440.1,2025-07-31
USE-00015593,PROD-00077551,MAT-009,126.91,294.85,2025-02-21
USE-00015594,PROD-00222795,MAT-002,166.38,470.33,2025-10-18
USE-00015595,PROD-00198881,MAT-010,591.62,171.48,2026-04-21
USE-00015596,PROD-00175920,MAT-008,551.63,272.08,2025-12-20
USE-00015597,PROD-00085969,MAT-010,439.76,251.98,2026-04-03
USE-00015598,PROD-00101048,MAT-009,380.13,50.27,2026-05-28
USE-00015599,PROD-00222878,MAT-005,276.45,23.97,2026-02-03
USE-00015600,PROD-00083701,MAT-008,787.74,478.15,2026-06-20
USE-00015601,PROD-00016653,MAT-010,438.32,108.85,2025-05-11
USE-00015602,PROD-00123243,MAT-001,48.25,353.44,2026-04-16
USE-00015603,PROD-00156864,MAT-002,544.0,359.52,2025-01-06
USE-00015604,PROD-00013728,MAT-002,940.93,382.73,2025-03-04
USE-00015605,PROD-00070399,MAT-001,450.16,114.76,2025-06-09
USE-00015606,PROD-00281303,MAT-005,444.34,456.31,2025-08-26
USE-00015607,PROD-00146181,MAT-008,22.52,166.71,2026-06-26
USE-00015608,PROD-00209182,MAT-006,862.07,170.88,2025-06-18
USE-00015609,PROD-00277821,MAT-001,468.74,457.05,2025-07-30
USE-00015610,PROD-00258310,MAT-002,209.07,493.33,2025-06-23
USE-00015611,PROD-00220433,MAT-010,17.85,405.76,2024-12-16
USE-00015612,PROD-00038463,MAT-007,551.34,117.57,2024-10-13
USE-00015613,PROD-00002933,MAT-002,719.38,499.93,2025-03-05
USE-00015614,PROD-00045906,MAT-006,998.19,12.39,2026-06-04
USE-00015615,PROD-00017114,MAT-003,146.42,334.43,2024-09-19
USE-00015616,PROD-00229374,MAT-010,133.55,372.06,2025-01-15
USE-00015617,PROD-00044008,MAT-009,304.31,389.41,2025-04-04
USE-00015618,PROD-00016561,MAT-010,143.3,260.58,2026-08-14
USE-00015619,PROD-00209448,MAT-003,289.49,65.64,2025-11-07
USE-00015620,PROD-00052476,MAT-007,28.55,110.72,2025-06-27
USE-00015621,PROD-00131937,MAT-002,480.74,140.34,2025-09-23
USE-00015622,PROD-00081569,MAT-002,540.35,30.15,2025-06-01
USE-00015623,PROD-00250571,MAT-008,822.38,301.79,2025-07-20
USE-00015624,PROD-00063776,MAT-001,953.51,37.67,2025-05-04
USE-00015625,PROD-00025746,MAT-009,741.46,224.64,2025-08-21
USE-00015626,PROD-00053003,MAT-001,143.74,217.67,2025-10-07
USE-00015627,PROD-00003204,MAT-003,196.06,106.72,2026-06-26
USE-00015628,PROD-00061834,MAT-009,48.72,212.9,2025-08-08
USE-00015629,PROD-00112374,MAT-007,203.88,133.62,2026-01-06
USE-00015630,PROD-00281356,MAT-001,722.38,148.02,2025-03-09
USE-00015631,PROD-00111904,MAT-002,591.79,432.92,2025-11-23
USE-00015632,PROD-00265157,MAT-003,233.56,100.9,2025-01-22
USE-00015633,PROD-00208305,MAT-001,232.79,410.96,2025-12-11
USE-00015634,PROD-00253803,MAT-002,744.59,238.76,2025-10-31
USE-00015635,PROD-00154402,MAT-003,812.74,103.03,2025-06-08
USE-00015636,PROD-00049565,MAT-007,394.58,22.93,2024-10-11
USE-00015637,PROD-00152430,MAT-007,19.15,209.53,2025-10-22
USE-00015638,PROD-00220281,MAT-006,309.08,79.64,2026-01-24
USE-00015639,PROD-00202585,MAT-005,55.1,331.3,2026-06-24
USE-00015640,PROD-00200552,MAT-007,535.63,151.78,2026-01-09
USE-00015641,PROD-00250979,MAT-005,374.84,382.07,2025-12-11
USE-00015642,PROD-00227546,MAT-001,106.12,422.9,2024-10-31
USE-00015643,PROD-00285039,MAT-001,577.74,378.33,2025-05-08
USE-00015644,PROD-00299010,MAT-007,16.81,192.22,2025-08-06
USE-00015645,PROD-00278259,MAT-007,627.76,156.11,2025-04-08
USE-00015646,PROD-00192449,MAT-001,949.06,131.93,2024-11-17
USE-00015647,PROD-00280795,MAT-008,948.93,476.88,2024-11-08
USE-00015648,PROD-00162694,MAT-007,281.57,440.24,2026-04-08
USE-00015649,PROD-00080365,MAT-004,701.76,444.85,2025-01-19
USE-00015650,PROD-00119579,MAT-008,202.62,211.66,2026-03-23
USE-00015651,PROD-00281788,MAT-009,666.03,10.88,2026-07-21
USE-00015652,PROD-00196041,MAT-002,380.56,223.32,2026-02-22
USE-00015653,PROD-00086785,MAT-002,693.98,418.3,2026-03-13
USE-00015654,PROD-00058386,MAT-010,307.98,101.71,2026-03-03
USE-00015655,PROD-00122917,MAT-005,915.48,202.25,2024-09-04
USE-00015656,PROD-00114159,MAT-002,976.7,472.62,2026-05-26
USE-00015657,PROD-00296026,MAT-003,107.94,205.03,2025-08-23
USE-00015658,PROD-00034795,MAT-008,336.7,68.91,2025-06-01
USE-00015659,PROD-00162626,MAT-002,789.74,167.34,2025-02-26
USE-00015660,PROD-00007980,MAT-005,440.3,338.66,2026-01-21
USE-00015661,PROD-00035738,MAT-004,442.0,21.85,2026-02-21
USE-00015662,PROD-00133285,MAT-008,282.07,261.57,2025-01-04
USE-00015663,PROD-00293565,MAT-006,842.7,407.25,2025-03-28
USE-00015664,PROD-00040718,MAT-006,984.92,90.19,2024-10-13
USE-00015665,PROD-00241706,MAT-002,502.35,384.27,2026-04-12
USE-00015666,PROD-00002612,MAT-008,714.03,328.42,2025-10-06
USE-00015667,PROD-00212667,MAT-001,70.45,18.19,2026-03-05
USE-00015668,PROD-00288579,MAT-002,506.58,318.21,2026-05-18
USE-00015669,PROD-00262558,MAT-001,138.66,388.29,2026-05-25
USE-00015670,PROD-00167405,MAT-009,217.62,364.32,2026-07-22
USE-00015671,PROD-00199771,MAT-010,464.26,73.61,2026-02-04
USE-00015672,PROD-00006633,MAT-006,873.82,207.4,2025-04-18
USE-00015673,PROD-00215657,MAT-008,602.97,389.16,2026-08-19
USE-00015674,PROD-00204657,MAT-003,800.18,91.96,2024-11-05
USE-00015675,PROD-00041629,MAT-010,749.95,151.13,2025-12-07
USE-00015676,PROD-00219284,MAT-003,836.22,304.41,2025-04-15
USE-00015677,PROD-00266651,MAT-008,565.34,435.28,2024-12-05
USE-00015678,PROD-00263388,MAT-003,592.32,97.84,2025-02-03
USE-00015679,PROD-00021712,MAT-001,199.74,443.15,2025-09-25
USE-00015680,PROD-00281237,MAT-001,886.86,322.73,2025-04-21
USE-00015681,PROD-00215327,MAT-007,294.78,48.29,2024-10-29
USE-00015682,PROD-00137294,MAT-004,282.53,397.56,2025-06-11
USE-00015683,PROD-00150271,MAT-007,162.61,490.23,2026-05-02
USE-00015684,PROD-00028259,MAT-007,711.05,162.3,2024-08-29
USE-00015685,PROD-00150215,MAT-007,496.86,230.79,2025-02-13
USE-00015686,PROD-00208827,MAT-008,421.27,229.21,2026-02-10
USE-00015687,PROD-00236805,MAT-003,846.75,462.05,2025-06-13
USE-00015688,PROD-00056875,MAT-009,267.41,84.55,2025-03-08
USE-00015689,PROD-00118409,MAT-005,349.72,457.57,2025-02-18
USE-00015690,PROD-00203174,MAT-005,698.7,168.84,2025-05-16
USE-00015691,PROD-00040378,MAT-004,912.24,68.43,2025-10-30
USE-00015692,PROD-00177506,MAT-002,291.64,476.38,2026-04-02
USE-00015693,PROD-00120381,MAT-002,373.16,255.52,2024-11-02
USE-00015694,PROD-00082942,MAT-005,769.17,146.43,2026-03-01
USE-00015695,PROD-00241390,MAT-006,725.62,177.71,2025-10-17
USE-00015696,PROD-00213367,MAT-010,559.18,332.86,2025-03-24
USE-00015697,PROD-00083546,MAT-002,905.65,269.73,2025-07-14
USE-00015698,PROD-00092985,MAT-001,884.11,423.92,2025-09-09
USE-00015699,PROD-00209346,MAT-002,300.24,458.72,2026-05-16
USE-00015700,PROD-00266720,MAT-001,241.51,434.71,2025-08-05
USE-00015701,PROD-00185236,MAT-006,89.52,68.21,2025-08-28
USE-00015702,PROD-00191104,MAT-006,649.61,64.82,2025-03-06
USE-00015703,PROD-00041087,MAT-001,278.06,11.65,2026-03-24
USE-00015704,PROD-00222802,MAT-008,983.13,22.5,2025-11-29
USE-00015705,PROD-00206856,MAT-007,666.26,271.7,2025-11-22
USE-00015706,PROD-00032271,MAT-003,774.96,197.03,2025-01-19
USE-00015707,PROD-00268855,MAT-001,212.83,339.46,2025-01-30
USE-00015708,PROD-00131005,MAT-005,469.38,453.84,2025-02-22
USE-00015709,PROD-00255001,MAT-006,932.94,288.32,2026-03-05
USE-00015710,PROD-00126215,MAT-010,660.01,204.96,2026-03-17
USE-00015711,PROD-00152288,MAT-008,937.21,363.81,2026-02-24
USE-00015712,PROD-00264657,MAT-001,906.88,425.88,2024-08-27
USE-00015713,PROD-00148594,MAT-008,807.47,109.14,2024-10-26
USE-00015714,PROD-00254985,MAT-006,991.72,332.54,2026-03-06
USE-00015715,PROD-00068187,MAT-004,625.93,338.68,2024-12-17
USE-00015716,PROD-00243706,MAT-004,618.86,33.6,2026-05-31
USE-00015717,PROD-00064409,MAT-010,375.36,431.17,2024-11-17
USE-00015718,PROD-00178523,MAT-007,730.67,19.39,2026-02-17
USE-00015719,PROD-00241395,MAT-002,549.08,131.3,2025-12-28
USE-00015720,PROD-00045753,MAT-001,392.05,121.52,2026-06-14
USE-00015721,PROD-00139142,MAT-005,353.59,172.0,2026-05-14
USE-00015722,PROD-00262548,MAT-001,744.0,200.45,2024-10-27
USE-00015723,PROD-00273824,MAT-007,661.95,310.49,2025-04-27
USE-00015724,PROD-00024332,MAT-006,977.8,346.76,2025-11-18
USE-00015725,PROD-00155819,MAT-006,959.75,55.67,2026-08-15
USE-00015726,PROD-00138121,MAT-002,158.41,370.09,2025-12-25
USE-00015727,PROD-00197602,MAT-008,610.84,352.73,2026-07-23
USE-00015728,PROD-00087548,MAT-007,602.44,138.33,2026-08-23
USE-00015729,PROD-00090989,MAT-008,300.15,116.54,2024-11-21
USE-00015730,PROD-00058612,MAT-002,636.49,411.95,2026-02-12
USE-00015731,PROD-00199398,MAT-009,279.82,341.11,2026-02-18
USE-00015732,PROD-00012559,MAT-001,990.79,391.65,2025-02-09
USE-00015733,PROD-00274818,MAT-006,702.22,443.94,2025-09-03
USE-00015734,PROD-00094842,MAT-001,745.45,211.01,2026-02-03
USE-00015735,PROD-00198192,MAT-002,734.85,418.86,2024-12-05
USE-00015736,PROD-00126401,MAT-007,501.38,445.77,2025-03-07
USE-00015737,PROD-00272026,MAT-006,122.8,314.24,2024-11-08
USE-00015738,PROD-00260117,MAT-005,302.2,390.92,2026-07-17
USE-00015739,PROD-00037021,MAT-003,162.74,61.09,2024-10-16
USE-00015740,PROD-00256191,MAT-002,992.2,189.92,2025-05-27
USE-00015741,PROD-00122503,MAT-006,920.1,33.93,2025-12-15
USE-00015742,PROD-00238700,MAT-007,759.87,451.07,2026-03-17
USE-00015743,PROD-00018578,MAT-008,315.03,376.26,2025-11-04
USE-00015744,PROD-00013139,MAT-001,104.29,176.99,2025-05-20
USE-00015745,PROD-00008432,MAT-002,250.01,65.26,2026-08-11
USE-00015746,PROD-00207776,MAT-006,404.06,174.77,2026-08-07
USE-00015747,PROD-00219394,MAT-009,799.01,248.55,2026-08-05
USE-00015748,PROD-00293272,MAT-009,557.07,42.51,2026-07-21
USE-00015749,PROD-00154731,MAT-005,804.37,473.65,2025-12-25
USE-00015750,PROD-00195198,MAT-008,759.95,137.23,2026-07-27
USE-00015751,PROD-00065433,MAT-001,279.93,253.06,2025-04-17
USE-00015752,PROD-00275794,MAT-009,560.85,371.29,2025-08-17
USE-00015753,PROD-00233059,MAT-006,792.4,209.57,2026-07-03
USE-00015754,PROD-00234532,MAT-010,559.72,226.96,2025-11-03
USE-00015755,PROD-00176407,MAT-004,868.42,264.91,2026-06-18
USE-00015756,PROD-00087601,MAT-001,636.08,146.26,2026-01-01
USE-00015757,PROD-00246392,MAT-001,976.09,93.5,2025-04-01
USE-00015758,PROD-00246389,MAT-008,445.69,429.27,2024-10-03
USE-00015759,PROD-00255613,MAT-006,724.22,105.36,2024-10-20
USE-00015760,PROD-00031299,MAT-010,668.04,181.3,2025-06-13
USE-00015761,PROD-00230332,MAT-001,749.82,246.55,2026-03-09
USE-00015762,PROD-00179783,MAT-001,366.42,291.21,2025-05-23
USE-00015763,PROD-00070699,MAT-001,518.22,67.18,2024-08-26
USE-00015764,PROD-00237538,MAT-006,829.13,246.89,2025-03-05
USE-00015765,PROD-00258491,MAT-004,557.39,493.31,2025-02-06
USE-00015766,PROD-00206380,MAT-008,157.67,173.38,2025-04-15
USE-00015767,PROD-00013166,MAT-005,247.8,436.18,2026-08-03
USE-00015768,PROD-00067873,MAT-002,309.8,31.97,2025-04-15
USE-00015769,PROD-00119699,MAT-007,408.69,363.67,2025-05-26
USE-00015770,PROD-00088527,MAT-008,951.55,474.64,2026-06-17
USE-00015771,PROD-00020764,MAT-008,784.54,193.34,2025-08-02
USE-00015772,PROD-00009918,MAT-006,817.27,110.5,2024-12-01
USE-00015773,PROD-00024277,MAT-005,630.5,336.11,2025-08-13
USE-00015774,PROD-00248616,MAT-010,986.5,288.16,2024-10-01
USE-00015775,PROD-00046436,MAT-003,940.46,391.29,2026-06-03
USE-00015776,PROD-00133674,MAT-008,572.72,331.35,2026-08-20
USE-00015777,PROD-00066509,MAT-003,879.38,33.09,2025-07-09
USE-00015778,PROD-00110479,MAT-004,527.84,224.89,2024-12-21
USE-00015779,PROD-00044758,MAT-001,995.19,192.44,2025-08-08
USE-00015780,PROD-00002382,MAT-010,62.32,166.99,2025-11-08
USE-00015781,PROD-00156728,MAT-003,816.54,485.61,2025-11-16
USE-00015782,PROD-00132498,MAT-010,848.33,189.82,2025-09-28
USE-00015783,PROD-00207998,MAT-009,94.53,472.18,2025-08-26
USE-00015784,PROD-00156939,MAT-007,630.59,380.46,2026-07-24
USE-00015785,PROD-00165432,MAT-004,572.57,28.0,2026-03-01
USE-00015786,PROD-00276872,MAT-010,335.52,223.93,2024-11-13
USE-00015787,PROD-00078462,MAT-009,447.04,130.04,2026-01-06
USE-00015788,PROD-00289931,MAT-009,870.26,359.17,2024-11-24
USE-00015789,PROD-00225583,MAT-009,377.74,69.75,2025-09-22
USE-00015790,PROD-00294229,MAT-001,601.76,433.9,2025-08-21
USE-00015791,PROD-00010099,MAT-007,962.27,361.04,2026-07-22
USE-00015792,PROD-00208715,MAT-001,165.0,391.87,2024-11-11
USE-00015793,PROD-00070857,MAT-001,540.29,392.14,2026-03-29
USE-00015794,PROD-00154792,MAT-005,730.47,453.04,2026-03-11
USE-00015795,PROD-00222904,MAT-009,846.17,412.54,2024-09-26
USE-00015796,PROD-00158127,MAT-004,685.95,393.49,2026-06-23
USE-00015797,PROD-00016518,MAT-010,331.23,153.89,2026-07-10
USE-00015798,PROD-00040143,MAT-010,972.01,204.36,2025-01-14
USE-00015799,PROD-00065052,MAT-003,297.11,446.01,2025-05-28
USE-00015800,PROD-00271849,MAT-010,43.73,459.64,2026-08-25
USE-00015801,PROD-00039222,MAT-001,77.07,66.81,2026-01-27
USE-00015802,PROD-00297709,MAT-004,905.59,379.81,2024-12-26
USE-00015803,PROD-00155206,MAT-006,899.13,20.52,2024-11-29
USE-00015804,PROD-00248250,MAT-005,681.51,255.96,2025-03-03
USE-00015805,PROD-00272701,MAT-005,821.46,484.57,2026-05-15
USE-00015806,PROD-00042428,MAT-009,591.07,16.4,2025-07-17
USE-00015807,PROD-00250527,MAT-003,576.44,30.28,2025-07-10
USE-00015808,PROD-00230730,MAT-009,83.27,137.88,2026-04-15
USE-00015809,PROD-00293583,MAT-008,582.8,168.3,2024-08-31
USE-00015810,PROD-00191037,MAT-002,804.87,285.41,2026-02-14
USE-00015811,PROD-00000618,MAT-004,424.97,42.71,2025-03-18
USE-00015812,PROD-00116358,MAT-006,903.2,282.06,2025-01-09
USE-00015813,PROD-00231942,MAT-006,961.68,228.23,2025-09-28
USE-00015814,PROD-00275790,MAT-006,721.9,451.37,2025-09-17
USE-00015815,PROD-00149758,MAT-008,55.58,497.1,2025-08-14
USE-00015816,PROD-00139121,MAT-004,859.84,408.48,2026-02-07
USE-00015817,PROD-00299813,MAT-006,168.44,281.48,2025-03-31
USE-00015818,PROD-00004741,MAT-009,123.27,342.53,2024-11-01
USE-00015819,PROD-00049100,MAT-007,261.4,138.19,2025-12-03
USE-00015820,PROD-00223909,MAT-005,524.45,440.51,2025-02-18
USE-00015821,PROD-00221429,MAT-010,111.62,56.07,2025-12-04
USE-00015822,PROD-00006706,MAT-004,927.0,487.46,2026-04-16
USE-00015823,PROD-00060035,MAT-006,743.27,134.09,2026-07-18
USE-00015824,PROD-00067512,MAT-009,687.31,469.03,2025-03-25
USE-00015825,PROD-00098777,MAT-001,78.3,55.94,2025-06-19
USE-00015826,PROD-00009395,MAT-005,821.88,38.56,2026-03-01
USE-00015827,PROD-00054276,MAT-002,739.21,204.67,2026-07-27
