usage_id,production_id,material_id,quantity_used,unit_cost,usage_date
USE-00009572,PROD-00131589,MAT-002,897.69,204.82,2026-05-23
USE-00009573,PROD-00106552,MAT-004,151.72,225.83,2025-05-23
USE-00009574,PROD-00089392,MAT-005,928.45,424.85,2026-04-11
USE-00009575,PROD-00140182,MAT-004,27.96,154.41,2026-04-04
USE-00009576,PROD-00120753,MAT-006,811.12,229.22,2025-02-25
USE-00009577,PROD-00131320,MAT-010,208.23,361.79,2025-02-24
USE-00009578,PROD-00068268,MAT-002,610.48,21.1,2025-02-10
USE-00009579,PROD-00271734,MAT-010,199.25,477.34,2024-11-28
USE-00009580,PROD-00231809,MAT-005,338.28,375.83,2024-08-25
USE-00009581,PROD-00271553,MAT-008,369.22,59.26,2026-02-23
USE-00009582,PROD-00093883,MAT-005,706.83,380.03,2024-09-11
USE-00009583,PROD-00064270,MAT-007,485.04,339.34,2026-02-19
USE-00009584,PROD-00226763,MAT-009,421.13,242.37,2026-08-19
USE-00009585,PROD-00175215,MAT-004,714.18,445.19,2024-12-18
USE-00009586,PROD-00104483,MAT-001,958.29,174.84,2025-03-27
USE-00009587,PROD-00021395,MAT-002,511.67,166.1,2025-05-10
USE-00009588,PROD-00296310,MAT-005,260.2,442.86,2026-06-24
USE-00009589,PROD-00092223,MAT-004,686.82,82.7,2025-02-06
USE-00009590,PROD-00045086,MAT-005,405.29,48.64,2026-03-31
USE-00009591,PROD-00026182,MAT-008,312.98,35.56,2024-10-07
USE-00009592,PROD-00101515,MAT-006,29.49,253.3,2026-07-20
USE-00009593,PROD-00231767,MAT-004,937.28,424.76,2024-10-14
USE-00009594,PROD-00176484,MAT-009,564.1,392.24,2025-03-16
USE-00009595,PROD-00203947,MAT-001,563.55,470.2,2026-04-11
USE-00009596,PROD-00255622,MAT-003,485.09,310.53,2026-05-25
USE-00009597,PROD-00134377,MAT-005,535.0,277.11,2024-09-10
USE-00009598,PROD-00148551,MAT-002,24.0,454.7,2026-01-20
USE-00009599,PROD-00134784,MAT-006,147.27,173.34,2025-03-25
USE-00009600,PROD-00170910,MAT-009,844.38,130.07,2026-04-05
USE-00009601,PROD-00241757,MAT-001,839.66,399.15,2025-04-26
USE-00009602,PROD-00097019,MAT-001,423.25,373.54,2024-11-11
USE-00009603,PROD-00069492,MAT-007,673.4,123.42,2024-08-30
USE-00009604,PROD-00035331,MAT-004,930.13,156.39,2024-11-04
USE-00009605,PROD-00039017,MAT-009,669.68,491.04,2024-09-12
USE-00009606,PROD-00086525,MAT-009,635.96,296.31,2025-07-07
USE-00009607,PROD-00011854,MAT-003,31.97,201.43,2024-08-26
USE-00009608,PROD-00152503,MAT-001,173.23,193.88,2026-07-12
USE-00009609,PROD-00153417,MAT-010,517.19,378.78,2024-10-10
USE-00009610,PROD-00206002,MAT-003,99.54,80.45,2026-08-01
USE-00009611,PROD-00132005,MAT-003,845.55,18.73,2025-07-10
USE-00009612,PROD-00220089,MAT-003,93.08,124.9,2026-08-15
USE-00009613,PROD-00265006,MAT-005,323.2,388.82,2026-02-05
USE-00009614,PROD-00091294,MAT-007,932.44,334.23,2025-07-14
USE-00009615,PROD-00233957,MAT-007,702.1,310.77,2025-06-26
USE-00009616,PROD-00141347,MAT-006,590.96,238.92,2025-04-13
USE-00009617,PROD-00049338,MAT-004,941.56,243.17,2025-08-22
USE-00009618,PROD-00037949,MAT-004,505.67,35.56,2025-12-17
USE-00009619,PROD-00047826,MAT-002,488.38,304.14,2025-12-02
USE-00009620,PROD-00088610,MAT-007,939.47,288.02,2025-04-29
USE-00009621,PROD-00195015,MAT-010,828.43,153.78,2025-12-26
USE-00009622,PROD-00067498,MAT-006,738.27,243.75,2024-10-13
USE-00009623,PROD-00180188,MAT-009,189.28,241.41,2024-09-02
USE-00009624,PROD-00266076,MAT-008,893.69,164.49,2025-08-15
USE-00009625,PROD-00038414,MAT-002,827.76,443.3,2026-07-17
USE-00009626,PROD-00065303,MAT-002,472.19,484.86,2024-11-06
USE-00009627,PROD-00120927,MAT-003,828.62,421.53,2025-04-10
USE-00009628,PROD-00163592,MAT-002,40.73,44.24,2026-02-22
USE-00009629,PROD-00186346,MAT-009,58.62,381.96,2025-07-19
USE-00009630,PROD-00119184,MAT-001,768.42,176.92,2025-10-13
USE-00009631,PROD-00199410,MAT-001,320.36,153.69,2026-01-02
USE-00009632,PROD-00019391,MAT-010,386.54,292.39,2025-12-18
USE-00009633,PROD-00212650,MAT-003,299.4,387.82,2025-07-08
USE-00009634,PROD-00234568,MAT-008,503.61,316.3,2025-05-28
USE-00009635,PROD-00152734,MAT-010,350.2,40.12,2024-11-02
USE-00009636,PROD-00262862,MAT-009,807.38,422.56,2025-03-24
USE-00009637,PROD-00206746,MAT-008,476.6,488.04,2025-09-09
USE-00009638,PROD-00052928,MAT-004,978.3,163.08,2026-07-19
USE-00009639,PROD-00104557,MAT-001,684.87,77.37,2025-03-23
USE-00009640,PROD-00033182,MAT-009,83.92,57.3,2025-07-12
USE-00009641,PROD-00074453,MAT-006,260.69,483.94,2025-03-20
USE-00009642,PROD-00182204,MAT-006,793.84,368.29,2025-10-03
USE-00009643,PROD-00286336,MAT-007,648.2,360.73,2025-10-15
USE-00009644,PROD-00225276,MAT-008,562.55,342.04,2025-05-07
USE-00009645,PROD-00080321,MAT-007,239.98,214.51,2025-03-22
USE-00009646,PROD-00275087,MAT-007,221.63,365.2,2024-09-09
USE-00009647,PROD-00145495,MAT-002,153.59,419.72,2025-11-19
USE-00009648,PROD-00141027,MAT-009,945.98,354.62,2026-05-20
USE-00009649,PROD-00208775,MAT-007,364.41,26.78,2025-03-12
USE-00009650,PROD-00114910,MAT-002,129.87,12.16,2025-07-29
USE-00009651,PROD-00263090,MAT-007,763.43,101.45,2025-10-10
USE-00009652,PROD-00122402,MAT-007,349.67,427.01,2024-10-26
USE-00009653,PROD-00198491,MAT-010,999.96,107.61,2025-03-26
USE-00009654,PROD-00082753,MAT-002,235.86,370.5,2026-04-23
USE-00009655,PROD-00132874,MAT-008,655.79,152.53,2025-07-11
USE-00009656,PROD-00057490,MAT-009,536.25,91.7,2026-01-17
USE-00009657,PROD-00100979,MAT-010,263.71,260.21,2025-07-17
USE-00009658,PROD-00206854,MAT-005,411.76,415.77,2026-08-18
USE-00009659,PROD-00033481,MAT-009,21.78,463.92,2026-03-24
USE-00009660,PROD-00119330,MAT-006,459.35,86.15,2026-04-21
USE-00009661,PROD-00265687,MAT-002,48.27,440.27,2025-01-25
USE-00009662,PROD-00222389,MAT-003,725.23,61.47,2026-06-21
USE-00009663,PROD-00293796,MAT-006,499.57,424.1,2026-08-17
USE-00009664,PROD-00225993,MAT-007,995.92,29.84,2024-10-29
USE-00009665,PROD-00111485,MAT-010,609.97,309.57,2025-06-26
USE-00009666,PROD-00144611,MAT-004,529.13,125.3,2024-11-15
USE-00009667,PROD-00297676,MAT-007,721.82,267.1,2025-05-27
USE-00009668,PROD-00285004,MAT-009,954.5,81.63,2026-03-17
USE-00009669,PROD-00025695,MAT-001,470.35,489.34,2025-11-02
USE-00009670,PROD-00019457,MAT-002,785.51,201.5,2026-01-10
USE-00009671,PROD-00019663,MAT-005,442.76,447.04,2025-01-30
USE-00009672,PROD-00176932,MAT-009,290.04,127.71,2026-07-27
USE-00009673,PROD-00183910,MAT-007,364.1,468.31,2026-08-16
USE-00009674,PROD-00250127,MAT-003,175.54,252.41,2025-10-12
USE-00009675,PROD-00004122,MAT-001,129.0,102.04,2025-04-04
USE-00009676,PROD-00021037,MAT-006,474.17,301.37,2025-01-18
USE-00009677,PROD-00001489,MAT-006,289.76,474.55,2024-12-07
USE-00009678,PROD-00010499,MAT-003,241.67,226.1,2025-05-31
USE-00009679,PROD-00262849,MAT-007,517.57,355.06,2025-07-10
USE-00009680,PROD-00241901,MAT-007,297.14,65.69,2025-08-26
USE-00009681,PROD-00007614,MAT-007,392.37,301.07,2026-05-29
USE-00009682,PROD-00083418,MAT-007,175.71,152.65,2024-12-28
USE-00009683,PROD-00096831,MAT-009,442.2,430.56,2024-11-26
USE-00009684,PROD-00216884,MAT-006,986.98,457.04,2025-12-02
USE-00009685,PROD-00106467,MAT-008,924.96,305.52,2025-08-23
USE-00009686,PROD-00169790,MAT-007,122.86,191.77,2024-09-10
USE-00009687,PROD-00203154,MAT-002,875.82,160.78,2025-10-29
USE-00009688,PROD-00284155,MAT-005,974.38,78.64,2024-12-21
USE-00009689,PROD-00073325,MAT-009,390.96,444.22,2025-08-01
USE-00009690,PROD-00128067,MAT-001,272.76,369.02,2026-04-18
USE-00009691,PROD-00036819,MAT-006,432.51,330.8,2025-05-19
USE-00009692,PROD-00144868,MAT-007,812.93,287.55,2026-03-31
USE-00009693,PROD-00104504,MAT-001,598.69,43.16,2025-10-14
USE-00009694,PROD-00123710,MAT-007,794.95,368.65,2026-02-01
USE-00009695,PROD-00015364,MAT-009,812.22,361.06,2026-01-17
USE-00009696,PROD-00167329,MAT-004,606.87,356.11,2025-09-18
USE-00009697,PROD-00215565,MAT-009,337.81,276.07,2026-01-11
USE-00009698,PROD-00050244,MAT-010,247.88,450.8,2026-07-09
USE-00009699,PROD-00138910,MAT-007,740.42,442.75,2025-06-25
USE-00009700,PROD-00021471,MAT-010,404.82,54.03,2026-04-05
USE-00009701,PROD-00258321,MAT-004,804.15,170.54,2024-09-15
USE-00009702,PROD-00290450,MAT-010,733.64,371.38,2026-02-07
USE-00009703,PROD-00245992,MAT-009,856.44,235.25,2026-02-11
USE-00009704,PROD-00269090,MAT-004,52.53,408.59,2025-10-18
USE-00009705,PROD-00258814,MAT-005,726.78,20.75,2026-04-23
USE-00009706,PROD-00280062,MAT-007,184.61,417.64,2025-08-23
USE-00009707,PROD-00103845,MAT-001,939.4,90.2,2024-11-14
USE-00009708,PROD-00187266,MAT-001,916.5,146.71,2025-12-31
USE-00009709,PROD-00105745,MAT-002,413.19,198.17,2025-12-30
USE-00009710,PROD-00275126,MAT-002,685.66,30.59,2026-06-25
USE-00009711,PROD-00179071,MAT-008,483.14,58.52,2026-02-03
USE-00009712,PROD-00029904,MAT-007,306.23,497.83,2026-05-04
USE-00009713,PROD-00122758,MAT-009,679.92,447.57,2025-08-05
USE-00009714,PROD-00134043,MAT-004,815.4,198.3,2025-09-05
USE-00009715,PROD-00297532,MAT-010,621.13,130.27,2026-06-20
USE-00009716,PROD-00003848,MAT-006,777.86,98.1,2025-11-08
USE-00009717,PROD-00192997,MAT-008,144.95,225.16,2026-01-31
USE-00009718,PROD-00102691,MAT-009,867.82,52.55,2025-04-27
USE-00009719,PROD-00017605,MAT-003,160.96,74.71,2025-05-25
USE-00009720,PROD-00222392,MAT-009,762.16,129.27,2026-07-26
USE-00009721,PROD-00213594,MAT-005,161.11,421.64,2024-09-25
USE-00009722,PROD-00034622,MAT-004,932.45,217.22,2025-11-11
USE-00009723,PROD-00083898,MAT-006,368.26,293.39,2026-07-04
USE-00009724,PROD-00263988,MAT-005,723.74,70.53,2025-09-11
USE-00009725,PROD-00272176,MAT-003,311.24,46.69,2025-03-01
USE-00009726,PROD-00222881,MAT-003,783.81,12.67,2025-09-22
USE-00009727,PROD-00193482,MAT-010,336.88,369.28,2026-01-17
USE-00009728,PROD-00147892,MAT-005,795.43,176.45,2025-07-11
USE-00009729,PROD-00088728,MAT-002,995.09,260.37,2026-01-23
USE-00009730,PROD-00102104,MAT-009,627.74,408.12,2026-03-18
USE-00009731,PROD-00183588,MAT-005,248.58,178.71,2024-11-08
USE-00009732,PROD-00291199,MAT-005,587.09,418.2,2024-10-18
USE-00009733,PROD-00097541,MAT-010,79.84,425.65,2025-12-20
USE-00009734,PROD-00173433,MAT-004,916.99,52.19,2024-10-16
USE-00009735,PROD-00162509,MAT-010,643.59,97.85,2025-12-20
USE-00009736,PROD-00185325,MAT-010,760.29,11.51,2025-03-12
USE-00009737,PROD-00256759,MAT-010,340.06,190.36,2026-02-01
USE-00009738,PROD-00272207,MAT-009,964.33,261.35,2026-04-20
USE-00009739,PROD-00284029,MAT-008,382.02,366.93,2024-09-02
USE-00009740,PROD-00156609,MAT-004,367.61,173.2,2024-10-06
USE-00009741,PROD-00121349,MAT-007,209.59,161.59,2026-07-04
USE-00009742,PROD-00181193,MAT-008,942.92,92.89,2025-05-23
USE-00009743,PROD-00212638,MAT-001,194.06,69.9,2024-11-11
USE-00009744,PROD-00154976,MAT-005,298.82,137.28,2025-10-31
USE-00009745,PROD-00046864,MAT-003,477.14,204.68,2025-02-10
USE-00009746,PROD-00193245,MAT-007,300.34,392.2,2026-06-09
USE-00009747,PROD-00121875,MAT-010,30.54,136.83,2024-10-30
USE-00009748,PROD-00004633,MAT-001,962.44,79.88,2025-07-12
USE-00009749,PROD-00081577,MAT-007,116.09,203.38,2025-10-26
USE-00009750,PROD-00197681,MAT-003,961.9,385.3,2025-07-24
USE-00009751,PROD-00050124,MAT-004,997.79,56.85,2025-07-01
USE-00009752,PROD-00181708,MAT-009,366.57,243.3,2025-04-29
USE-00009753,PROD-00230902,MAT-008,863.23,356.5,2024-12-15
USE-00009754,PROD-00090125,MAT-008,220.08,33.89,2026-02-18
USE-00009755,PROD-00251464,MAT-002,496.66,368.61,2025-07-13
USE-00009756,PROD-00171886,MAT-006,703.03,238.18,2025-02-26
USE-00009757,PROD-00287997,MAT-002,364.71,293.11,2025-08-18
USE-00009758,PROD-00057700,MAT-001,194.63,447.37,2025-04-30
USE-00009759,PROD-00005472,MAT-010,772.39,177.65,2026-07-02
USE-00009760,PROD-00010455,MAT-010,74.56,404.84,2026-05-27
USE-00009761,PROD-00107162,MAT-008,99.08,119.8,2025-09-13
USE-00009762,PROD-00275002,MAT-010,797.62,31.6,2025-08-05
USE-00009763,PROD-00249801,MAT-010,396.07,475.38,2025-12-27
USE-00009764,PROD-00193645,MAT-002,163.74,371.5,2026-04-02
USE-00009765,PROD-00211020,MAT-004,253.35,304.06,2025-04-24
USE-00009766,PROD-00175182,MAT-009,458.35,90.21,2026-04-12
USE-00009767,PROD-00044772,MAT-002,978.5,377.45,2025-07-11
USE-00009768,PROD-00214592,MAT-005,93.16,357.76,2025-09-26
USE-00009769,PROD-00294067,MAT-001,749.39,14.38,2026-01-13
USE-00009770,PROD-00268750,MAT-002,411.67,411.6,2026-06-19
USE-00009771,PROD-00229263,MAT-004,649.26,156.84,2024-10-28
USE-00009772,PROD-00048289,MAT-008,508.24,163.48,2025-10-22
USE-00009773,PROD-00184786,MAT-003,61.06,271.11,2025-12-27
USE-00009774,PROD-00016585,MAT-003,113.61,126.58,2025-07-05
USE-00009775,PROD-00101554,MAT-003,279.58,433.75,2025-10-24
USE-00009776,PROD-00197161,MAT-009,978.83,294.91,2026-05-16
USE-00009777,PROD-00133074,MAT-006,298.64,126.5,2025-11-21
USE-00009778,PROD-00160415,MAT-003,282.55,256.67,2025-09-02
USE-00009779,PROD-00241745,MAT-007,620.11,34.64,2024-11-21
USE-00009780,PROD-00004818,MAT-008,908.21,91.95,2025-11-27
USE-00009781,PROD-00213563,MAT-004,727.78,335.81,2025-01-09
USE-00009782,PROD-00095365,MAT-004,263.44,22.61,2024-12-04
USE-00009783,PROD-00278595,MAT-005,631.4,62.2,2026-03-22
USE-00009784,PROD-00185401,MAT-006,762.13,323.99,2024-10-04
USE-00009785,PROD-00172418,MAT-009,264.7,247.3,2025-03-30
USE-00009786,PROD-00296690,MAT-002,442.57,102.73,2026-06-08
USE-00009787,PROD-00007210,MAT-002,187.97,441.04,2025-03-17
USE-00009788,PROD-00200780,MAT-001,47.49,448.78,2024-11-23
USE-00009789,PROD-00253210,MAT-004,402.45,12.4,2025-02-07
USE-00009790,PROD-00248234,MAT-004,900.3,208.55,2024-12-20
USE-00009791,PROD-00148946,MAT-002,941.2,446.68,2025-06-09
USE-00009792,PROD-00042538,MAT-005,640.71,461.31,2025-09-15
USE-00009793,PROD-00055756,MAT-002,690.94,36.41,2024-10-25
USE-00009794,PROD-00022680,MAT-010,656.72,291.88,2024-09-16
USE-00009795,PROD-00140784,MAT-003,257.25,370.56,2025-12-18
USE-00009796,PROD-00148474,MAT-005,313.23,69.55,2025-08-27
USE-00009797,PROD-00246413,MAT-009,518.03,192.19,2025-03-28
USE-00009798,PROD-00206883,MAT-010,916.48,161.4,2026-07-16
USE-00009799,PROD-00110524,MAT-009,989.77,84.61,2026-05-18
USE-00009800,PROD-00103038,MAT-010,237.42,335.77,2026-08-22
USE-00009801,PROD-00274837,MAT-001,115.83,443.14,2024-12-23
USE-00009802,PROD-00047736,MAT-005,910.9,184.95,2026-02-16
USE-00009803,PROD-00143732,MAT-006,354.98,414.74,2024-12-16
USE-00009804,PROD-00145966,MAT-008,380.29,160.73,2026-06-02
USE-00009805,PROD-00264693,MAT-005,986.86,314.83,2024-11-26
USE-00009806,PROD-00233950,MAT-005,527.5,93.93,2025-04-01
USE-00009807,PROD-00051944,MAT-008,272.35,202.15,2025-07-05
USE-00009808,PROD-00108299,MAT-007,510.8,255.53,2026-05-28
USE-00009809,PROD-00059737,MAT-002,344.48,392.83,2024-11-11
USE-00009810,PROD-00223003,MAT-007,503.46,156.59,2025-10-30
USE-00009811,PROD-00115145,MAT-009,26.94,413.98,2026-04-20
USE-00009812,PROD-00192768,MAT-007,812.05,192.6,2024-10-09
USE-00009813,PROD-00099480,MAT-003,941.27,368.85,2024-11-17
USE-00009814,PROD-00275137,MAT-003,252.86,250.14,2026-04-29
USE-00009815,PROD-00162215,MAT-004,818.01,494.63,2026-08-07
USE-00009816,PROD-00137386,MAT-009,252.69,459.34,2024-09-15
USE-00009817,PROD-00159977,MAT-005,555.34,360.47,2026-06-30
USE-00009818,PROD-00070256,MAT-002,406.43,440.33,2025-06-04
USE-00009819,PROD-00209440,MAT-008,90.55,452.07,2025-09-23
USE-00009820,PROD-00004440,MAT-010,956.9,448.78,2026-08-12
USE-00009821,PROD-00014656,MAT-003,962.27,398.0,2026-02-28
USE-00009822,PROD-00087415,MAT-004,116.97,358.99,2025-10-01
USE-00009823,PROD-00038406,MAT-003,46.18,329.72,2025-04-08
USE-00009824,PROD-00184471,MAT-003,523.93,46.39,2025-10-18
USE-00009825,PROD-00143769,MAT-009,396.64,330.35,2025-07-14
USE-00009826,PROD-00253862,MAT-009,523.67,62.82,2025-01-26
USE-00009827,PROD-00136680,MAT-008,126.0,432.7,2025-04-27
USE-00009828,PROD-00141689,MAT-008,265.39,357.02,2026-03-23
USE-00009829,PROD-00125774,MAT-010,741.32,392.58,2024-08-29
USE-00009830,PROD-00280261,MAT-002,746.07,70.9,2026-08-24
USE-00009831,PROD-00238332,MAT-003,914.0,184.44,2026-04-13
USE-00009832,PROD-00147742,MAT-005,950.68,205.98,2025-01-29
USE-00009833,PROD-00082146,MAT-003,322.51,66.86,2025-02-09
USE-00009834,PROD-00050172,MAT-007,719.05,475.48,2025-07-23
USE-00009835,PROD-00087252,MAT-005,977.32,223.78,2026-02-01
USE-00009836,PROD-00043443,MAT-008,790.43,432.75,2025-04-17
USE-00009837,PROD-00182782,MAT-003,193.09,243.76,2026-05-27
USE-00009838,PROD-00212417,MAT-001,849.22,413.61,2024-09-23
USE-00009839,PROD-00124316,MAT-010,723.93,388.03,2026-01-17
USE-00009840,PROD-00226109,MAT-002,923.16,62.96,2025-06-28
USE-00009841,PROD-00083440,MAT-002,680.33,231.24,2024-09-30
USE-00009842,PROD-00245037,MAT-008,926.96,76.53,2026-02-01
USE-00009843,PROD-00187295,MAT-007,894.74,48.82,2025-02-08
USE-00009844,PROD-00270372,MAT-007,251.12,418.39,2026-07-15
USE-00009845,PROD-00281559,MAT-009,79.24,181.8,2025-09-11
USE-00009846,PROD-00085167,MAT-010,446.31,467.99,2024-11-20
USE-00009847,PROD-00022138,MAT-009,907.16,287.26,2024-11-05
USE-00009848,PROD-00111806,MAT-007,370.31,162.11,2025-01-14
USE-00009849,PROD-00099851,MAT-010,423.22,22.15,2025-01-11
USE-00009850,PROD-00261474,MAT-009,827.81,61.47,2025-06-01
USE-00009851,PROD-00168014,MAT-003,250.4,248.05,2025-07-13
USE-00009852,PROD-00201584,MAT-005,684.37,125.33,2025-12-13
USE-00009853,PROD-00079114,MAT-007,656.59,481.87,2026-07-30
USE-00009854,PROD-00260428,MAT-003,646.7,281.35,2024-12-13
USE-00009855,PROD-00247581,MAT-010,425.13,242.78,2026-05-02
USE-00009856,PROD-00226419,MAT-009,80.08,265.34,2025-09-24
USE-00009857,PROD-00060169,MAT-004,749.57,134.32,2025-08-05
USE-00009858,PROD-00154326,MAT-001,650.0,32.25,2026-07-16
USE-00009859,PROD-00062764,MAT-001,616.77,95.14,2026-07-10
USE-00009860,PROD-00210625,MAT-002,233.3,35.34,2025-02-02
USE-00009861,PROD-00132759,MAT-009,969.74,31.2,2026-05-13
USE-00009862,PROD-00003286,MAT-008,655.71,172.51,2024-08-26
USE-00009863,PROD-00294325,MAT-005,393.48,176.59,2026-02-02
USE-00009864,PROD-00023966,MAT-009,367.89,66.74,2025-10-30
USE-00009865,PROD-00222597,MAT-003,410.7,455.29,2024-10-24
USE-00009866,PROD-00045279,MAT-004,606.43,382.01,2026-02-01
USE-00009867,PROD-00145791,MAT-001,829.72,119.55,2024-11-16
USE-00009868,PROD-00169458,MAT-007,786.58,172.32,2025-06-14
USE-00009869,PROD-00144248,MAT-006,284.42,453.44,2025-10-22
USE-00009870,PROD-00250840,MAT-006,926.9,57.03,2024-11-02
USE-00009871,PROD-00047127,MAT-003,710.58,282.14,2025-06-28
USE-00009872,PROD-00278694,MAT-006,516.94,498.46,2025-10-19
USE-00009873,PROD-00131018,MAT-009,704.66,446.49,2025-09-19
USE-00009874,PROD-00168273,MAT-007,414.61,273.31,2024-12-01
USE-00009875,PROD-00073413,MAT-007,723.67,297.38,2025-11-25
USE-00009876,PROD-00080347,MAT-001,66.02,69.78,2025-09-22
USE-00009877,PROD-00131419,MAT-005,305.84,134.3,2025-10-31
USE-00009878,PROD-00170635,MAT-010,381.74,298.77,2026-06-03
USE-00009879,PROD-00037036,MAT-004,252.92,298.68,2024-10-23
USE-00009880,PROD-00253055,MAT-002,968.23,326.89,2025-06-19
USE-00009881,PROD-00050029,MAT-002,30.0,234.67,2025-11-22
USE-00009882,PROD-00201564,MAT-004,551.92,140.17,2026-04-02
USE-00009883,PROD-00095203,MAT-004,237.11,251.45,2024-12-29
USE-00009884,PROD-00128927,MAT-010,888.29,374.91,2025-10-28
USE-00009885,PROD-00130992,MAT-004,834.55,214.08,2025-07-20
USE-00009886,PROD-00233666,MAT-006,709.42,341.43,2024-09-21
USE-00009887,PROD-00219684,MAT-005,450.01,318.36,2024-11-08
USE-00009888,PROD-00271860,MAT-005,371.53,158.95,2025-08-29
USE-00009889,PROD-00125792,MAT-006,331.28,294.05,2025-10-27
USE-00009890,PROD-00293630,MAT-008,527.5,490.02,2025-01-25
USE-00009891,PROD-00070398,MAT-010,582.34,193.9,2025-08-05
USE-00009892,PROD-00245174,MAT-001,615.7,276.06,2024-10-24
USE-00009893,PROD-00120545,MAT-007,787.15,186.05,2025-01-16
USE-00009894,PROD-00125172,MAT-003,178.65,177.92,2026-02-16
USE-00009895,PROD-00184653,MAT-009,929.41,62.43,2026-02-10
USE-00009896,PROD-00207217,MAT-006,946.1,447.58,2025-03-03
USE-00009897,PROD-00077952,MAT-002,471.17,115.82,2024-10-05
USE-00009898,PROD-00083336,MAT-001,415.84,90.64,2025-10-30
USE-00009899,PROD-00283760,MAT-002,20.68,291.94,2026-04-26
USE-00009900,PROD-00166170,MAT-008,902.03,398.89,2026-06-01
USE-00009901,PROD-00170308,MAT-007,932.78,60.19,2026-05-16
USE-00009902,PROD-00205997,MAT-010,855.87,269.43,2025-04-14
USE-00009903,PROD-00252419,MAT-002,682.19,49.76,2026-05-31
USE-00009904,PROD-00255476,MAT-009,941.36,368.76,2025-08-13
USE-00009905,PROD-00152888,MAT-007,331.15,53.78,2025-08-12
USE-00009906,PROD-00092211,MAT-006,98.56,163.74,2026-07-05
USE-00009907,PROD-00208571,MAT-003,682.29,284.96,2025-07-29
USE-00009908,PROD-00129105,MAT-008,707.25,134.99,2026-07-19
USE-00009909,PROD-00294960,MAT-005,77.65,435.58,2024-12-01
USE-00009910,PROD-00289336,MAT-007,83.44,170.08,2026-02-25
USE-00009911,PROD-00116442,MAT-001,886.28,212.05,2026-08-09
USE-00009912,PROD-00145672,MAT-004,249.31,331.25,2026-07-04
USE-00009913,PROD-00156111,MAT-007,619.54,160.87,2026-05-15
USE-00009914,PROD-00102869,MAT-008,67.55,132.4,2025-01-13
USE-00009915,PROD-00276881,MAT-009,16.53,305.8,2025-09-24
USE-00009916,PROD-00255961,MAT-006,606.99,413.8,2026-03-29
USE-00009917,PROD-00287559,MAT-010,301.14,199.87,2024-11-13
USE-00009918,PROD-00061814,MAT-008,112.29,483.7,2026-03-26
USE-00009919,PROD-00152624,MAT-009,136.22,279.27,2025-09-29
USE-00009920,PROD-00134476,MAT-002,853.02,153.93,2026-03-13
USE-00009921,PROD-00045224,MAT-010,830.73,422.5,2025-05-08
USE-00009922,PROD-00047621,MAT-004,183.3,228.7,2025-03-17
USE-00009923,PROD-00160155,MAT-009,857.24,217.68,2025-04-08
USE-00009924,PROD-00265578,MAT-002,713.5,10.5,2025-03-08
USE-00009925,PROD-00251530,MAT-001,511.07,73.19,2025-09-09
USE-00009926,PROD-00061412,MAT-004,16.53,93.89,2025-04-09
USE-00009927,PROD-00110481,MAT-005,338.77,112.06,2026-08-19
USE-00009928,PROD-00207321,MAT-008,866.23,253.97,2025-11-14
USE-00009929,PROD-00276151,MAT-005,471.47,231.62,2025-12-01
USE-00009930,PROD-00140725,MAT-005,996.86,447.75,2025-01-13
USE-00009931,PROD-00096145,MAT-001,130.58,361.04,2025-06-13
USE-00009932,PROD-00211331,MAT-004,350.72,105.54,2025-10-07
USE-00009933,PROD-00188571,MAT-010,914.14,172.29,2026-05-12
USE-00009934,PROD-00154468,MAT-002,673.5,298.68,2026-06-05
USE-00009935,PROD-00048716,MAT-006,10.49,368.81,2026-08-03
USE-00009936,PROD-00000876,MAT-001,66.51,267.97,2026-05-28
USE-00009937,PROD-00151732,MAT-002,695.29,294.49,2026-07-25
USE-00009938,PROD-00141520,MAT-005,621.78,143.17,2024-10-31
USE-00009939,PROD-00115307,MAT-007,43.28,49.46,2025-03-08
USE-00009940,PROD-00245602,MAT-001,448.58,123.63,2025-08-11
USE-00009941,PROD-00240642,MAT-009,167.61,300.36,2026-06-14
USE-00009942,PROD-00176644,MAT-005,920.73,92.26,2024-10-31
USE-00009943,PROD-00270828,MAT-002,622.39,292.29,2024-10-03
USE-00009944,PROD-00003916,MAT-008,62.97,491.66,2024-12-09
USE-00009945,PROD-00192846,MAT-003,59.1,432.17,2025-06-10
USE-00009946,PROD-00212452,MAT-009,214.35,433.57,2026-07-08
USE-00009947,PROD-00246991,MAT-007,738.18,203.8,2026-07-11
USE-00009948,PROD-00006856,MAT-007,878.63,209.93,2025-06-13
USE-00009949,PROD-00057032,MAT-005,396.26,258.92,2024-11-16
USE-00009950,PROD-00188133,MAT-003,271.31,137.08,2026-04-23
USE-00009951,PROD-00064319,MAT-004,682.5,390.58,2026-04-17
USE-00009952,PROD-00229945,MAT-003,421.65,299.36,2025-07-17
USE-00009953,PROD-00273877,MAT-001,622.95,24.25,2024-11-07
USE-00009954,PROD-00010006,MAT-002,214.5,131.58,2025-01-15
USE-00009955,PROD-00148580,MAT-007,279.06,159.67,2025-03-14
USE-00009956,PROD-00041313,MAT-006,343.41,301.19,2026-01-26
USE-00009957,PROD-00036137,MAT-009,878.88,127.86,2025-02-13
USE-00009958,PROD-00120126,MAT-003,774.5,143.61,2025-04-05
USE-00009959,PROD-00292426,MAT-001,176.81,255.38,2025-07-16
