production_id,production_date,batch_id,product_id,production_line,machine_id,operator_id,shift,planned_quantity,produced_quantity,good_quantity,defective_quantity,downtime_minutes,production_time_minutes,material_cost,labor_cost,energy_cost,quality_status,maintenance_required
PROD-00015448,2025-02-02,BATCH-00015448,PRD-003,LINE-05,M-001,EMP-00008,Morning,1707,1628,1605,23,55,418,707942.91,9360.58,4029.06,Passed,False
PROD-00015449,2026-08-18,BATCH-00015449,PRD-007,LINE-03,M-017,EMP-00341,Morning,1114,978,909,69,101,531,72918.79,6447.68,3926.51,Failed,False
PROD-00015450,2026-05-23,BATCH-00015450,PRD-010,LINE-02,M-002,EMP-00357,Night,1548,1431,1322,109,111,430,83312.71,13578.72,9275.6,Failed,False
PROD-00015451,2025-09-26,BATCH-00015451,PRD-008,LINE-02,M-006,EMP-00385,Morning,1748,1739,1682,57,19,419,285929.67,12533.58,6856.22,Passed,True
PROD-00015452,2025-09-27,BATCH-00015452,PRD-006,LINE-04,M-005,EMP-00052,Night,2600,2389,2312,77,162,463,238190.22,8838.39,2010.77,Passed,True
PROD-00015453,2025-02-22,BATCH-00015453,PRD-004,LINE-05,M-004,EMP-00324,Morning,1106,1089,994,95,72,474,193493.32,11804.67,8767.83,Failed,True
PROD-00015454,2024-09-10,BATCH-00015454,PRD-006,LINE-01,M-016,EMP-00447,Afternoon,1998,1900,1854,46,69,304,231701.1,4971.32,1664.21,Passed,False
PROD-00015455,2024-09-24,BATCH-00015455,PRD-009,LINE-02,M-016,EMP-00400,Morning,1951,1936,1832,104,9,401,586176.34,12786.36,2885.93,Failed,False
PROD-00015456,2025-01-18,BATCH-00015456,PRD-004,LINE-04,M-002,EMP-00121,Morning,2155,1917,1903,14,123,485,356957.49,13958.01,8128.56,Passed,True
PROD-00015457,2026-05-17,BATCH-00015457,PRD-010,LINE-01,M-001,EMP-00303,Afternoon,2687,2455,2404,51,39,324,126672.42,10340.92,4628.71,Passed,False
PROD-00015458,2026-06-17,BATCH-00015458,PRD-003,LINE-04,M-008,EMP-00233,Night,1713,1598,1507,91,144,444,655992.32,12739.71,6961.11,Failed,False
PROD-00015459,2025-10-21,BATCH-00015459,PRD-003,LINE-05,M-017,EMP-00345,Morning,2169,2072,1874,198,132,561,703173.9,6239.84,7152.32,Failed,False
PROD-00015460,2026-07-23,BATCH-00015460,PRD-007,LINE-02,M-016,EMP-00438,Morning,2074,1909,1790,119,23,306,118803.88,3849.58,9105.2,Failed,False
PROD-00015461,2025-05-02,BATCH-00015461,PRD-010,LINE-01,M-013,EMP-00396,Morning,1536,1479,1389,90,101,491,112196.97,8296.71,4429.0,Failed,True
PROD-00015462,2026-01-15,BATCH-00015462,PRD-007,LINE-01,M-014,EMP-00292,Afternoon,1171,956,946,10,75,512,87376.14,7882.66,9573.55,Passed,False
PROD-00015463,2025-08-13,BATCH-00015463,PRD-010,LINE-04,M-010,EMP-00135,Afternoon,935,871,820,51,32,381,44295.96,5984.96,8092.95,Failed,True
PROD-00015464,2025-06-07,BATCH-00015464,PRD-004,LINE-05,M-009,EMP-00303,Morning,1277,1209,1168,41,180,505,252136.68,12537.29,4097.84,Passed,True
PROD-00015465,2025-11-19,BATCH-00015465,PRD-006,LINE-05,M-008,EMP-00493,Night,1193,1015,968,47,10,453,128153.24,13749.97,4488.32,Passed,False
PROD-00015466,2025-09-09,BATCH-00015466,PRD-005,LINE-01,M-018,EMP-00161,Afternoon,1069,828,770,58,106,493,18161.56,14972.12,6187.23,Failed,False
PROD-00015467,2025-05-31,BATCH-00015467,PRD-010,LINE-04,M-019,EMP-00196,Morning,2790,2573,2405,168,106,393,182315.53,8162.81,8099.63,Failed,False
PROD-00015468,2024-12-11,BATCH-00015468,PRD-005,LINE-03,M-004,EMP-00120,Morning,2257,2021,1915,106,133,456,43352.75,5918.31,6254.66,Failed,False
PROD-00015469,2025-08-03,BATCH-00015469,PRD-008,LINE-05,M-010,EMP-00201,Afternoon,547,529,497,32,174,378,74118.93,8739.54,2246.6,Failed,False
PROD-00015470,2025-07-06,BATCH-00015470,PRD-007,LINE-05,M-017,EMP-00176,Night,2712,2591,2555,36,124,514,206798.41,11689.8,5136.93,Passed,False
PROD-00015471,2025-02-13,BATCH-00015471,PRD-002,LINE-03,M-004,EMP-00094,Afternoon,1054,1008,962,46,74,458,41099.1,5385.5,7242.98,Passed,False
PROD-00015472,2026-07-10,BATCH-00015472,PRD-007,LINE-04,M-004,EMP-00301,Night,1794,1584,1464,120,26,357,99983.23,8486.99,2731.57,Failed,False
PROD-00015473,2026-03-28,BATCH-00015473,PRD-004,LINE-01,M-002,EMP-00226,Night,2484,2259,2152,107,167,568,441377.47,13347.42,2224.02,Passed,False
PROD-00015474,2025-04-02,BATCH-00015474,PRD-006,LINE-04,M-012,EMP-00012,Night,1891,1791,1681,110,82,343,147865.66,2778.96,1586.76,Failed,False
PROD-00015475,2025-10-30,BATCH-00015475,PRD-008,LINE-02,M-009,EMP-00411,Night,1330,1231,1154,77,139,467,230545.7,6527.28,7202.44,Failed,False
PROD-00015476,2025-07-06,BATCH-00015476,PRD-008,LINE-02,M-004,EMP-00061,Morning,2715,2515,2399,116,7,583,488360.24,14028.66,1963.58,Passed,False
PROD-00015477,2025-08-09,BATCH-00015477,PRD-005,LINE-05,M-003,EMP-00062,Night,2604,2394,2212,182,88,446,65564.82,6827.46,3752.05,Failed,False
PROD-00015478,2026-01-25,BATCH-00015478,PRD-009,LINE-05,M-010,EMP-00168,Morning,1432,1183,1158,25,36,468,359506.58,12683.94,3818.4,Passed,False
PROD-00015479,2025-10-25,BATCH-00015479,PRD-005,LINE-01,M-002,EMP-00463,Morning,1857,1759,1708,51,77,545,50839.56,5552.89,8382.09,Passed,True
PROD-00015480,2026-04-08,BATCH-00015480,PRD-001,LINE-04,M-008,EMP-00363,Morning,2743,2599,2554,45,144,336,122454.63,13439.31,7783.54,Passed,False
PROD-00015481,2024-09-11,BATCH-00015481,PRD-004,LINE-05,M-012,EMP-00002,Afternoon,824,822,807,15,21,569,128890.23,7521.63,9326.52,Passed,False
PROD-00015482,2025-02-15,BATCH-00015482,PRD-008,LINE-04,M-018,EMP-00247,Morning,1625,1597,1534,63,113,399,326596.11,4408.16,1232.66,Passed,True
PROD-00015483,2024-12-03,BATCH-00015483,PRD-002,LINE-01,M-013,EMP-00367,Night,2298,2090,2049,41,176,469,83703.41,14047.69,8293.65,Passed,False
PROD-00015484,2025-08-31,BATCH-00015484,PRD-010,LINE-03,M-006,EMP-00354,Night,2626,2386,2300,86,137,458,161542.75,5149.42,7845.13,Passed,True
PROD-00015485,2025-06-19,BATCH-00015485,PRD-001,LINE-01,M-020,EMP-00169,Morning,2433,2199,2139,60,117,589,117036.47,13212.54,8843.32,Passed,False
PROD-00015486,2025-09-07,BATCH-00015486,PRD-002,LINE-03,M-019,EMP-00387,Morning,2177,2171,2026,145,163,406,77578.1,11016.13,1577.46,Failed,True
PROD-00015487,2025-03-08,BATCH-00015487,PRD-007,LINE-01,M-013,EMP-00234,Morning,2225,2178,2051,127,17,400,161383.66,2652.73,9502.22,Failed,False
PROD-00015488,2025-04-04,BATCH-00015488,PRD-007,LINE-02,M-009,EMP-00156,Afternoon,2256,2051,1916,135,91,333,157117.68,5281.76,8791.02,Failed,False
PROD-00015489,2025-04-20,BATCH-00015489,PRD-010,LINE-01,M-020,EMP-00394,Morning,954,836,831,5,34,451,63061.39,14047.12,7021.6,Passed,False
PROD-00015490,2025-09-01,BATCH-00015490,PRD-008,LINE-03,M-007,EMP-00144,Afternoon,763,688,625,63,60,567,137070.42,9263.13,4717.29,Failed,False
PROD-00015491,2025-05-30,BATCH-00015491,PRD-001,LINE-04,M-013,EMP-00162,Morning,952,906,853,53,35,542,47018.71,7963.39,1514.01,Failed,True
PROD-00015492,2026-03-10,BATCH-00015492,PRD-001,LINE-04,M-020,EMP-00343,Night,2744,2666,2459,207,86,413,142737.53,3722.63,8437.81,Failed,False
PROD-00015493,2024-12-16,BATCH-00015493,PRD-007,LINE-02,M-004,EMP-00307,Afternoon,2945,2871,2792,79,28,486,199084.54,13216.95,6329.4,Passed,False
PROD-00015494,2025-09-11,BATCH-00015494,PRD-006,LINE-02,M-008,EMP-00104,Afternoon,1221,973,968,5,87,551,114080.99,12086.21,4142.95,Passed,False
PROD-00015495,2024-11-14,BATCH-00015495,PRD-002,LINE-01,M-012,EMP-00166,Morning,681,434,416,18,103,428,15951.76,8651.48,6227.41,Passed,False
PROD-00015496,2026-06-15,BATCH-00015496,PRD-003,LINE-05,M-013,EMP-00269,Night,1615,1415,1408,7,14,563,441140.19,6338.73,2705.9,Passed,False
PROD-00015497,2024-10-17,BATCH-00015497,PRD-003,LINE-02,M-016,EMP-00380,Morning,2668,2482,2445,37,90,597,1044145.92,2400.18,4915.5,Passed,False
PROD-00015498,2026-01-24,BATCH-00015498,PRD-002,LINE-02,M-001,EMP-00205,Afternoon,2485,2473,2319,154,18,547,77715.76,8517.42,8794.04,Failed,False
PROD-00015499,2026-01-21,BATCH-00015499,PRD-009,LINE-03,M-002,EMP-00316,Morning,2638,2544,2358,186,127,365,889313.2,2088.77,2894.4,Failed,False
PROD-00015500,2025-02-03,BATCH-00015500,PRD-006,LINE-01,M-020,EMP-00448,Morning,1512,1402,1366,36,5,432,131018.12,2868.74,2071.6,Passed,False
PROD-00015501,2024-09-01,BATCH-00015501,PRD-001,LINE-05,M-008,EMP-00397,Morning,842,681,618,63,126,471,29740.79,13557.02,8470.4,Failed,False
PROD-00015502,2025-01-29,BATCH-00015502,PRD-008,LINE-01,M-016,EMP-00228,Morning,1858,1673,1585,88,25,359,342545.89,12979.05,7161.96,Failed,True
PROD-00015503,2025-09-05,BATCH-00015503,PRD-009,LINE-01,M-007,EMP-00089,Afternoon,1837,1763,1616,147,5,490,586132.8,7253.43,9758.92,Failed,False
PROD-00015504,2025-12-05,BATCH-00015504,PRD-002,LINE-04,M-016,EMP-00130,Afternoon,2469,2461,2340,121,116,350,83800.65,12096.78,9927.64,Passed,False
PROD-00015505,2024-11-03,BATCH-00015505,PRD-006,LINE-02,M-018,EMP-00169,Night,752,545,541,4,167,524,57185.97,5163.75,3310.02,Passed,False
PROD-00015506,2025-12-30,BATCH-00015506,PRD-007,LINE-01,M-016,EMP-00493,Night,1222,1101,1071,30,175,300,83217.48,9649.83,8585.98,Passed,False
PROD-00015507,2025-05-04,BATCH-00015507,PRD-008,LINE-04,M-011,EMP-00467,Morning,1222,1132,1120,12,117,355,243453.35,11193.57,9422.45,Passed,False
PROD-00015508,2026-05-14,BATCH-00015508,PRD-003,LINE-01,M-012,EMP-00238,Morning,2386,2147,2039,108,162,581,621810.46,12481.95,3499.13,Failed,False
PROD-00015509,2026-03-06,BATCH-00015509,PRD-007,LINE-01,M-014,EMP-00111,Night,511,511,488,23,167,486,33285.96,5799.18,9593.85,Passed,True
PROD-00015510,2025-04-16,BATCH-00015510,PRD-005,LINE-05,M-001,EMP-00428,Afternoon,949,709,677,32,72,537,18409.88,10908.29,8279.57,Passed,True
PROD-00015511,2025-02-11,BATCH-00015511,PRD-005,LINE-01,M-001,EMP-00092,Night,2694,2537,2536,1,106,486,81033.17,4026.69,9031.55,Passed,False
PROD-00015512,2025-12-08,BATCH-00015512,PRD-007,LINE-05,M-010,EMP-00308,Morning,1311,1280,1208,72,1,313,86617.2,6291.03,9485.25,Failed,False
PROD-00015513,2024-11-17,BATCH-00015513,PRD-001,LINE-02,M-003,EMP-00497,Night,801,611,608,3,55,434,30932.72,13273.04,2603.45,Passed,False
PROD-00015514,2024-11-23,BATCH-00015514,PRD-010,LINE-03,M-003,EMP-00279,Afternoon,1030,908,842,66,8,471,65117.43,2938.45,1007.89,Failed,False
PROD-00015515,2025-05-10,BATCH-00015515,PRD-007,LINE-02,M-007,EMP-00330,Morning,949,942,855,87,176,551,58625.24,2059.29,8055.25,Failed,False
PROD-00015516,2025-09-26,BATCH-00015516,PRD-007,LINE-01,M-017,EMP-00431,Morning,2077,1989,1849,140,15,393,141370.35,11993.17,7642.78,Failed,False
PROD-00015517,2025-11-09,BATCH-00015517,PRD-006,LINE-03,M-018,EMP-00321,Night,2480,2292,2200,92,148,554,216317.53,12994.89,7339.07,Passed,True
PROD-00015518,2026-04-03,BATCH-00015518,PRD-010,LINE-01,M-018,EMP-00258,Night,1316,1213,1196,17,76,386,86403.92,9924.28,9199.77,Passed,False
PROD-00015519,2024-09-23,BATCH-00015519,PRD-008,LINE-03,M-007,EMP-00081,Afternoon,697,463,443,20,154,444,73084.25,5272.8,3859.7,Passed,False
PROD-00015520,2025-10-24,BATCH-00015520,PRD-005,LINE-05,M-009,EMP-00077,Night,2402,2286,2192,94,5,427,61932.69,11190.93,1274.06,Passed,False
PROD-00015521,2025-09-09,BATCH-00015521,PRD-003,LINE-04,M-006,EMP-00104,Night,1329,1102,1022,80,57,409,391181.82,2255.12,9472.4,Failed,False
PROD-00015522,2025-04-10,BATCH-00015522,PRD-003,LINE-04,M-015,EMP-00022,Afternoon,1070,959,929,30,129,422,427987.33,10345.52,1348.44,Passed,False
PROD-00015523,2024-11-20,BATCH-00015523,PRD-006,LINE-01,M-008,EMP-00112,Night,1318,1153,1040,113,141,555,138446.0,11463.16,5916.71,Failed,False
PROD-00015524,2024-10-16,BATCH-00015524,PRD-004,LINE-04,M-020,EMP-00027,Night,2987,2816,2570,246,47,599,445954.98,12473.78,2700.68,Failed,False
PROD-00015525,2025-07-23,BATCH-00015525,PRD-005,LINE-05,M-014,EMP-00254,Night,2747,2654,2459,195,152,383,67363.85,3376.48,6480.96,Failed,False
PROD-00015526,2024-10-18,BATCH-00015526,PRD-010,LINE-04,M-003,EMP-00414,Night,2499,2291,2067,224,63,567,158640.47,7609.07,4340.12,Failed,False
PROD-00015527,2026-06-07,BATCH-00015527,PRD-009,LINE-04,M-001,EMP-00043,Night,2793,2574,2473,101,79,565,675897.04,9035.51,7043.56,Passed,True
PROD-00015528,2026-01-27,BATCH-00015528,PRD-004,LINE-02,M-020,EMP-00344,Afternoon,787,555,531,24,43,332,84608.93,13205.43,5146.66,Passed,False
PROD-00015529,2025-01-25,BATCH-00015529,PRD-009,LINE-04,M-015,EMP-00057,Morning,1195,1183,1069,114,104,391,398650.47,13467.14,6679.42,Failed,True
PROD-00015530,2025-04-15,BATCH-00015530,PRD-008,LINE-05,M-012,EMP-00375,Morning,808,592,533,59,140,513,77220.44,11042.89,9330.36,Failed,True
PROD-00015531,2025-05-30,BATCH-00015531,PRD-007,LINE-01,M-006,EMP-00234,Night,1872,1790,1732,58,19,528,115184.7,10778.75,5929.05,Passed,False
PROD-00015532,2025-06-19,BATCH-00015532,PRD-001,LINE-01,M-006,EMP-00259,Afternoon,920,689,669,20,156,334,42294.32,4784.9,9587.28,Passed,False
PROD-00015533,2026-07-03,BATCH-00015533,PRD-010,LINE-04,M-009,EMP-00357,Night,1225,1197,1080,117,172,548,61340.97,12129.82,6258.35,Failed,False
PROD-00015534,2026-01-22,BATCH-00015534,PRD-001,LINE-03,M-016,EMP-00286,Morning,2223,2133,1986,147,77,562,83636.25,7066.15,1463.13,Failed,True
PROD-00015535,2024-09-18,BATCH-00015535,PRD-006,LINE-03,M-004,EMP-00330,Afternoon,2136,1971,1850,121,174,573,223984.44,5782.8,5435.34,Failed,False
PROD-00015536,2025-02-09,BATCH-00015536,PRD-007,LINE-02,M-005,EMP-00422,Night,2842,2670,2561,109,96,563,237162.29,9874.15,6726.14,Passed,False
PROD-00015537,2024-10-20,BATCH-00015537,PRD-001,LINE-05,M-013,EMP-00402,Night,1641,1541,1400,141,75,559,84112.79,6326.84,8620.74,Failed,False
PROD-00015538,2026-07-26,BATCH-00015538,PRD-002,LINE-02,M-017,EMP-00349,Afternoon,941,850,791,59,101,588,39148.04,13849.76,3531.12,Failed,False
PROD-00015539,2025-08-15,BATCH-00015539,PRD-004,LINE-05,M-005,EMP-00199,Afternoon,2386,2269,2064,205,84,319,356071.18,10831.89,9335.78,Failed,True
PROD-00015540,2024-11-07,BATCH-00015540,PRD-008,LINE-05,M-014,EMP-00065,Afternoon,2203,2185,1976,209,53,534,377076.4,10934.43,6379.77,Failed,False
PROD-00015541,2026-06-13,BATCH-00015541,PRD-007,LINE-03,M-016,EMP-00059,Night,1141,968,939,29,138,572,68790.66,8301.45,5144.16,Passed,False
PROD-00015542,2025-02-16,BATCH-00015542,PRD-010,LINE-03,M-006,EMP-00290,Afternoon,1155,1111,1004,107,149,512,82370.51,4563.19,8687.68,Failed,False
PROD-00015543,2025-07-31,BATCH-00015543,PRD-010,LINE-05,M-005,EMP-00356,Night,2789,2592,2527,65,134,415,174787.69,2828.65,2084.18,Passed,False
PROD-00015544,2025-07-04,BATCH-00015544,PRD-006,LINE-03,M-007,EMP-00170,Afternoon,898,851,831,20,166,391,102015.91,14214.32,2936.27,Passed,False
PROD-00015545,2024-08-29,BATCH-00015545,PRD-003,LINE-03,M-004,EMP-00335,Afternoon,1012,983,923,60,8,591,350589.79,4208.45,8183.4,Failed,False
PROD-00015546,2025-01-05,BATCH-00015546,PRD-004,LINE-03,M-006,EMP-00402,Morning,1544,1302,1190,112,116,512,252059.65,2673.71,2925.16,Failed,False
PROD-00015547,2025-01-10,BATCH-00015547,PRD-007,LINE-02,M-014,EMP-00298,Afternoon,2602,2411,2240,171,4,509,183810.38,13644.16,1007.66,Failed,False
PROD-00015548,2024-11-10,BATCH-00015548,PRD-008,LINE-02,M-004,EMP-00403,Morning,2726,2510,2411,99,150,577,356044.14,2130.03,3019.9,Passed,False
PROD-00015549,2025-01-10,BATCH-00015549,PRD-009,LINE-02,M-018,EMP-00071,Morning,2658,2592,2490,102,162,536,634758.55,9572.1,7251.93,Passed,False
PROD-00015550,2026-07-10,BATCH-00015550,PRD-004,LINE-05,M-015,EMP-00182,Afternoon,703,584,544,40,123,570,116717.17,7485.04,1583.41,Failed,False
PROD-00015551,2026-03-12,BATCH-00015551,PRD-007,LINE-05,M-006,EMP-00416,Night,2781,2585,2524,61,115,302,235952.8,4830.04,5657.13,Passed,False
PROD-00015552,2026-02-22,BATCH-00015552,PRD-006,LINE-03,M-017,EMP-00240,Afternoon,1678,1521,1496,25,155,577,137210.48,3672.26,5659.77,Passed,False
PROD-00015553,2025-03-26,BATCH-00015553,PRD-009,LINE-05,M-007,EMP-00037,Night,1799,1638,1637,1,37,511,478723.26,13326.6,7016.66,Passed,False
PROD-00015554,2024-09-09,BATCH-00015554,PRD-001,LINE-04,M-002,EMP-00290,Afternoon,1273,1069,973,96,76,443,57738.57,6078.81,8798.31,Failed,False
PROD-00015555,2025-05-19,BATCH-00015555,PRD-007,LINE-02,M-015,EMP-00099,Morning,582,549,524,25,111,414,51355.42,9934.21,5315.4,Passed,False
PROD-00015556,2025-06-20,BATCH-00015556,PRD-010,LINE-05,M-017,EMP-00275,Morning,2352,2272,2131,141,125,544,137900.16,4166.95,1622.23,Failed,False
PROD-00015557,2025-04-16,BATCH-00015557,PRD-001,LINE-05,M-019,EMP-00172,Afternoon,1406,1398,1264,134,168,351,68138.11,4554.54,2268.75,Failed,False
PROD-00015558,2026-01-07,BATCH-00015558,PRD-008,LINE-04,M-020,EMP-00455,Morning,1102,983,954,29,77,475,141291.64,3214.34,1938.17,Passed,False
PROD-00015559,2025-07-26,BATCH-00015559,PRD-005,LINE-01,M-001,EMP-00357,Afternoon,2853,2808,2560,248,159,323,75816.37,9898.65,6067.15,Failed,False
PROD-00015560,2026-05-27,BATCH-00015560,PRD-005,LINE-03,M-005,EMP-00348,Afternoon,2863,2759,2675,84,62,438,87211.93,4749.09,6975.01,Passed,False
PROD-00015561,2025-04-11,BATCH-00015561,PRD-001,LINE-03,M-004,EMP-00094,Morning,2519,2380,2314,66,164,316,100039.67,8613.23,4273.69,Passed,False
PROD-00015562,2026-01-21,BATCH-00015562,PRD-005,LINE-04,M-008,EMP-00246,Night,2605,2469,2272,197,131,310,60984.2,10129.83,7903.41,Failed,False
PROD-00015563,2025-01-28,BATCH-00015563,PRD-007,LINE-02,M-005,EMP-00483,Morning,886,816,749,67,74,387,71663.23,8293.52,1657.75,Failed,False
PROD-00015564,2025-02-01,BATCH-00015564,PRD-010,LINE-03,M-012,EMP-00381,Morning,1992,1748,1738,10,107,409,103700.45,2135.42,7743.73,Passed,False
PROD-00015565,2025-03-05,BATCH-00015565,PRD-002,LINE-04,M-007,EMP-00308,Morning,1788,1703,1618,85,31,456,59972.49,14010.97,6202.27,Passed,True
PROD-00015566,2025-12-27,BATCH-00015566,PRD-007,LINE-05,M-013,EMP-00052,Morning,2818,2656,2494,162,133,320,170498.56,5324.95,7722.48,Failed,False
PROD-00015567,2025-09-21,BATCH-00015567,PRD-009,LINE-05,M-010,EMP-00356,Afternoon,970,911,870,41,176,327,213605.12,9727.55,7132.98,Passed,False
PROD-00015568,2025-04-12,BATCH-00015568,PRD-002,LINE-04,M-001,EMP-00400,Night,2214,2082,1979,103,59,524,67857.55,13470.24,8107.93,Passed,False
PROD-00015569,2026-08-10,BATCH-00015569,PRD-007,LINE-03,M-001,EMP-00084,Morning,1797,1563,1437,126,67,589,132266.14,8486.83,1101.86,Failed,False
PROD-00015570,2025-11-26,BATCH-00015570,PRD-001,LINE-02,M-004,EMP-00497,Morning,2412,2365,2341,24,175,542,116552.57,4672.4,3331.33,Passed,False
PROD-00015571,2025-12-21,BATCH-00015571,PRD-003,LINE-02,M-014,EMP-00447,Night,889,710,663,47,11,339,207453.51,11605.79,1579.77,Failed,False
PROD-00015572,2025-06-07,BATCH-00015572,PRD-004,LINE-01,M-004,EMP-00044,Morning,1007,777,743,34,18,515,146872.1,8213.94,1153.61,Passed,False
PROD-00015573,2026-01-21,BATCH-00015573,PRD-010,LINE-03,M-012,EMP-00358,Night,2724,2537,2436,101,95,517,180070.74,14235.94,4256.69,Passed,False
PROD-00015574,2025-05-13,BATCH-00015574,PRD-007,LINE-01,M-007,EMP-00240,Morning,2512,2354,2155,199,46,554,186868.92,14424.01,4508.12,Failed,False
PROD-00015575,2025-01-28,BATCH-00015575,PRD-004,LINE-04,M-001,EMP-00174,Night,1465,1225,1207,18,121,397,265817.34,4981.11,6287.4,Passed,False
PROD-00015576,2025-08-19,BATCH-00015576,PRD-001,LINE-01,M-012,EMP-00496,Afternoon,720,618,610,8,136,432,30594.3,8021.85,9045.3,Passed,False
PROD-00015577,2026-05-21,BATCH-00015577,PRD-010,LINE-02,M-018,EMP-00116,Night,2597,2460,2352,108,165,460,179430.72,6919.49,9177.62,Passed,False
PROD-00015578,2025-10-13,BATCH-00015578,PRD-007,LINE-02,M-002,EMP-00450,Night,1167,1064,993,71,64,448,79096.18,2805.9,1416.61,Failed,False
PROD-00015579,2026-05-14,BATCH-00015579,PRD-009,LINE-05,M-014,EMP-00476,Afternoon,983,833,755,78,151,537,211939.33,4271.54,5040.51,Failed,False
PROD-00015580,2025-01-29,BATCH-00015580,PRD-005,LINE-02,M-019,EMP-00441,Night,2707,2522,2423,99,43,489,67779.93,5795.77,5220.34,Passed,False
PROD-00015581,2024-10-23,BATCH-00015581,PRD-007,LINE-02,M-018,EMP-00228,Afternoon,2610,2537,2328,209,109,309,204243.04,9785.52,2859.5,Failed,False
PROD-00015582,2024-09-17,BATCH-00015582,PRD-005,LINE-03,M-020,EMP-00120,Afternoon,2894,2874,2764,110,154,514,63437.78,2684.86,2340.96,Passed,False
PROD-00015583,2026-03-15,BATCH-00015583,PRD-002,LINE-02,M-009,EMP-00329,Night,2567,2453,2438,15,96,390,111584.32,3582.68,6721.38,Passed,False
PROD-00015584,2026-06-21,BATCH-00015584,PRD-008,LINE-02,M-015,EMP-00160,Afternoon,2378,2366,2206,160,118,429,347428.66,12323.26,4228.91,Failed,False
PROD-00015585,2026-01-11,BATCH-00015585,PRD-006,LINE-05,M-016,EMP-00392,Afternoon,1736,1685,1631,54,134,369,194655.78,4168.81,9050.56,Passed,False
PROD-00015586,2024-12-01,BATCH-00015586,PRD-006,LINE-04,M-012,EMP-00026,Afternoon,1875,1714,1573,141,69,337,205391.0,12370.09,2511.41,Failed,False
PROD-00015587,2026-03-20,BATCH-00015587,PRD-008,LINE-03,M-006,EMP-00266,Night,1554,1550,1483,67,0,515,309346.2,10154.44,8851.42,Passed,False
PROD-00015588,2026-08-04,BATCH-00015588,PRD-001,LINE-02,M-004,EMP-00111,Morning,2215,2095,2014,81,44,444,84886.19,7183.54,8771.59,Passed,False
PROD-00015589,2024-10-13,BATCH-00015589,PRD-010,LINE-03,M-010,EMP-00084,Night,550,472,443,29,131,438,23983.36,4185.56,7675.14,Failed,False
PROD-00015590,2026-05-12,BATCH-00015590,PRD-004,LINE-04,M-005,EMP-00138,Afternoon,2157,2048,1885,163,116,316,397177.37,2565.08,4580.26,Failed,False
PROD-00015591,2026-03-03,BATCH-00015591,PRD-007,LINE-01,M-019,EMP-00023,Night,835,676,671,5,180,403,48060.43,10148.77,2379.73,Passed,False
PROD-00015592,2026-03-24,BATCH-00015592,PRD-008,LINE-01,M-008,EMP-00095,Morning,2297,2074,2068,6,107,341,326725.12,5621.67,6049.1,Passed,False
PROD-00015593,2025-04-15,BATCH-00015593,PRD-009,LINE-03,M-010,EMP-00014,Night,2404,2383,2322,61,137,439,795175.84,8825.85,2490.76,Passed,False
PROD-00015594,2025-12-25,BATCH-00015594,PRD-007,LINE-05,M-005,EMP-00320,Afternoon,2138,2025,1833,192,8,574,136303.21,7320.09,7356.42,Failed,False
PROD-00015595,2025-05-27,BATCH-00015595,PRD-007,LINE-05,M-013,EMP-00485,Afternoon,1690,1517,1416,101,63,359,119478.24,10717.39,5970.61,Failed,False
PROD-00015596,2024-11-11,BATCH-00015596,PRD-004,LINE-05,M-002,EMP-00125,Afternoon,1264,1261,1160,101,153,423,273205.62,8383.73,3326.16,Failed,True
PROD-00015597,2026-03-30,BATCH-00015597,PRD-003,LINE-03,M-018,EMP-00164,Night,2288,2110,2000,110,48,496,801216.99,7222.13,8036.66,Failed,False
PROD-00015598,2025-10-17,BATCH-00015598,PRD-010,LINE-04,M-019,EMP-00312,Morning,1136,1020,988,32,39,459,76256.29,10202.22,3403.8,Passed,False
PROD-00015599,2025-06-20,BATCH-00015599,PRD-002,LINE-03,M-008,EMP-00407,Morning,2831,2582,2441,141,132,408,88298.02,10453.85,1537.67,Failed,False
PROD-00015600,2025-06-02,BATCH-00015600,PRD-010,LINE-05,M-009,EMP-00089,Night,1439,1309,1181,128,150,467,91758.5,11307.65,9707.16,Failed,True
PROD-00015601,2025-06-25,BATCH-00015601,PRD-004,LINE-04,M-017,EMP-00148,Morning,2937,2835,2588,247,114,510,535418.62,4304.1,5402.3,Failed,True
PROD-00015602,2026-07-27,BATCH-00015602,PRD-004,LINE-02,M-019,EMP-00348,Night,2767,2624,2620,4,93,473,463416.83,13290.74,2920.13,Passed,False
PROD-00015603,2026-05-02,BATCH-00015603,PRD-005,LINE-05,M-010,EMP-00260,Night,945,896,876,20,64,413,21611.33,3819.68,7061.49,Passed,False
PROD-00015604,2025-12-30,BATCH-00015604,PRD-010,LINE-05,M-014,EMP-00076,Afternoon,2437,2193,2036,157,10,389,136890.82,2959.25,2170.37,Failed,False
PROD-00015605,2026-08-06,BATCH-00015605,PRD-008,LINE-05,M-008,EMP-00316,Night,2618,2603,2499,104,82,380,468152.4,14414.27,8173.67,Passed,False
PROD-00015606,2025-02-06,BATCH-00015606,PRD-006,LINE-01,M-020,EMP-00366,Night,2481,2434,2196,238,48,307,295129.32,3458.59,9234.77,Failed,False
PROD-00015607,2026-04-11,BATCH-00015607,PRD-004,LINE-01,M-018,EMP-00342,Afternoon,2172,1959,1776,183,152,341,350677.24,5531.71,4122.0,Failed,True
