order_item_id,order_id,product_id,quantity,unit_price,discount,line_amount
ITEM-00009821,ORD-00030824,PRD-004,266,450,0.01,119700
ITEM-00009822,ORD-00027183,PRD-010,67,150,0.12,10050
ITEM-00009823,ORD-00011036,PRD-005,54,60,0.01,3240
ITEM-00009824,ORD-00097759,PRD-009,355,700,0.06,248500
ITEM-00009825,ORD-00070727,PRD-006,364,250,0.11,91000
ITEM-00009826,ORD-00035177,PRD-010,407,150,0.13,61050
ITEM-00009827,ORD-00004702,PRD-008,201,400,0.04,80400
ITEM-00009828,ORD-00039693,PRD-006,242,250,0.07,60500
ITEM-00009829,ORD-00051526,PRD-009,78,700,0.12,54600
ITEM-00009830,ORD-00087472,PRD-009,76,700,0.04,53200
ITEM-00009831,ORD-00064688,PRD-010,305,150,0.0,45750
ITEM-00009832,ORD-00060873,PRD-008,109,400,0.11,43600
ITEM-00009833,ORD-00095101,PRD-002,109,90,0.11,9810
ITEM-00009834,ORD-00016031,PRD-004,61,450,0.09,27450
ITEM-00009835,ORD-00095308,PRD-006,308,250,0.08,77000
ITEM-00009836,ORD-00047008,PRD-004,74,450,0.14,33300
ITEM-00009837,ORD-00060660,PRD-008,71,400,0.01,28400
ITEM-00009838,ORD-00090680,PRD-006,392,250,0.1,98000
ITEM-00009839,ORD-00000656,PRD-009,306,700,0.02,214200
ITEM-00009840,ORD-00080184,PRD-010,328,150,0.05,49200
ITEM-00009841,ORD-00075981,PRD-005,62,60,0.11,3720
ITEM-00009842,ORD-00077929,PRD-010,145,150,0.11,21750
ITEM-00009843,ORD-00006521,PRD-004,230,450,0.04,103500
ITEM-00009844,ORD-00071454,PRD-002,358,90,0.0,32220
ITEM-00009845,ORD-00038088,PRD-006,293,250,0.07,73250
ITEM-00009846,ORD-00087092,PRD-007,409,180,0.04,73620
ITEM-00009847,ORD-00063495,PRD-006,375,250,0.08,93750
ITEM-00009848,ORD-00053045,PRD-006,9,250,0.07,2250
ITEM-00009849,ORD-00003102,PRD-002,447,90,0.15,40230
ITEM-00009850,ORD-00037956,PRD-002,173,90,0.1,15570
ITEM-00009851,ORD-00012018,PRD-001,192,120,0.01,23040
ITEM-00009852,ORD-00021852,PRD-006,126,250,0.08,31500
ITEM-00009853,ORD-00015872,PRD-008,445,400,0.01,178000
ITEM-00009854,ORD-00099678,PRD-008,26,400,0.02,10400
ITEM-00009855,ORD-00003626,PRD-001,165,120,0.11,19800
ITEM-00009856,ORD-00018182,PRD-007,80,180,0.07,14400
ITEM-00009857,ORD-00090758,PRD-006,212,250,0.09,53000
ITEM-00009858,ORD-00046158,PRD-006,430,250,0.14,107500
ITEM-00009859,ORD-00060122,PRD-007,384,180,0.07,69120
ITEM-00009860,ORD-00037045,PRD-003,200,850,0.12,170000
ITEM-00009861,ORD-00085792,PRD-007,453,180,0.01,81540
ITEM-00009862,ORD-00062813,PRD-004,434,450,0.02,195300
ITEM-00009863,ORD-00035524,PRD-001,50,120,0.01,6000
ITEM-00009864,ORD-00009885,PRD-008,222,400,0.0,88800
ITEM-00009865,ORD-00024405,PRD-006,203,250,0.08,50750
ITEM-00009866,ORD-00005110,PRD-008,249,400,0.15,99600
ITEM-00009867,ORD-00002582,PRD-003,382,850,0.05,324700
ITEM-00009868,ORD-00093049,PRD-008,154,400,0.06,61600
ITEM-00009869,ORD-00082335,PRD-008,81,400,0.07,32400
ITEM-00009870,ORD-00099948,PRD-005,409,60,0.03,24540
ITEM-00009871,ORD-00015710,PRD-005,194,60,0.0,11640
ITEM-00009872,ORD-00045100,PRD-001,399,120,0.04,47880
ITEM-00009873,ORD-00071361,PRD-009,353,700,0.1,247100
ITEM-00009874,ORD-00026081,PRD-001,138,120,0.08,16560
ITEM-00009875,ORD-00064930,PRD-003,301,850,0.13,255850
ITEM-00009876,ORD-00034731,PRD-004,122,450,0.05,54900
ITEM-00009877,ORD-00019386,PRD-008,313,400,0.05,125200
ITEM-00009878,ORD-00014895,PRD-005,147,60,0.06,8820
ITEM-00009879,ORD-00050132,PRD-001,349,120,0.07,41880
ITEM-00009880,ORD-00042566,PRD-010,361,150,0.05,54150
ITEM-00009881,ORD-00034676,PRD-009,76,700,0.02,53200
ITEM-00009882,ORD-00025446,PRD-002,467,90,0.13,42030
ITEM-00009883,ORD-00009474,PRD-001,67,120,0.1,8040
ITEM-00009884,ORD-00056268,PRD-001,145,120,0.08,17400
ITEM-00009885,ORD-00017566,PRD-004,108,450,0.13,48600
ITEM-00009886,ORD-00062564,PRD-005,291,60,0.05,17460
ITEM-00009887,ORD-00072689,PRD-007,95,180,0.15,17100
ITEM-00009888,ORD-00053129,PRD-005,480,60,0.09,28800
ITEM-00009889,ORD-00017731,PRD-003,420,850,0.05,357000
ITEM-00009890,ORD-00017629,PRD-006,372,250,0.09,93000
ITEM-00009891,ORD-00005796,PRD-007,216,180,0.13,38880
ITEM-00009892,ORD-00096924,PRD-005,336,60,0.01,20160
ITEM-00009893,ORD-00054012,PRD-003,42,850,0.04,35700
ITEM-00009894,ORD-00056830,PRD-006,370,250,0.05,92500
ITEM-00009895,ORD-00076353,PRD-010,100,150,0.04,15000
ITEM-00009896,ORD-00036680,PRD-006,486,250,0.06,121500
ITEM-00009897,ORD-00008468,PRD-006,94,250,0.11,23500
ITEM-00009898,ORD-00030942,PRD-002,40,90,0.15,3600
ITEM-00009899,ORD-00041357,PRD-009,41,700,0.08,28700
ITEM-00009900,ORD-00079382,PRD-007,112,180,0.04,20160
ITEM-00009901,ORD-00047216,PRD-010,226,150,0.08,33900
ITEM-00009902,ORD-00051054,PRD-008,412,400,0.15,164800
ITEM-00009903,ORD-00017435,PRD-002,244,90,0.04,21960
ITEM-00009904,ORD-00016742,PRD-003,471,850,0.04,400350
ITEM-00009905,ORD-00042188,PRD-006,31,250,0.1,7750
ITEM-00009906,ORD-00059864,PRD-009,262,700,0.13,183400
ITEM-00009907,ORD-00083874,PRD-006,370,250,0.02,92500
ITEM-00009908,ORD-00067521,PRD-004,98,450,0.11,44100
ITEM-00009909,ORD-00035442,PRD-008,150,400,0.0,60000
ITEM-00009910,ORD-00095723,PRD-008,126,400,0.11,50400
ITEM-00009911,ORD-00023022,PRD-009,340,700,0.03,238000
ITEM-00009912,ORD-00028774,PRD-008,270,400,0.06,108000
ITEM-00009913,ORD-00018427,PRD-010,328,150,0.1,49200
ITEM-00009914,ORD-00018125,PRD-008,276,400,0.12,110400
ITEM-00009915,ORD-00067619,PRD-003,184,850,0.07,156400
ITEM-00009916,ORD-00058531,PRD-002,487,90,0.06,43830
ITEM-00009917,ORD-00078892,PRD-001,395,120,0.15,47400
ITEM-00009918,ORD-00065515,PRD-008,203,400,0.05,81200
ITEM-00009919,ORD-00036569,PRD-006,379,250,0.11,94750
ITEM-00009920,ORD-00011729,PRD-007,404,180,0.05,72720
ITEM-00009921,ORD-00033594,PRD-004,33,450,0.03,14850
ITEM-00009922,ORD-00016551,PRD-009,381,700,0.01,266700
ITEM-00009923,ORD-00093057,PRD-009,312,700,0.0,218400
ITEM-00009924,ORD-00063724,PRD-010,383,150,0.01,57450
ITEM-00009925,ORD-00060447,PRD-007,332,180,0.01,59760
ITEM-00009926,ORD-00064257,PRD-007,150,180,0.15,27000
ITEM-00009927,ORD-00092257,PRD-002,114,90,0.05,10260
ITEM-00009928,ORD-00013400,PRD-002,125,90,0.14,11250
ITEM-00009929,ORD-00074820,PRD-003,460,850,0.12,391000
ITEM-00009930,ORD-00048403,PRD-004,222,450,0.04,99900
ITEM-00009931,ORD-00048497,PRD-009,364,700,0.01,254800
ITEM-00009932,ORD-00053289,PRD-006,439,250,0.1,109750
ITEM-00009933,ORD-00007410,PRD-010,67,150,0.1,10050
ITEM-00009934,ORD-00040864,PRD-009,485,700,0.14,339500
ITEM-00009935,ORD-00036679,PRD-009,202,700,0.05,141400
ITEM-00009936,ORD-00079657,PRD-001,41,120,0.09,4920
ITEM-00009937,ORD-00022699,PRD-003,390,850,0.04,331500
ITEM-00009938,ORD-00008436,PRD-005,172,60,0.01,10320
ITEM-00009939,ORD-00034719,PRD-005,398,60,0.13,23880
ITEM-00009940,ORD-00088097,PRD-001,52,120,0.15,6240
ITEM-00009941,ORD-00018480,PRD-009,88,700,0.12,61600
ITEM-00009942,ORD-00068593,PRD-004,480,450,0.11,216000
ITEM-00009943,ORD-00028620,PRD-007,438,180,0.14,78840
ITEM-00009944,ORD-00078251,PRD-010,350,150,0.03,52500
ITEM-00009945,ORD-00031474,PRD-007,111,180,0.14,19980
ITEM-00009946,ORD-00034387,PRD-003,6,850,0.09,5100
ITEM-00009947,ORD-00008358,PRD-001,351,120,0.14,42120
ITEM-00009948,ORD-00093408,PRD-008,441,400,0.02,176400
ITEM-00009949,ORD-00072882,PRD-003,255,850,0.03,216750
ITEM-00009950,ORD-00030478,PRD-006,400,250,0.11,100000
ITEM-00009951,ORD-00080442,PRD-005,55,60,0.05,3300
ITEM-00009952,ORD-00073568,PRD-007,43,180,0.13,7740
ITEM-00009953,ORD-00008576,PRD-009,226,700,0.05,158200
ITEM-00009954,ORD-00077648,PRD-002,156,90,0.03,14040
ITEM-00009955,ORD-00045784,PRD-008,117,400,0.04,46800
ITEM-00009956,ORD-00039841,PRD-007,499,180,0.05,89820
ITEM-00009957,ORD-00017693,PRD-010,465,150,0.06,69750
ITEM-00009958,ORD-00074360,PRD-010,455,150,0.0,68250
ITEM-00009959,ORD-00080922,PRD-006,447,250,0.09,111750
ITEM-00009960,ORD-00055864,PRD-008,467,400,0.05,186800
ITEM-00009961,ORD-00083685,PRD-006,358,250,0.14,89500
ITEM-00009962,ORD-00087723,PRD-004,144,450,0.08,64800
ITEM-00009963,ORD-00068113,PRD-010,18,150,0.11,2700
ITEM-00009964,ORD-00084964,PRD-010,385,150,0.06,57750
ITEM-00009965,ORD-00010595,PRD-003,211,850,0.05,179350
ITEM-00009966,ORD-00079699,PRD-004,172,450,0.01,77400
ITEM-00009967,ORD-00087231,PRD-003,251,850,0.14,213350
ITEM-00009968,ORD-00011046,PRD-009,277,700,0.13,193900
ITEM-00009969,ORD-00055319,PRD-003,342,850,0.09,290700
ITEM-00009970,ORD-00052710,PRD-010,48,150,0.03,7200
ITEM-00009971,ORD-00000161,PRD-007,335,180,0.14,60300
ITEM-00009972,ORD-00015171,PRD-010,378,150,0.06,56700
ITEM-00009973,ORD-00086999,PRD-008,48,400,0.09,19200
ITEM-00009974,ORD-00061331,PRD-010,474,150,0.11,71100
ITEM-00009975,ORD-00063529,PRD-004,404,450,0.09,181800
ITEM-00009976,ORD-00015489,PRD-001,155,120,0.15,18600
ITEM-00009977,ORD-00037553,PRD-004,125,450,0.02,56250
ITEM-00009978,ORD-00093799,PRD-007,361,180,0.1,64980
ITEM-00009979,ORD-00011634,PRD-004,306,450,0.01,137700
ITEM-00009980,ORD-00091413,PRD-004,190,450,0.12,85500
ITEM-00009981,ORD-00070281,PRD-010,279,150,0.03,41850
ITEM-00009982,ORD-00020134,PRD-007,341,180,0.14,61380
ITEM-00009983,ORD-00087288,PRD-009,303,700,0.07,212100
ITEM-00009984,ORD-00031022,PRD-004,322,450,0.04,144900
ITEM-00009985,ORD-00033561,PRD-005,126,60,0.0,7560
ITEM-00009986,ORD-00037824,PRD-009,353,700,0.11,247100
ITEM-00009987,ORD-00065911,PRD-002,393,90,0.07,35370
ITEM-00009988,ORD-00024589,PRD-003,314,850,0.12,266900
ITEM-00009989,ORD-00017671,PRD-010,500,150,0.05,75000
ITEM-00009990,ORD-00008511,PRD-006,456,250,0.0,114000
ITEM-00009991,ORD-00058450,PRD-009,347,700,0.09,242900
ITEM-00009992,ORD-00067148,PRD-002,455,90,0.13,40950
ITEM-00009993,ORD-00082311,PRD-002,237,90,0.14,21330
ITEM-00009994,ORD-00077765,PRD-005,18,60,0.09,1080
ITEM-00009995,ORD-00066318,PRD-009,460,700,0.03,322000
ITEM-00009996,ORD-00050240,PRD-006,135,250,0.15,33750
ITEM-00009997,ORD-00021023,PRD-007,193,180,0.04,34740
ITEM-00009998,ORD-00053538,PRD-007,231,180,0.02,41580
ITEM-00009999,ORD-00042140,PRD-005,134,60,0.02,8040
ITEM-00010000,ORD-00080593,PRD-001,206,120,0.06,24720
ITEM-00010001,ORD-00055557,PRD-008,488,400,0.11,195200
ITEM-00010002,ORD-00049557,PRD-007,439,180,0.13,79020
ITEM-00010003,ORD-00023088,PRD-005,462,60,0.03,27720
ITEM-00010004,ORD-00060441,PRD-006,375,250,0.07,93750
ITEM-00010005,ORD-00081938,PRD-001,80,120,0.05,9600
ITEM-00010006,ORD-00035264,PRD-004,450,450,0.1,202500
ITEM-00010007,ORD-00054951,PRD-006,104,250,0.04,26000
ITEM-00010008,ORD-00005400,PRD-003,157,850,0.02,133450
ITEM-00010009,ORD-00071024,PRD-004,290,450,0.03,130500
ITEM-00010010,ORD-00006119,PRD-008,382,400,0.07,152800
ITEM-00010011,ORD-00088967,PRD-007,322,180,0.01,57960
ITEM-00010012,ORD-00004416,PRD-010,406,150,0.06,60900
ITEM-00010013,ORD-00016635,PRD-009,425,700,0.1,297500
ITEM-00010014,ORD-00067141,PRD-007,210,180,0.08,37800
ITEM-00010015,ORD-00076953,PRD-001,217,120,0.12,26040
ITEM-00010016,ORD-00019783,PRD-005,320,60,0.03,19200
ITEM-00010017,ORD-00062911,PRD-007,44,180,0.06,7920
ITEM-00010018,ORD-00094998,PRD-002,184,90,0.02,16560
ITEM-00010019,ORD-00079381,PRD-008,360,400,0.05,144000
ITEM-00010020,ORD-00011375,PRD-009,345,700,0.11,241500
ITEM-00010021,ORD-00064678,PRD-004,446,450,0.06,200700
ITEM-00010022,ORD-00073273,PRD-001,92,120,0.07,11040
ITEM-00010023,ORD-00012526,PRD-007,152,180,0.01,27360
ITEM-00010024,ORD-00045701,PRD-008,191,400,0.08,76400
ITEM-00010025,ORD-00030323,PRD-010,465,150,0.04,69750
ITEM-00010026,ORD-00041625,PRD-004,449,450,0.13,202050
ITEM-00010027,ORD-00018895,PRD-001,498,120,0.08,59760
ITEM-00010028,ORD-00059723,PRD-008,469,400,0.05,187600
ITEM-00010029,ORD-00075178,PRD-007,486,180,0.05,87480
ITEM-00010030,ORD-00085199,PRD-006,23,250,0.05,5750
ITEM-00010031,ORD-00015992,PRD-003,476,850,0.01,404600
ITEM-00010032,ORD-00069172,PRD-003,400,850,0.14,340000
ITEM-00010033,ORD-00012844,PRD-001,479,120,0.05,57480
ITEM-00010034,ORD-00083028,PRD-002,290,90,0.06,26100
ITEM-00010035,ORD-00040490,PRD-005,189,60,0.0,11340
ITEM-00010036,ORD-00049214,PRD-003,495,850,0.07,420750
ITEM-00010037,ORD-00013684,PRD-004,393,450,0.13,176850
ITEM-00010038,ORD-00071416,PRD-002,478,90,0.15,43020
ITEM-00010039,ORD-00032038,PRD-006,244,250,0.04,61000
ITEM-00010040,ORD-00018302,PRD-006,186,250,0.08,46500
ITEM-00010041,ORD-00089269,PRD-008,139,400,0.06,55600
ITEM-00010042,ORD-00057109,PRD-001,365,120,0.15,43800
ITEM-00010043,ORD-00054467,PRD-001,346,120,0.14,41520
ITEM-00010044,ORD-00024293,PRD-001,16,120,0.03,1920
ITEM-00010045,ORD-00073611,PRD-005,261,60,0.07,15660
ITEM-00010046,ORD-00057267,PRD-009,307,700,0.12,214900
ITEM-00010047,ORD-00067639,PRD-001,369,120,0.12,44280
ITEM-00010048,ORD-00084599,PRD-008,343,400,0.01,137200
ITEM-00010049,ORD-00090757,PRD-009,351,700,0.02,245700
ITEM-00010050,ORD-00037116,PRD-006,126,250,0.08,31500
ITEM-00010051,ORD-00081603,PRD-003,18,850,0.13,15300
ITEM-00010052,ORD-00099997,PRD-008,40,400,0.1,16000
ITEM-00010053,ORD-00067443,PRD-002,131,90,0.05,11790
ITEM-00010054,ORD-00039031,PRD-003,339,850,0.1,288150
ITEM-00010055,ORD-00093901,PRD-009,162,700,0.07,113400
ITEM-00010056,ORD-00028627,PRD-004,114,450,0.15,51300
ITEM-00010057,ORD-00044319,PRD-004,349,450,0.14,157050
ITEM-00010058,ORD-00094920,PRD-005,257,60,0.05,15420
ITEM-00010059,ORD-00096233,PRD-001,15,120,0.14,1800
ITEM-00010060,ORD-00068899,PRD-002,243,90,0.07,21870
ITEM-00010061,ORD-00020368,PRD-009,74,700,0.1,51800
ITEM-00010062,ORD-00083998,PRD-003,221,850,0.14,187850
ITEM-00010063,ORD-00013393,PRD-010,264,150,0.14,39600
ITEM-00010064,ORD-00090914,PRD-010,369,150,0.14,55350
ITEM-00010065,ORD-00016940,PRD-010,488,150,0.03,73200
ITEM-00010066,ORD-00055529,PRD-006,404,250,0.04,101000
ITEM-00010067,ORD-00049451,PRD-010,44,150,0.14,6600
ITEM-00010068,ORD-00024411,PRD-004,282,450,0.04,126900
ITEM-00010069,ORD-00068949,PRD-004,238,450,0.07,107100
ITEM-00010070,ORD-00073676,PRD-005,331,60,0.14,19860
ITEM-00010071,ORD-00098234,PRD-004,76,450,0.14,34200
ITEM-00010072,ORD-00033978,PRD-007,84,180,0.12,15120
ITEM-00010073,ORD-00081946,PRD-008,169,400,0.14,67600
ITEM-00010074,ORD-00070878,PRD-001,35,120,0.02,4200
ITEM-00010075,ORD-00055642,PRD-002,4,90,0.03,360
ITEM-00010076,ORD-00041133,PRD-006,367,250,0.14,91750
ITEM-00010077,ORD-00010130,PRD-004,35,450,0.14,15750
ITEM-00010078,ORD-00043058,PRD-008,75,400,0.02,30000
ITEM-00010079,ORD-00060560,PRD-009,308,700,0.1,215600
ITEM-00010080,ORD-00075552,PRD-005,373,60,0.05,22380
ITEM-00010081,ORD-00060472,PRD-007,104,180,0.02,18720
ITEM-00010082,ORD-00012539,PRD-002,479,90,0.02,43110
ITEM-00010083,ORD-00008028,PRD-006,103,250,0.15,25750
ITEM-00010084,ORD-00084732,PRD-007,274,180,0.08,49320
ITEM-00010085,ORD-00019443,PRD-003,184,850,0.02,156400
ITEM-00010086,ORD-00078623,PRD-003,171,850,0.07,145350
ITEM-00010087,ORD-00072045,PRD-001,286,120,0.03,34320
ITEM-00010088,ORD-00046638,PRD-006,14,250,0.02,3500
ITEM-00010089,ORD-00012760,PRD-009,231,700,0.07,161700
ITEM-00010090,ORD-00088534,PRD-003,298,850,0.05,253300
ITEM-00010091,ORD-00093303,PRD-009,257,700,0.04,179900
ITEM-00010092,ORD-00027433,PRD-005,360,60,0.07,21600
ITEM-00010093,ORD-00068507,PRD-006,337,250,0.04,84250
ITEM-00010094,ORD-00049737,PRD-003,388,850,0.04,329800
ITEM-00010095,ORD-00054518,PRD-001,245,120,0.1,29400
ITEM-00010096,ORD-00029602,PRD-004,364,450,0.02,163800
ITEM-00010097,ORD-00094785,PRD-006,342,250,0.06,85500
ITEM-00010098,ORD-00023915,PRD-001,323,120,0.08,38760
ITEM-00010099,ORD-00053202,PRD-002,236,90,0.03,21240
ITEM-00010100,ORD-00025598,PRD-006,454,250,0.05,113500
ITEM-00010101,ORD-00031073,PRD-010,431,150,0.03,64650
ITEM-00010102,ORD-00063313,PRD-009,86,700,0.06,60200
ITEM-00010103,ORD-00090334,PRD-003,394,850,0.13,334900
ITEM-00010104,ORD-00090622,PRD-002,65,90,0.1,5850
ITEM-00010105,ORD-00002559,PRD-006,257,250,0.14,64250
ITEM-00010106,ORD-00047259,PRD-007,382,180,0.14,68760
ITEM-00010107,ORD-00024505,PRD-005,312,60,0.09,18720
ITEM-00010108,ORD-00071711,PRD-008,413,400,0.01,165200
ITEM-00010109,ORD-00005984,PRD-004,500,450,0.09,225000
ITEM-00010110,ORD-00016986,PRD-004,33,450,0.05,14850
ITEM-00010111,ORD-00058244,PRD-006,114,250,0.14,28500
ITEM-00010112,ORD-00085454,PRD-003,403,850,0.03,342550
ITEM-00010113,ORD-00025729,PRD-002,53,90,0.09,4770
ITEM-00010114,ORD-00072483,PRD-010,12,150,0.08,1800
ITEM-00010115,ORD-00093387,PRD-002,445,90,0.05,40050
ITEM-00010116,ORD-00051847,PRD-009,357,700,0.07,249900
ITEM-00010117,ORD-00096903,PRD-008,95,400,0.01,38000
ITEM-00010118,ORD-00058101,PRD-003,218,850,0.02,185300
ITEM-00010119,ORD-00043801,PRD-007,94,180,0.01,16920
ITEM-00010120,ORD-00015071,PRD-009,398,700,0.01,278600
ITEM-00010121,ORD-00007296,PRD-002,196,90,0.04,17640
ITEM-00010122,ORD-00060367,PRD-008,120,400,0.05,48000
ITEM-00010123,ORD-00020827,PRD-010,478,150,0.13,71700
ITEM-00010124,ORD-00089977,PRD-002,404,90,0.13,36360
ITEM-00010125,ORD-00058173,PRD-002,45,90,0.1,4050
ITEM-00010126,ORD-00027331,PRD-005,132,60,0.12,7920
ITEM-00010127,ORD-00009958,PRD-005,367,60,0.03,22020
ITEM-00010128,ORD-00095606,PRD-006,369,250,0.14,92250
ITEM-00010129,ORD-00044872,PRD-001,243,120,0.15,29160
ITEM-00010130,ORD-00058578,PRD-008,178,400,0.07,71200
ITEM-00010131,ORD-00091101,PRD-008,466,400,0.11,186400
ITEM-00010132,ORD-00047677,PRD-004,67,450,0.07,30150
ITEM-00010133,ORD-00078299,PRD-006,470,250,0.12,117500
ITEM-00010134,ORD-00047643,PRD-003,11,850,0.13,9350
ITEM-00010135,ORD-00059072,PRD-003,72,850,0.07,61200
ITEM-00010136,ORD-00087550,PRD-008,322,400,0.14,128800
ITEM-00010137,ORD-00026093,PRD-004,147,450,0.12,66150
ITEM-00010138,ORD-00099605,PRD-009,335,700,0.03,234500
ITEM-00010139,ORD-00024345,PRD-003,108,850,0.07,91800
ITEM-00010140,ORD-00044350,PRD-010,247,150,0.01,37050
ITEM-00010141,ORD-00090269,PRD-002,238,90,0.04,21420
ITEM-00010142,ORD-00014758,PRD-001,246,120,0.04,29520
ITEM-00010143,ORD-00011958,PRD-004,438,450,0.09,197100
ITEM-00010144,ORD-00066484,PRD-007,288,180,0.11,51840
ITEM-00010145,ORD-00007429,PRD-004,143,450,0.1,64350
ITEM-00010146,ORD-00027697,PRD-010,203,150,0.0,30450
ITEM-00010147,ORD-00026635,PRD-002,487,90,0.07,43830
ITEM-00010148,ORD-00085652,PRD-008,51,400,0.1,20400
ITEM-00010149,ORD-00020395,PRD-005,158,60,0.1,9480
ITEM-00010150,ORD-00091212,PRD-003,273,850,0.13,232050
ITEM-00010151,ORD-00087310,PRD-005,136,60,0.11,8160
ITEM-00010152,ORD-00014434,PRD-009,356,700,0.08,249200
ITEM-00010153,ORD-00078091,PRD-002,67,90,0.1,6030
ITEM-00010154,ORD-00018096,PRD-009,73,700,0.07,51100
ITEM-00010155,ORD-00026014,PRD-007,3,180,0.14,540
ITEM-00010156,ORD-00025659,PRD-005,184,60,0.05,11040
ITEM-00010157,ORD-00071751,PRD-006,453,250,0.04,113250
ITEM-00010158,ORD-00050770,PRD-008,382,400,0.04,152800
ITEM-00010159,ORD-00007449,PRD-002,200,90,0.04,18000
ITEM-00010160,ORD-00065656,PRD-008,81,400,0.03,32400
ITEM-00010161,ORD-00068471,PRD-006,486,250,0.02,121500
ITEM-00010162,ORD-00091416,PRD-008,489,400,0.06,195600
ITEM-00010163,ORD-00092675,PRD-002,140,90,0.08,12600
ITEM-00010164,ORD-00062494,PRD-010,375,150,0.07,56250
ITEM-00010165,ORD-00086067,PRD-010,241,150,0.01,36150
ITEM-00010166,ORD-00010381,PRD-008,122,400,0.0,48800
ITEM-00010167,ORD-00066620,PRD-001,281,120,0.08,33720
ITEM-00010168,ORD-00097289,PRD-008,257,400,0.09,102800
ITEM-00010169,ORD-00071815,PRD-008,223,400,0.03,89200
ITEM-00010170,ORD-00004113,PRD-005,403,60,0.1,24180
ITEM-00010171,ORD-00071340,PRD-003,294,850,0.1,249900
ITEM-00010172,ORD-00029120,PRD-002,351,90,0.07,31590
ITEM-00010173,ORD-00033652,PRD-006,49,250,0.01,12250
ITEM-00010174,ORD-00090672,PRD-003,422,850,0.12,358700
ITEM-00010175,ORD-00011904,PRD-001,217,120,0.08,26040
ITEM-00010176,ORD-00007174,PRD-005,132,60,0.05,7920
ITEM-00010177,ORD-00006833,PRD-002,195,90,0.01,17550
ITEM-00010178,ORD-00037655,PRD-007,223,180,0.08,40140
ITEM-00010179,ORD-00030990,PRD-010,194,150,0.09,29100
ITEM-00010180,ORD-00096098,PRD-002,124,90,0.03,11160
ITEM-00010181,ORD-00062061,PRD-008,175,400,0.02,70000
ITEM-00010182,ORD-00010032,PRD-005,132,60,0.11,7920
ITEM-00010183,ORD-00071480,PRD-001,81,120,0.1,9720
ITEM-00010184,ORD-00064638,PRD-005,353,60,0.15,21180
ITEM-00010185,ORD-00060721,PRD-001,233,120,0.15,27960
ITEM-00010186,ORD-00001443,PRD-002,139,90,0.13,12510
ITEM-00010187,ORD-00058809,PRD-007,201,180,0.12,36180
ITEM-00010188,ORD-00039280,PRD-007,442,180,0.09,79560
ITEM-00010189,ORD-00094708,PRD-008,467,400,0.05,186800
ITEM-00010190,ORD-00018628,PRD-004,498,450,0.02,224100
ITEM-00010191,ORD-00066484,PRD-003,82,850,0.14,69700
ITEM-00010192,ORD-00055223,PRD-003,149,850,0.02,126650
ITEM-00010193,ORD-00016946,PRD-005,408,60,0.05,24480
ITEM-00010194,ORD-00063613,PRD-004,320,450,0.03,144000
ITEM-00010195,ORD-00056604,PRD-003,493,850,0.09,419050
ITEM-00010196,ORD-00059700,PRD-002,389,90,0.01,35010
ITEM-00010197,ORD-00078357,PRD-008,106,400,0.06,42400
ITEM-00010198,ORD-00049051,PRD-007,336,180,0.01,60480
ITEM-00010199,ORD-00017035,PRD-001,492,120,0.02,59040
ITEM-00010200,ORD-00053690,PRD-004,460,450,0.14,207000
ITEM-00010201,ORD-00082888,PRD-005,390,60,0.08,23400
ITEM-00010202,ORD-00037800,PRD-006,460,250,0.09,115000
ITEM-00010203,ORD-00098673,PRD-008,213,400,0.07,85200
ITEM-00010204,ORD-00097736,PRD-007,455,180,0.08,81900
ITEM-00010205,ORD-00067259,PRD-007,235,180,0.0,42300
ITEM-00010206,ORD-00082085,PRD-005,90,60,0.03,5400
ITEM-00010207,ORD-00066170,PRD-009,150,700,0.09,105000
ITEM-00010208,ORD-00072390,PRD-009,171,700,0.11,119700
ITEM-00010209,ORD-00034355,PRD-003,493,850,0.01,419050
ITEM-00010210,ORD-00087272,PRD-007,457,180,0.14,82260
ITEM-00010211,ORD-00097162,PRD-001,381,120,0.13,45720
ITEM-00010212,ORD-00087876,PRD-007,21,180,0.03,3780
ITEM-00010213,ORD-00065406,PRD-008,304,400,0.11,121600
ITEM-00010214,ORD-00071819,PRD-004,497,450,0.13,223650
ITEM-00010215,ORD-00079927,PRD-007,500,180,0.04,90000
ITEM-00010216,ORD-00088692,PRD-001,296,120,0.15,35520
ITEM-00010217,ORD-00003075,PRD-005,267,60,0.07,16020
ITEM-00010218,ORD-00099261,PRD-010,421,150,0.1,63150
ITEM-00010219,ORD-00096196,PRD-006,241,250,0.14,60250
ITEM-00010220,ORD-00097438,PRD-003,453,850,0.08,385050
ITEM-00010221,ORD-00017083,PRD-009,41,700,0.11,28700
ITEM-00010222,ORD-00032017,PRD-002,377,90,0.12,33930
ITEM-00010223,ORD-00036957,PRD-002,145,90,0.02,13050
ITEM-00010224,ORD-00095881,PRD-002,344,90,0.08,30960
ITEM-00010225,ORD-00021571,PRD-007,405,180,0.11,72900
ITEM-00010226,ORD-00079600,PRD-004,494,450,0.04,222300
ITEM-00010227,ORD-00074029,PRD-007,25,180,0.05,4500
ITEM-00010228,ORD-00054227,PRD-006,126,250,0.11,31500
ITEM-00010229,ORD-00084374,PRD-001,108,120,0.09,12960
ITEM-00010230,ORD-00021390,PRD-002,338,90,0.09,30420
