order_item_id,order_id,product_id,quantity,unit_price,discount,line_amount
ITEM-00002074,ORD-00042102,PRD-001,428,120,0.01,51360
ITEM-00002075,ORD-00049543,PRD-009,255,700,0.02,178500
ITEM-00002076,ORD-00024874,PRD-007,76,180,0.09,13680
ITEM-00002077,ORD-00083166,PRD-003,89,850,0.09,75650
ITEM-00002078,ORD-00015299,PRD-002,83,90,0.09,7470
ITEM-00002079,ORD-00078391,PRD-006,399,250,0.04,99750
ITEM-00002080,ORD-00065486,PRD-001,67,120,0.13,8040
ITEM-00002081,ORD-00008242,PRD-001,199,120,0.13,23880
ITEM-00002082,ORD-00065291,PRD-001,439,120,0.04,52680
ITEM-00002083,ORD-00073607,PRD-003,424,850,0.02,360400
ITEM-00002084,ORD-00025836,PRD-005,360,60,0.02,21600
ITEM-00002085,ORD-00025567,PRD-001,380,120,0.1,45600
ITEM-00002086,ORD-00015232,PRD-002,416,90,0.14,37440
ITEM-00002087,ORD-00065002,PRD-010,124,150,0.14,18600
ITEM-00002088,ORD-00076293,PRD-009,196,700,0.05,137200
ITEM-00002089,ORD-00064212,PRD-009,209,700,0.11,146300
ITEM-00002090,ORD-00090614,PRD-009,496,700,0.04,347200
ITEM-00002091,ORD-00034464,PRD-010,377,150,0.14,56550
ITEM-00002092,ORD-00095883,PRD-009,247,700,0.06,172900
ITEM-00002093,ORD-00068647,PRD-002,370,90,0.12,33300
ITEM-00002094,ORD-00029737,PRD-009,161,700,0.08,112700
ITEM-00002095,ORD-00056718,PRD-004,237,450,0.01,106650
ITEM-00002096,ORD-00071384,PRD-010,15,150,0.07,2250
ITEM-00002097,ORD-00008941,PRD-008,222,400,0.04,88800
ITEM-00002098,ORD-00025850,PRD-006,380,250,0.06,95000
ITEM-00002099,ORD-00078937,PRD-001,168,120,0.05,20160
ITEM-00002100,ORD-00072644,PRD-002,496,90,0.1,44640
ITEM-00002101,ORD-00070245,PRD-004,469,450,0.1,211050
ITEM-00002102,ORD-00083564,PRD-005,32,60,0.13,1920
ITEM-00002103,ORD-00097470,PRD-004,192,450,0.06,86400
ITEM-00002104,ORD-00038176,PRD-010,255,150,0.14,38250
ITEM-00002105,ORD-00020884,PRD-010,409,150,0.06,61350
ITEM-00002106,ORD-00017288,PRD-008,345,400,0.07,138000
ITEM-00002107,ORD-00076765,PRD-003,67,850,0.11,56950
ITEM-00002108,ORD-00011298,PRD-005,81,60,0.12,4860
ITEM-00002109,ORD-00099910,PRD-007,13,180,0.14,2340
ITEM-00002110,ORD-00000507,PRD-004,361,450,0.07,162450
ITEM-00002111,ORD-00045995,PRD-002,108,90,0.01,9720
ITEM-00002112,ORD-00072382,PRD-005,61,60,0.01,3660
ITEM-00002113,ORD-00042918,PRD-003,127,850,0.08,107950
ITEM-00002114,ORD-00038835,PRD-009,123,700,0.11,86100
ITEM-00002115,ORD-00071665,PRD-008,39,400,0.13,15600
ITEM-00002116,ORD-00032362,PRD-010,178,150,0.04,26700
ITEM-00002117,ORD-00050285,PRD-006,386,250,0.01,96500
ITEM-00002118,ORD-00031540,PRD-002,351,90,0.13,31590
ITEM-00002119,ORD-00008238,PRD-006,98,250,0.04,24500
ITEM-00002120,ORD-00062132,PRD-008,296,400,0.01,118400
ITEM-00002121,ORD-00067820,PRD-008,479,400,0.12,191600
ITEM-00002122,ORD-00012822,PRD-003,274,850,0.02,232900
ITEM-00002123,ORD-00015415,PRD-009,445,700,0.11,311500
ITEM-00002124,ORD-00064191,PRD-007,194,180,0.02,34920
ITEM-00002125,ORD-00057449,PRD-004,393,450,0.03,176850
ITEM-00002126,ORD-00012044,PRD-009,358,700,0.01,250600
ITEM-00002127,ORD-00021557,PRD-010,482,150,0.04,72300
ITEM-00002128,ORD-00031280,PRD-008,394,400,0.01,157600
ITEM-00002129,ORD-00091878,PRD-010,351,150,0.01,52650
ITEM-00002130,ORD-00022583,PRD-004,26,450,0.12,11700
ITEM-00002131,ORD-00092483,PRD-008,97,400,0.12,38800
ITEM-00002132,ORD-00080425,PRD-010,367,150,0.07,55050
ITEM-00002133,ORD-00071438,PRD-008,414,400,0.06,165600
ITEM-00002134,ORD-00022482,PRD-006,238,250,0.02,59500
ITEM-00002135,ORD-00035831,PRD-009,312,700,0.14,218400
ITEM-00002136,ORD-00068225,PRD-002,378,90,0.07,34020
ITEM-00002137,ORD-00083478,PRD-007,476,180,0.03,85680
ITEM-00002138,ORD-00035688,PRD-003,343,850,0.02,291550
ITEM-00002139,ORD-00029050,PRD-004,157,450,0.01,70650
ITEM-00002140,ORD-00031627,PRD-003,35,850,0.01,29750
ITEM-00002141,ORD-00056360,PRD-003,296,850,0.06,251600
ITEM-00002142,ORD-00047945,PRD-008,452,400,0.09,180800
ITEM-00002143,ORD-00058491,PRD-009,381,700,0.04,266700
ITEM-00002144,ORD-00062878,PRD-005,382,60,0.12,22920
ITEM-00002145,ORD-00076207,PRD-009,209,700,0.1,146300
ITEM-00002146,ORD-00087319,PRD-006,111,250,0.07,27750
ITEM-00002147,ORD-00003565,PRD-004,424,450,0.04,190800
ITEM-00002148,ORD-00046174,PRD-006,133,250,0.11,33250
ITEM-00002149,ORD-00065911,PRD-008,2,400,0.07,800
ITEM-00002150,ORD-00093866,PRD-005,335,60,0.08,20100
ITEM-00002151,ORD-00033170,PRD-004,336,450,0.03,151200
ITEM-00002152,ORD-00008248,PRD-001,356,120,0.09,42720
ITEM-00002153,ORD-00079045,PRD-004,402,450,0.13,180900
ITEM-00002154,ORD-00024256,PRD-004,403,450,0.08,181350
ITEM-00002155,ORD-00069180,PRD-009,211,700,0.04,147700
ITEM-00002156,ORD-00024538,PRD-003,262,850,0.07,222700
ITEM-00002157,ORD-00015712,PRD-004,202,450,0.02,90900
ITEM-00002158,ORD-00078051,PRD-005,386,60,0.09,23160
ITEM-00002159,ORD-00081133,PRD-007,435,180,0.07,78300
ITEM-00002160,ORD-00007985,PRD-009,78,700,0.14,54600
ITEM-00002161,ORD-00015164,PRD-010,374,150,0.07,56100
ITEM-00002162,ORD-00003729,PRD-001,77,120,0.11,9240
ITEM-00002163,ORD-00081150,PRD-003,312,850,0.02,265200
ITEM-00002164,ORD-00073761,PRD-001,297,120,0.06,35640
ITEM-00002165,ORD-00053365,PRD-008,424,400,0.11,169600
ITEM-00002166,ORD-00021404,PRD-009,463,700,0.06,324100
ITEM-00002167,ORD-00059392,PRD-010,120,150,0.15,18000
ITEM-00002168,ORD-00008763,PRD-007,1,180,0.01,180
ITEM-00002169,ORD-00047024,PRD-001,179,120,0.12,21480
ITEM-00002170,ORD-00011676,PRD-003,384,850,0.0,326400
ITEM-00002171,ORD-00083740,PRD-001,389,120,0.09,46680
ITEM-00002172,ORD-00033601,PRD-008,309,400,0.09,123600
ITEM-00002173,ORD-00071120,PRD-005,332,60,0.09,19920
ITEM-00002174,ORD-00037345,PRD-001,345,120,0.1,41400
ITEM-00002175,ORD-00006666,PRD-005,310,60,0.12,18600
ITEM-00002176,ORD-00074561,PRD-002,115,90,0.11,10350
ITEM-00002177,ORD-00037143,PRD-007,300,180,0.0,54000
ITEM-00002178,ORD-00027157,PRD-007,280,180,0.03,50400
ITEM-00002179,ORD-00058577,PRD-005,438,60,0.12,26280
ITEM-00002180,ORD-00046261,PRD-002,102,90,0.12,9180
ITEM-00002181,ORD-00080596,PRD-007,349,180,0.12,62820
ITEM-00002182,ORD-00067644,PRD-004,240,450,0.09,108000
ITEM-00002183,ORD-00052391,PRD-004,4,450,0.09,1800
ITEM-00002184,ORD-00069050,PRD-003,361,850,0.15,306850
ITEM-00002185,ORD-00082302,PRD-001,107,120,0.07,12840
ITEM-00002186,ORD-00010697,PRD-010,271,150,0.07,40650
ITEM-00002187,ORD-00017725,PRD-004,188,450,0.14,84600
ITEM-00002188,ORD-00036914,PRD-004,315,450,0.01,141750
ITEM-00002189,ORD-00029470,PRD-006,55,250,0.13,13750
ITEM-00002190,ORD-00021169,PRD-008,55,400,0.05,22000
ITEM-00002191,ORD-00069634,PRD-010,86,150,0.03,12900
ITEM-00002192,ORD-00090046,PRD-008,5,400,0.08,2000
ITEM-00002193,ORD-00007939,PRD-005,175,60,0.02,10500
ITEM-00002194,ORD-00023901,PRD-004,215,450,0.13,96750
ITEM-00002195,ORD-00018781,PRD-003,270,850,0.14,229500
ITEM-00002196,ORD-00077515,PRD-002,53,90,0.03,4770
ITEM-00002197,ORD-00040213,PRD-004,231,450,0.02,103950
ITEM-00002198,ORD-00013167,PRD-002,358,90,0.04,32220
ITEM-00002199,ORD-00023525,PRD-003,90,850,0.1,76500
ITEM-00002200,ORD-00095715,PRD-006,195,250,0.13,48750
ITEM-00002201,ORD-00085369,PRD-006,362,250,0.12,90500
ITEM-00002202,ORD-00084183,PRD-009,65,700,0.01,45500
ITEM-00002203,ORD-00036265,PRD-008,455,400,0.03,182000
ITEM-00002204,ORD-00040184,PRD-007,318,180,0.04,57240
ITEM-00002205,ORD-00032180,PRD-005,353,60,0.07,21180
ITEM-00002206,ORD-00070467,PRD-004,361,450,0.07,162450
ITEM-00002207,ORD-00039116,PRD-002,351,90,0.06,31590
ITEM-00002208,ORD-00085084,PRD-003,363,850,0.15,308550
ITEM-00002209,ORD-00067745,PRD-007,363,180,0.05,65340
ITEM-00002210,ORD-00038679,PRD-002,136,90,0.06,12240
ITEM-00002211,ORD-00021753,PRD-001,165,120,0.01,19800
ITEM-00002212,ORD-00016812,PRD-002,6,90,0.0,540
ITEM-00002213,ORD-00077400,PRD-004,92,450,0.07,41400
ITEM-00002214,ORD-00035366,PRD-007,491,180,0.01,88380
ITEM-00002215,ORD-00092939,PRD-008,219,400,0.03,87600
ITEM-00002216,ORD-00046259,PRD-005,284,60,0.12,17040
ITEM-00002217,ORD-00018387,PRD-008,15,400,0.01,6000
ITEM-00002218,ORD-00001982,PRD-001,56,120,0.14,6720
ITEM-00002219,ORD-00061897,PRD-008,187,400,0.02,74800
ITEM-00002220,ORD-00082271,PRD-001,434,120,0.03,52080
ITEM-00002221,ORD-00051235,PRD-001,129,120,0.12,15480
ITEM-00002222,ORD-00041934,PRD-009,4,700,0.05,2800
ITEM-00002223,ORD-00030783,PRD-002,312,90,0.08,28080
ITEM-00002224,ORD-00007734,PRD-003,260,850,0.11,221000
ITEM-00002225,ORD-00081125,PRD-009,419,700,0.14,293300
ITEM-00002226,ORD-00067399,PRD-002,23,90,0.14,2070
ITEM-00002227,ORD-00089026,PRD-009,143,700,0.04,100100
ITEM-00002228,ORD-00027484,PRD-007,396,180,0.14,71280
ITEM-00002229,ORD-00011918,PRD-003,72,850,0.0,61200
ITEM-00002230,ORD-00024493,PRD-005,115,60,0.03,6900
ITEM-00002231,ORD-00023349,PRD-006,329,250,0.1,82250
ITEM-00002232,ORD-00003211,PRD-009,311,700,0.15,217700
ITEM-00002233,ORD-00053400,PRD-001,198,120,0.12,23760
ITEM-00002234,ORD-00059722,PRD-008,193,400,0.07,77200
ITEM-00002235,ORD-00094485,PRD-002,463,90,0.0,41670
ITEM-00002236,ORD-00019901,PRD-003,260,850,0.15,221000
ITEM-00002237,ORD-00096880,PRD-007,459,180,0.15,82620
ITEM-00002238,ORD-00062667,PRD-009,394,700,0.13,275800
ITEM-00002239,ORD-00047098,PRD-002,328,90,0.07,29520
ITEM-00002240,ORD-00090990,PRD-001,353,120,0.11,42360
ITEM-00002241,ORD-00064664,PRD-008,109,400,0.02,43600
ITEM-00002242,ORD-00066999,PRD-010,93,150,0.0,13950
ITEM-00002243,ORD-00085702,PRD-005,295,60,0.04,17700
ITEM-00002244,ORD-00085721,PRD-002,67,90,0.14,6030
ITEM-00002245,ORD-00044897,PRD-008,71,400,0.11,28400
ITEM-00002246,ORD-00058031,PRD-003,78,850,0.13,66300
ITEM-00002247,ORD-00046748,PRD-003,370,850,0.02,314500
ITEM-00002248,ORD-00078012,PRD-008,301,400,0.13,120400
ITEM-00002249,ORD-00079768,PRD-003,401,850,0.14,340850
ITEM-00002250,ORD-00050655,PRD-009,323,700,0.09,226100
ITEM-00002251,ORD-00015144,PRD-009,114,700,0.08,79800
ITEM-00002252,ORD-00096934,PRD-008,98,400,0.04,39200
ITEM-00002253,ORD-00064425,PRD-005,423,60,0.12,25380
ITEM-00002254,ORD-00066860,PRD-005,107,60,0.1,6420
ITEM-00002255,ORD-00080782,PRD-005,180,60,0.12,10800
ITEM-00002256,ORD-00031820,PRD-007,436,180,0.11,78480
ITEM-00002257,ORD-00049928,PRD-002,413,90,0.12,37170
ITEM-00002258,ORD-00027249,PRD-010,1,150,0.12,150
ITEM-00002259,ORD-00058658,PRD-008,188,400,0.08,75200
ITEM-00002260,ORD-00026213,PRD-009,237,700,0.1,165900
ITEM-00002261,ORD-00003955,PRD-008,223,400,0.12,89200
ITEM-00002262,ORD-00084607,PRD-010,4,150,0.03,600
ITEM-00002263,ORD-00098715,PRD-008,31,400,0.08,12400
ITEM-00002264,ORD-00036452,PRD-006,15,250,0.09,3750
ITEM-00002265,ORD-00067419,PRD-010,104,150,0.05,15600
ITEM-00002266,ORD-00035763,PRD-002,279,90,0.04,25110
ITEM-00002267,ORD-00093872,PRD-009,61,700,0.01,42700
ITEM-00002268,ORD-00063278,PRD-001,489,120,0.05,58680
ITEM-00002269,ORD-00058900,PRD-002,20,90,0.13,1800
ITEM-00002270,ORD-00050113,PRD-003,167,850,0.1,141950
ITEM-00002271,ORD-00008387,PRD-006,500,250,0.11,125000
ITEM-00002272,ORD-00014059,PRD-008,365,400,0.07,146000
ITEM-00002273,ORD-00077274,PRD-001,132,120,0.11,15840
ITEM-00002274,ORD-00075111,PRD-009,1,700,0.05,700
ITEM-00002275,ORD-00081333,PRD-006,306,250,0.05,76500
ITEM-00002276,ORD-00080371,PRD-005,405,60,0.07,24300
ITEM-00002277,ORD-00043128,PRD-003,44,850,0.08,37400
ITEM-00002278,ORD-00096056,PRD-006,184,250,0.13,46000
ITEM-00002279,ORD-00066806,PRD-001,36,120,0.05,4320
ITEM-00002280,ORD-00087720,PRD-001,165,120,0.07,19800
ITEM-00002281,ORD-00049496,PRD-002,280,90,0.01,25200
ITEM-00002282,ORD-00051973,PRD-006,280,250,0.02,70000
ITEM-00002283,ORD-00093521,PRD-003,374,850,0.04,317900
ITEM-00002284,ORD-00074892,PRD-009,392,700,0.15,274400
ITEM-00002285,ORD-00054730,PRD-008,10,400,0.13,4000
ITEM-00002286,ORD-00071195,PRD-001,127,120,0.01,15240
ITEM-00002287,ORD-00071679,PRD-002,444,90,0.15,39960
ITEM-00002288,ORD-00056532,PRD-008,313,400,0.14,125200
ITEM-00002289,ORD-00002851,PRD-004,97,450,0.14,43650
ITEM-00002290,ORD-00081458,PRD-002,142,90,0.09,12780
ITEM-00002291,ORD-00073889,PRD-004,17,450,0.13,7650
ITEM-00002292,ORD-00077820,PRD-010,394,150,0.05,59100
ITEM-00002293,ORD-00045195,PRD-004,310,450,0.1,139500
ITEM-00002294,ORD-00088154,PRD-010,234,150,0.04,35100
ITEM-00002295,ORD-00036669,PRD-005,310,60,0.02,18600
ITEM-00002296,ORD-00045134,PRD-005,55,60,0.12,3300
ITEM-00002297,ORD-00077760,PRD-010,394,150,0.09,59100
ITEM-00002298,ORD-00044706,PRD-005,351,60,0.09,21060
ITEM-00002299,ORD-00001795,PRD-004,75,450,0.03,33750
ITEM-00002300,ORD-00094780,PRD-005,186,60,0.09,11160
ITEM-00002301,ORD-00059296,PRD-006,500,250,0.1,125000
ITEM-00002302,ORD-00043547,PRD-005,214,60,0.06,12840
ITEM-00002303,ORD-00006027,PRD-009,38,700,0.03,26600
ITEM-00002304,ORD-00079149,PRD-001,420,120,0.01,50400
ITEM-00002305,ORD-00025954,PRD-007,452,180,0.02,81360
ITEM-00002306,ORD-00046810,PRD-009,341,700,0.14,238700
ITEM-00002307,ORD-00068068,PRD-009,326,700,0.06,228200
ITEM-00002308,ORD-00031432,PRD-002,430,90,0.07,38700
ITEM-00002309,ORD-00091107,PRD-007,430,180,0.05,77400
ITEM-00002310,ORD-00068654,PRD-009,6,700,0.11,4200
ITEM-00002311,ORD-00038310,PRD-007,151,180,0.07,27180
ITEM-00002312,ORD-00088917,PRD-003,355,850,0.05,301750
ITEM-00002313,ORD-00016815,PRD-005,214,60,0.11,12840
ITEM-00002314,ORD-00054866,PRD-008,47,400,0.12,18800
ITEM-00002315,ORD-00079290,PRD-003,401,850,0.03,340850
ITEM-00002316,ORD-00018945,PRD-003,427,850,0.05,362950
ITEM-00002317,ORD-00052765,PRD-004,350,450,0.06,157500
ITEM-00002318,ORD-00031777,PRD-005,282,60,0.03,16920
ITEM-00002319,ORD-00011949,PRD-005,200,60,0.07,12000
ITEM-00002320,ORD-00084299,PRD-007,253,180,0.03,45540
ITEM-00002321,ORD-00084503,PRD-007,370,180,0.02,66600
ITEM-00002322,ORD-00047162,PRD-002,249,90,0.01,22410
ITEM-00002323,ORD-00062547,PRD-004,448,450,0.1,201600
ITEM-00002324,ORD-00055154,PRD-009,479,700,0.11,335300
ITEM-00002325,ORD-00097591,PRD-007,44,180,0.05,7920
ITEM-00002326,ORD-00011945,PRD-001,211,120,0.1,25320
ITEM-00002327,ORD-00070167,PRD-003,434,850,0.12,368900
ITEM-00002328,ORD-00019611,PRD-008,403,400,0.01,161200
ITEM-00002329,ORD-00012880,PRD-008,500,400,0.13,200000
ITEM-00002330,ORD-00090405,PRD-004,218,450,0.01,98100
ITEM-00002331,ORD-00061872,PRD-001,59,120,0.06,7080
ITEM-00002332,ORD-00062271,PRD-010,469,150,0.15,70350
ITEM-00002333,ORD-00049969,PRD-005,438,60,0.07,26280
ITEM-00002334,ORD-00081259,PRD-006,237,250,0.05,59250
ITEM-00002335,ORD-00029325,PRD-002,190,90,0.13,17100
ITEM-00002336,ORD-00058056,PRD-005,25,60,0.13,1500
ITEM-00002337,ORD-00051963,PRD-008,269,400,0.0,107600
ITEM-00002338,ORD-00025924,PRD-004,80,450,0.13,36000
ITEM-00002339,ORD-00018339,PRD-003,290,850,0.12,246500
ITEM-00002340,ORD-00031251,PRD-010,1,150,0.13,150
ITEM-00002341,ORD-00097037,PRD-004,383,450,0.03,172350
ITEM-00002342,ORD-00077408,PRD-007,295,180,0.01,53100
ITEM-00002343,ORD-00021695,PRD-008,107,400,0.03,42800
ITEM-00002344,ORD-00016805,PRD-005,329,60,0.09,19740
ITEM-00002345,ORD-00060417,PRD-005,470,60,0.05,28200
ITEM-00002346,ORD-00004797,PRD-004,317,450,0.09,142650
ITEM-00002347,ORD-00091080,PRD-003,220,850,0.0,187000
ITEM-00002348,ORD-00062361,PRD-010,108,150,0.03,16200
ITEM-00002349,ORD-00022403,PRD-005,346,60,0.12,20760
ITEM-00002350,ORD-00040277,PRD-010,432,150,0.11,64800
ITEM-00002351,ORD-00050141,PRD-003,240,850,0.13,204000
ITEM-00002352,ORD-00005477,PRD-003,62,850,0.0,52700
ITEM-00002353,ORD-00055977,PRD-004,485,450,0.01,218250
ITEM-00002354,ORD-00006058,PRD-004,355,450,0.03,159750
ITEM-00002355,ORD-00044255,PRD-005,15,60,0.04,900
ITEM-00002356,ORD-00079444,PRD-009,47,700,0.08,32900
ITEM-00002357,ORD-00060741,PRD-001,445,120,0.06,53400
ITEM-00002358,ORD-00078813,PRD-001,151,120,0.11,18120
ITEM-00002359,ORD-00017344,PRD-004,469,450,0.04,211050
ITEM-00002360,ORD-00071911,PRD-003,282,850,0.14,239700
ITEM-00002361,ORD-00085342,PRD-002,183,90,0.05,16470
ITEM-00002362,ORD-00051571,PRD-007,52,180,0.15,9360
ITEM-00002363,ORD-00081714,PRD-009,283,700,0.1,198100
ITEM-00002364,ORD-00050392,PRD-005,143,60,0.12,8580
ITEM-00002365,ORD-00042545,PRD-007,434,180,0.15,78120
ITEM-00002366,ORD-00050338,PRD-008,308,400,0.06,123200
ITEM-00002367,ORD-00068870,PRD-001,290,120,0.04,34800
ITEM-00002368,ORD-00063266,PRD-009,148,700,0.06,103600
ITEM-00002369,ORD-00026897,PRD-005,279,60,0.02,16740
ITEM-00002370,ORD-00007882,PRD-007,450,180,0.11,81000
ITEM-00002371,ORD-00030325,PRD-002,298,90,0.13,26820
ITEM-00002372,ORD-00043542,PRD-009,147,700,0.11,102900
ITEM-00002373,ORD-00035377,PRD-007,440,180,0.01,79200
ITEM-00002374,ORD-00009526,PRD-007,196,180,0.12,35280
ITEM-00002375,ORD-00044675,PRD-004,42,450,0.05,18900
ITEM-00002376,ORD-00060722,PRD-002,296,90,0.14,26640
ITEM-00002377,ORD-00029277,PRD-007,268,180,0.12,48240
ITEM-00002378,ORD-00031198,PRD-001,29,120,0.05,3480
ITEM-00002379,ORD-00094314,PRD-005,296,60,0.04,17760
ITEM-00002380,ORD-00041544,PRD-003,424,850,0.0,360400
ITEM-00002381,ORD-00073099,PRD-001,91,120,0.14,10920
ITEM-00002382,ORD-00070203,PRD-010,334,150,0.04,50100
ITEM-00002383,ORD-00070335,PRD-002,478,90,0.01,43020
ITEM-00002384,ORD-00031207,PRD-010,274,150,0.1,41100
ITEM-00002385,ORD-00025084,PRD-008,498,400,0.03,199200
ITEM-00002386,ORD-00060426,PRD-006,359,250,0.12,89750
ITEM-00002387,ORD-00002226,PRD-006,17,250,0.07,4250
ITEM-00002388,ORD-00095768,PRD-008,315,400,0.11,126000
ITEM-00002389,ORD-00096045,PRD-002,299,90,0.02,26910
ITEM-00002390,ORD-00025951,PRD-004,343,450,0.0,154350
ITEM-00002391,ORD-00016088,PRD-007,374,180,0.12,67320
ITEM-00002392,ORD-00062555,PRD-008,382,400,0.01,152800
ITEM-00002393,ORD-00097714,PRD-008,224,400,0.01,89600
ITEM-00002394,ORD-00092207,PRD-003,49,850,0.08,41650
ITEM-00002395,ORD-00043120,PRD-004,494,450,0.1,222300
ITEM-00002396,ORD-00012729,PRD-006,157,250,0.09,39250
ITEM-00002397,ORD-00010627,PRD-002,477,90,0.13,42930
ITEM-00002398,ORD-00062904,PRD-008,214,400,0.13,85600
ITEM-00002399,ORD-00042560,PRD-002,110,90,0.1,9900
ITEM-00002400,ORD-00006972,PRD-008,172,400,0.09,68800
ITEM-00002401,ORD-00054032,PRD-007,209,180,0.12,37620
ITEM-00002402,ORD-00038946,PRD-003,401,850,0.02,340850
ITEM-00002403,ORD-00003296,PRD-004,167,450,0.14,75150
ITEM-00002404,ORD-00020530,PRD-008,148,400,0.06,59200
ITEM-00002405,ORD-00055975,PRD-004,294,450,0.02,132300
ITEM-00002406,ORD-00000128,PRD-003,407,850,0.03,345950
ITEM-00002407,ORD-00008601,PRD-008,38,400,0.12,15200
ITEM-00002408,ORD-00039410,PRD-002,220,90,0.13,19800
ITEM-00002409,ORD-00029822,PRD-004,349,450,0.05,157050
ITEM-00002410,ORD-00023285,PRD-008,466,400,0.09,186400
ITEM-00002411,ORD-00071696,PRD-003,290,850,0.02,246500
ITEM-00002412,ORD-00014834,PRD-001,454,120,0.12,54480
ITEM-00002413,ORD-00007336,PRD-001,377,120,0.07,45240
ITEM-00002414,ORD-00092490,PRD-007,289,180,0.05,52020
ITEM-00002415,ORD-00046677,PRD-010,233,150,0.09,34950
ITEM-00002416,ORD-00086450,PRD-008,7,400,0.14,2800
ITEM-00002417,ORD-00058872,PRD-002,269,90,0.12,24210
ITEM-00002418,ORD-00001423,PRD-003,225,850,0.14,191250
ITEM-00002419,ORD-00048062,PRD-007,391,180,0.01,70380
ITEM-00002420,ORD-00006533,PRD-005,252,60,0.14,15120
ITEM-00002421,ORD-00028685,PRD-007,190,180,0.08,34200
ITEM-00002422,ORD-00008752,PRD-001,114,120,0.03,13680
ITEM-00002423,ORD-00012830,PRD-010,402,150,0.02,60300
ITEM-00002424,ORD-00066478,PRD-005,22,60,0.07,1320
ITEM-00002425,ORD-00023840,PRD-006,7,250,0.03,1750
ITEM-00002426,ORD-00073715,PRD-002,190,90,0.12,17100
ITEM-00002427,ORD-00017690,PRD-002,94,90,0.11,8460
ITEM-00002428,ORD-00075853,PRD-008,294,400,0.02,117600
ITEM-00002429,ORD-00001334,PRD-007,163,180,0.05,29340
ITEM-00002430,ORD-00095154,PRD-002,84,90,0.14,7560
ITEM-00002431,ORD-00057694,PRD-009,237,700,0.04,165900
ITEM-00002432,ORD-00089978,PRD-001,434,120,0.08,52080
ITEM-00002433,ORD-00072760,PRD-008,184,400,0.01,73600
ITEM-00002434,ORD-00091077,PRD-002,138,90,0.11,12420
ITEM-00002435,ORD-00045703,PRD-002,127,90,0.03,11430
ITEM-00002436,ORD-00033330,PRD-009,109,700,0.12,76300
ITEM-00002437,ORD-00095383,PRD-008,123,400,0.14,49200
ITEM-00002438,ORD-00038329,PRD-006,327,250,0.11,81750
ITEM-00002439,ORD-00028979,PRD-002,375,90,0.12,33750
ITEM-00002440,ORD-00072984,PRD-001,59,120,0.12,7080
ITEM-00002441,ORD-00083212,PRD-002,74,90,0.08,6660
ITEM-00002442,ORD-00018367,PRD-008,166,400,0.1,66400
ITEM-00002443,ORD-00086014,PRD-001,65,120,0.04,7800
ITEM-00002444,ORD-00083893,PRD-006,410,250,0.11,102500
ITEM-00002445,ORD-00004125,PRD-003,471,850,0.06,400350
ITEM-00002446,ORD-00087370,PRD-008,325,400,0.08,130000
ITEM-00002447,ORD-00063389,PRD-002,284,90,0.1,25560
ITEM-00002448,ORD-00025387,PRD-006,142,250,0.1,35500
ITEM-00002449,ORD-00032503,PRD-006,6,250,0.03,1500
ITEM-00002450,ORD-00097051,PRD-004,380,450,0.12,171000
ITEM-00002451,ORD-00054789,PRD-003,33,850,0.14,28050
ITEM-00002452,ORD-00024646,PRD-003,409,850,0.06,347650
ITEM-00002453,ORD-00057817,PRD-003,175,850,0.06,148750
ITEM-00002454,ORD-00035476,PRD-005,199,60,0.06,11940
ITEM-00002455,ORD-00035111,PRD-008,254,400,0.09,101600
ITEM-00002456,ORD-00044792,PRD-009,109,700,0.07,76300
ITEM-00002457,ORD-00072447,PRD-010,153,150,0.05,22950
ITEM-00002458,ORD-00079620,PRD-009,130,700,0.14,91000
ITEM-00002459,ORD-00058809,PRD-001,123,120,0.11,14760
ITEM-00002460,ORD-00053834,PRD-009,488,700,0.0,341600
ITEM-00002461,ORD-00076002,PRD-006,159,250,0.12,39750
ITEM-00002462,ORD-00018731,PRD-003,207,850,0.06,175950
ITEM-00002463,ORD-00091805,PRD-010,165,150,0.14,24750
ITEM-00002464,ORD-00021710,PRD-006,250,250,0.13,62500
ITEM-00002465,ORD-00023521,PRD-009,205,700,0.14,143500
ITEM-00002466,ORD-00047703,PRD-001,169,120,0.06,20280
ITEM-00002467,ORD-00037408,PRD-007,82,180,0.12,14760
ITEM-00002468,ORD-00025415,PRD-001,80,120,0.08,9600
ITEM-00002469,ORD-00022328,PRD-004,64,450,0.12,28800
ITEM-00002470,ORD-00059465,PRD-003,198,850,0.14,168300
ITEM-00002471,ORD-00086493,PRD-005,376,60,0.02,22560
ITEM-00002472,ORD-00010541,PRD-010,84,150,0.03,12600
ITEM-00002473,ORD-00044747,PRD-010,186,150,0.08,27900
ITEM-00002474,ORD-00093767,PRD-004,49,450,0.08,22050
ITEM-00002475,ORD-00067900,PRD-003,208,850,0.01,176800
ITEM-00002476,ORD-00006992,PRD-003,268,850,0.1,227800
ITEM-00002477,ORD-00041398,PRD-009,458,700,0.07,320600
ITEM-00002478,ORD-00089216,PRD-008,401,400,0.1,160400
ITEM-00002479,ORD-00084708,PRD-007,268,180,0.09,48240
ITEM-00002480,ORD-00062294,PRD-003,256,850,0.01,217600
ITEM-00002481,ORD-00058268,PRD-007,488,180,0.14,87840
ITEM-00002482,ORD-00057434,PRD-010,51,150,0.15,7650
ITEM-00002483,ORD-00096659,PRD-010,261,150,0.13,39150
ITEM-00002484,ORD-00097163,PRD-003,494,850,0.01,419900
