quality_check_id,production_id,inspection_date,inspector_id,units_inspected,defective_units,defect_type,result
QC-00005386,PROD-00296149,2025-09-02,EMP-00402,1939,49,Surface,Passed
QC-00005387,PROD-00022981,2026-05-04,EMP-00348,1009,24,Dimensional,Passed
QC-00005388,PROD-00193527,2024-12-07,EMP-00429,1621,45,Surface,Passed
QC-00005389,PROD-00097828,2025-05-24,EMP-00111,1033,0,Material,Passed
QC-00005390,PROD-00056261,2025-05-14,EMP-00026,1960,19,Material,Passed
QC-00005391,PROD-00230317,2025-01-31,EMP-00339,2849,167,Assembly,Failed
QC-00005392,PROD-00078358,2024-09-17,EMP-00103,1349,128,None,Failed
QC-00005393,PROD-00063363,2024-10-13,EMP-00085,2143,18,Material,Passed
QC-00005394,PROD-00074312,2025-05-11,EMP-00353,1977,74,Dimensional,Passed
QC-00005395,PROD-00282613,2025-07-11,EMP-00089,1724,130,Dimensional,Failed
QC-00005396,PROD-00268778,2025-09-02,EMP-00126,899,79,None,Failed
QC-00005397,PROD-00248167,2024-10-02,EMP-00436,2565,215,Assembly,Failed
QC-00005398,PROD-00235334,2026-04-09,EMP-00106,943,80,None,Failed
QC-00005399,PROD-00034854,2025-07-05,EMP-00336,1248,91,Surface,Failed
QC-00005400,PROD-00007567,2025-02-08,EMP-00358,1920,77,Assembly,Passed
QC-00005401,PROD-00162248,2024-09-02,EMP-00065,1445,119,Dimensional,Failed
QC-00005402,PROD-00172207,2024-12-30,EMP-00343,2631,73,Assembly,Passed
QC-00005403,PROD-00219501,2024-12-29,EMP-00040,1018,6,Dimensional,Passed
QC-00005404,PROD-00069933,2026-04-24,EMP-00333,2823,123,Dimensional,Passed
QC-00005405,PROD-00026700,2025-05-30,EMP-00239,2715,136,None,Failed
QC-00005406,PROD-00081992,2026-04-19,EMP-00425,1141,59,Surface,Failed
QC-00005407,PROD-00219591,2025-10-25,EMP-00353,1105,107,Surface,Failed
QC-00005408,PROD-00050186,2025-09-03,EMP-00487,2246,19,Material,Passed
QC-00005409,PROD-00125186,2024-09-03,EMP-00411,2857,229,None,Failed
QC-00005410,PROD-00039222,2026-05-11,EMP-00405,2999,230,None,Failed
QC-00005411,PROD-00057241,2025-07-18,EMP-00130,2251,82,Assembly,Passed
QC-00005412,PROD-00229567,2025-09-15,EMP-00032,1584,133,None,Failed
QC-00005413,PROD-00168851,2025-01-05,EMP-00035,2372,237,Surface,Failed
QC-00005414,PROD-00043478,2026-04-06,EMP-00444,763,22,Dimensional,Passed
QC-00005415,PROD-00204759,2025-07-13,EMP-00436,2381,154,None,Failed
QC-00005416,PROD-00041002,2024-11-19,EMP-00457,2250,110,Material,Passed
QC-00005417,PROD-00135349,2025-12-14,EMP-00323,1376,29,Material,Passed
QC-00005418,PROD-00234349,2026-06-18,EMP-00338,2044,11,None,Passed
QC-00005419,PROD-00191685,2026-05-02,EMP-00281,2432,49,None,Passed
QC-00005420,PROD-00164242,2025-09-23,EMP-00292,730,69,None,Failed
QC-00005421,PROD-00223409,2025-12-08,EMP-00282,1708,19,None,Passed
QC-00005422,PROD-00248452,2026-05-31,EMP-00453,930,74,Surface,Failed
QC-00005423,PROD-00014835,2025-03-21,EMP-00371,1147,55,Surface,Passed
QC-00005424,PROD-00109650,2025-10-16,EMP-00251,2176,9,Assembly,Passed
QC-00005425,PROD-00070334,2026-01-31,EMP-00276,796,72,Assembly,Failed
QC-00005426,PROD-00012489,2026-01-06,EMP-00413,1025,101,Assembly,Failed
QC-00005427,PROD-00128814,2025-07-15,EMP-00424,2985,288,Material,Failed
QC-00005428,PROD-00075696,2025-09-03,EMP-00165,2878,204,None,Failed
QC-00005429,PROD-00065190,2025-12-30,EMP-00493,818,75,Surface,Failed
QC-00005430,PROD-00194068,2024-11-28,EMP-00291,928,21,None,Passed
QC-00005431,PROD-00024780,2025-09-04,EMP-00371,1220,41,Assembly,Passed
QC-00005432,PROD-00233335,2025-11-24,EMP-00011,1645,98,Assembly,Failed
QC-00005433,PROD-00109571,2025-09-17,EMP-00279,2861,190,Dimensional,Failed
QC-00005434,PROD-00014327,2025-05-07,EMP-00086,2713,250,Dimensional,Failed
QC-00005435,PROD-00083857,2025-07-29,EMP-00459,2981,258,Dimensional,Failed
QC-00005436,PROD-00290777,2026-03-24,EMP-00451,1408,44,Assembly,Passed
QC-00005437,PROD-00281819,2026-02-05,EMP-00113,2710,141,Assembly,Failed
QC-00005438,PROD-00192020,2025-10-22,EMP-00361,2431,123,Material,Failed
QC-00005439,PROD-00025449,2026-07-27,EMP-00194,1295,3,None,Passed
QC-00005440,PROD-00096975,2026-03-03,EMP-00421,2976,209,None,Failed
QC-00005441,PROD-00089677,2025-09-15,EMP-00205,931,86,Surface,Failed
QC-00005442,PROD-00066000,2025-04-23,EMP-00252,2642,89,Assembly,Passed
QC-00005443,PROD-00102424,2026-02-01,EMP-00337,1249,69,Material,Failed
QC-00005444,PROD-00035872,2025-03-26,EMP-00251,1511,100,Assembly,Failed
QC-00005445,PROD-00116000,2024-09-18,EMP-00031,1776,97,Material,Failed
QC-00005446,PROD-00281291,2026-05-11,EMP-00168,2796,91,Assembly,Passed
QC-00005447,PROD-00039957,2025-09-30,EMP-00367,2598,174,None,Failed
QC-00005448,PROD-00238969,2024-10-04,EMP-00292,1842,110,Surface,Failed
QC-00005449,PROD-00209035,2025-01-13,EMP-00019,1283,103,Surface,Failed
QC-00005450,PROD-00234552,2025-04-17,EMP-00498,2426,137,Surface,Failed
QC-00005451,PROD-00202774,2026-08-06,EMP-00368,1720,12,Dimensional,Passed
QC-00005452,PROD-00214232,2025-12-03,EMP-00042,1395,123,Surface,Failed
QC-00005453,PROD-00183964,2026-01-17,EMP-00158,917,65,None,Failed
QC-00005454,PROD-00002111,2026-01-09,EMP-00044,1165,29,Material,Passed
QC-00005455,PROD-00148891,2026-04-12,EMP-00071,1369,136,Assembly,Failed
QC-00005456,PROD-00174982,2025-03-12,EMP-00412,2392,52,None,Passed
QC-00005457,PROD-00277905,2025-12-29,EMP-00083,1039,51,Dimensional,Passed
QC-00005458,PROD-00239286,2025-11-29,EMP-00431,2754,124,Material,Passed
QC-00005459,PROD-00202829,2024-10-23,EMP-00496,2230,60,Material,Passed
QC-00005460,PROD-00271648,2025-03-09,EMP-00265,1239,94,Surface,Failed
QC-00005461,PROD-00077314,2025-03-01,EMP-00243,2852,265,Surface,Failed
QC-00005462,PROD-00241891,2025-12-29,EMP-00500,592,22,Material,Passed
QC-00005463,PROD-00083366,2024-08-30,EMP-00473,1686,83,Dimensional,Passed
QC-00005464,PROD-00288410,2026-06-07,EMP-00485,2845,126,Surface,Passed
QC-00005465,PROD-00157515,2025-11-06,EMP-00307,637,7,Material,Passed
QC-00005466,PROD-00108916,2024-12-30,EMP-00002,2679,100,Assembly,Passed
QC-00005467,PROD-00262269,2025-11-30,EMP-00191,1285,111,None,Failed
QC-00005468,PROD-00215517,2025-04-21,EMP-00224,2503,194,None,Failed
QC-00005469,PROD-00091145,2025-05-15,EMP-00436,1169,49,Dimensional,Passed
QC-00005470,PROD-00125545,2025-03-28,EMP-00034,2187,133,Surface,Failed
QC-00005471,PROD-00170915,2025-05-01,EMP-00308,1861,141,Material,Failed
QC-00005472,PROD-00038236,2024-09-14,EMP-00166,1191,100,Assembly,Failed
QC-00005473,PROD-00234921,2024-12-05,EMP-00157,2145,156,None,Failed
QC-00005474,PROD-00125988,2025-12-09,EMP-00450,1041,95,Material,Failed
QC-00005475,PROD-00218201,2024-12-30,EMP-00395,2395,150,Surface,Failed
QC-00005476,PROD-00228427,2026-01-20,EMP-00432,2196,37,Dimensional,Passed
QC-00005477,PROD-00065990,2025-04-20,EMP-00184,1952,109,Dimensional,Failed
QC-00005478,PROD-00205019,2025-08-24,EMP-00112,2826,173,Assembly,Failed
QC-00005479,PROD-00248125,2025-08-24,EMP-00024,511,39,Dimensional,Failed
QC-00005480,PROD-00099107,2025-03-03,EMP-00136,2021,84,Dimensional,Passed
QC-00005481,PROD-00137872,2024-10-26,EMP-00020,1571,7,None,Passed
QC-00005482,PROD-00014772,2024-09-26,EMP-00423,2758,237,Material,Failed
QC-00005483,PROD-00188271,2025-01-15,EMP-00025,603,5,Material,Passed
QC-00005484,PROD-00140125,2025-02-26,EMP-00039,2070,45,Surface,Passed
QC-00005485,PROD-00240722,2025-10-11,EMP-00097,2539,125,Assembly,Passed
QC-00005486,PROD-00263125,2026-02-11,EMP-00129,2702,129,Assembly,Passed
QC-00005487,PROD-00189410,2025-11-14,EMP-00446,2761,15,Material,Passed
QC-00005488,PROD-00200444,2025-03-27,EMP-00071,2290,25,Dimensional,Passed
QC-00005489,PROD-00094888,2026-01-11,EMP-00226,1489,4,Assembly,Passed
QC-00005490,PROD-00269120,2025-06-30,EMP-00172,2000,115,Dimensional,Failed
QC-00005491,PROD-00216065,2025-03-06,EMP-00197,2765,165,Material,Failed
QC-00005492,PROD-00140405,2025-11-23,EMP-00027,1145,110,Dimensional,Failed
QC-00005493,PROD-00283146,2026-07-10,EMP-00408,2408,130,None,Failed
QC-00005494,PROD-00028753,2025-06-24,EMP-00232,2774,87,Surface,Passed
QC-00005495,PROD-00243069,2026-05-02,EMP-00366,1646,83,Assembly,Failed
QC-00005496,PROD-00019191,2024-08-29,EMP-00473,2253,29,Material,Passed
QC-00005497,PROD-00115116,2026-02-13,EMP-00351,2080,88,Material,Passed
QC-00005498,PROD-00244969,2026-07-29,EMP-00383,1277,64,Surface,Failed
QC-00005499,PROD-00068352,2024-10-23,EMP-00155,1826,171,None,Failed
QC-00005500,PROD-00196008,2026-02-26,EMP-00155,2477,84,Material,Passed
QC-00005501,PROD-00063176,2025-06-07,EMP-00149,2609,6,None,Passed
QC-00005502,PROD-00135618,2024-09-12,EMP-00446,1742,27,Dimensional,Passed
QC-00005503,PROD-00156962,2025-11-25,EMP-00456,2903,199,Material,Failed
QC-00005504,PROD-00299171,2025-12-22,EMP-00291,1441,87,Material,Failed
QC-00005505,PROD-00010220,2026-06-03,EMP-00145,2313,71,Surface,Passed
QC-00005506,PROD-00172579,2024-10-23,EMP-00487,1049,102,Dimensional,Failed
QC-00005507,PROD-00167627,2026-02-14,EMP-00161,1910,30,None,Passed
QC-00005508,PROD-00244345,2026-01-13,EMP-00097,2262,16,Dimensional,Passed
QC-00005509,PROD-00268148,2026-05-03,EMP-00048,2803,179,Dimensional,Failed
QC-00005510,PROD-00093616,2026-05-14,EMP-00325,1980,62,None,Passed
QC-00005511,PROD-00229448,2024-09-05,EMP-00224,800,36,Assembly,Passed
QC-00005512,PROD-00129871,2025-10-04,EMP-00475,614,50,Material,Failed
QC-00005513,PROD-00115185,2025-05-20,EMP-00358,2473,23,Dimensional,Passed
QC-00005514,PROD-00010564,2026-06-04,EMP-00398,1229,36,Assembly,Passed
QC-00005515,PROD-00135740,2026-07-30,EMP-00100,1635,154,Material,Failed
QC-00005516,PROD-00240702,2024-09-15,EMP-00142,1665,146,Surface,Failed
QC-00005517,PROD-00249096,2026-02-18,EMP-00152,2628,85,Dimensional,Passed
QC-00005518,PROD-00142593,2026-01-16,EMP-00090,868,16,Assembly,Passed
QC-00005519,PROD-00024737,2025-03-25,EMP-00034,1006,68,Dimensional,Failed
QC-00005520,PROD-00294853,2025-02-25,EMP-00077,983,53,Material,Failed
QC-00005521,PROD-00198610,2025-05-27,EMP-00011,622,50,Dimensional,Failed
QC-00005522,PROD-00265874,2025-02-01,EMP-00045,2642,168,Material,Failed
QC-00005523,PROD-00160586,2026-08-22,EMP-00280,2674,179,Dimensional,Failed
QC-00005524,PROD-00058884,2026-04-30,EMP-00477,2496,144,Surface,Failed
QC-00005525,PROD-00078504,2025-08-16,EMP-00020,966,42,Surface,Passed
QC-00005526,PROD-00114970,2026-05-08,EMP-00464,1813,128,Material,Failed
QC-00005527,PROD-00105624,2025-11-17,EMP-00015,1531,97,Assembly,Failed
QC-00005528,PROD-00041807,2025-08-11,EMP-00325,2259,77,Dimensional,Passed
QC-00005529,PROD-00158411,2026-07-30,EMP-00333,2892,2,Dimensional,Passed
QC-00005530,PROD-00167669,2024-11-29,EMP-00158,1269,61,None,Passed
QC-00005531,PROD-00200636,2025-11-01,EMP-00061,1258,13,None,Passed
QC-00005532,PROD-00098436,2026-07-30,EMP-00468,1916,185,Dimensional,Failed
QC-00005533,PROD-00210277,2026-08-16,EMP-00453,921,31,Surface,Passed
QC-00005534,PROD-00290120,2025-06-01,EMP-00219,983,86,Assembly,Failed
QC-00005535,PROD-00021163,2026-03-20,EMP-00232,2747,25,Dimensional,Passed
QC-00005536,PROD-00072693,2025-01-01,EMP-00463,864,46,Assembly,Failed
QC-00005537,PROD-00249662,2024-10-12,EMP-00181,1211,15,Dimensional,Passed
QC-00005538,PROD-00286782,2025-09-16,EMP-00022,625,61,Surface,Failed
QC-00005539,PROD-00107978,2026-06-08,EMP-00485,865,57,Assembly,Failed
QC-00005540,PROD-00254859,2024-09-26,EMP-00223,709,3,Assembly,Passed
QC-00005541,PROD-00098770,2026-04-06,EMP-00153,1850,71,Dimensional,Passed
QC-00005542,PROD-00068816,2025-07-28,EMP-00138,2788,158,Material,Failed
QC-00005543,PROD-00156149,2025-03-23,EMP-00193,1368,34,Dimensional,Passed
QC-00005544,PROD-00122170,2025-05-18,EMP-00361,973,79,Material,Failed
QC-00005545,PROD-00020503,2026-03-24,EMP-00477,2343,59,None,Passed
QC-00005546,PROD-00206883,2024-09-13,EMP-00399,2322,166,Dimensional,Failed
QC-00005547,PROD-00175449,2025-01-02,EMP-00278,686,23,Dimensional,Passed
QC-00005548,PROD-00102809,2025-01-29,EMP-00172,799,73,Assembly,Failed
QC-00005549,PROD-00082235,2025-07-20,EMP-00307,1643,59,Material,Passed
QC-00005550,PROD-00081239,2025-04-07,EMP-00085,2661,232,Material,Failed
QC-00005551,PROD-00290556,2026-06-28,EMP-00084,2332,68,Assembly,Passed
QC-00005552,PROD-00062480,2025-06-12,EMP-00077,1991,79,Surface,Passed
QC-00005553,PROD-00259195,2024-09-02,EMP-00264,1582,64,Assembly,Passed
QC-00005554,PROD-00148101,2025-05-17,EMP-00019,2070,56,Surface,Passed
QC-00005555,PROD-00235405,2024-11-28,EMP-00068,1731,69,Material,Passed
QC-00005556,PROD-00112098,2024-10-07,EMP-00016,2673,217,None,Failed
QC-00005557,PROD-00135527,2025-07-26,EMP-00042,1965,96,Material,Passed
QC-00005558,PROD-00153676,2026-05-28,EMP-00187,2911,86,Surface,Passed
QC-00005559,PROD-00185916,2025-12-03,EMP-00435,2246,137,Material,Failed
QC-00005560,PROD-00264670,2024-09-17,EMP-00090,1294,106,Dimensional,Failed
QC-00005561,PROD-00045968,2026-03-06,EMP-00156,1493,100,None,Failed
QC-00005562,PROD-00095903,2026-03-31,EMP-00156,2460,221,Dimensional,Failed
QC-00005563,PROD-00266599,2024-09-05,EMP-00175,2070,52,Material,Passed
QC-00005564,PROD-00160269,2025-02-10,EMP-00024,2079,118,None,Failed
QC-00005565,PROD-00241228,2025-04-17,EMP-00453,889,60,None,Failed
QC-00005566,PROD-00149181,2026-08-07,EMP-00316,2649,80,Surface,Passed
QC-00005567,PROD-00021155,2025-03-27,EMP-00150,2979,255,Material,Failed
QC-00005568,PROD-00163745,2026-06-25,EMP-00132,1041,2,Surface,Passed
QC-00005569,PROD-00069345,2026-08-08,EMP-00191,1686,81,Surface,Passed
QC-00005570,PROD-00107303,2026-07-13,EMP-00435,1637,125,Dimensional,Failed
QC-00005571,PROD-00187036,2024-11-21,EMP-00488,2749,47,Dimensional,Passed
QC-00005572,PROD-00145039,2025-04-18,EMP-00352,919,82,Assembly,Failed
QC-00005573,PROD-00118391,2026-08-05,EMP-00017,2139,109,Assembly,Failed
QC-00005574,PROD-00109391,2025-04-03,EMP-00375,2046,150,Surface,Failed
QC-00005575,PROD-00278944,2025-12-06,EMP-00220,680,61,Assembly,Failed
QC-00005576,PROD-00228569,2026-07-24,EMP-00294,1283,44,Assembly,Passed
QC-00005577,PROD-00111521,2026-04-16,EMP-00090,1584,132,Assembly,Failed
QC-00005578,PROD-00108290,2025-12-31,EMP-00025,882,31,Material,Passed
QC-00005579,PROD-00292861,2024-11-23,EMP-00418,2902,140,Material,Passed
QC-00005580,PROD-00291593,2024-10-13,EMP-00097,2414,49,Material,Passed
QC-00005581,PROD-00162020,2025-11-23,EMP-00012,1813,147,Assembly,Failed
QC-00005582,PROD-00130841,2026-04-10,EMP-00203,2437,136,Dimensional,Failed
QC-00005583,PROD-00012676,2025-12-31,EMP-00251,2370,15,Material,Passed
QC-00005584,PROD-00153052,2026-08-14,EMP-00305,1522,19,Surface,Passed
QC-00005585,PROD-00213646,2025-06-14,EMP-00433,2925,130,Surface,Passed
QC-00005586,PROD-00261559,2025-02-22,EMP-00069,1990,25,Dimensional,Passed
QC-00005587,PROD-00245351,2026-03-06,EMP-00411,1329,49,Dimensional,Passed
QC-00005588,PROD-00141449,2025-09-09,EMP-00253,2000,182,None,Failed
QC-00005589,PROD-00299030,2025-05-02,EMP-00312,2764,221,None,Failed
QC-00005590,PROD-00033674,2026-01-04,EMP-00357,1769,58,None,Passed
QC-00005591,PROD-00075865,2025-04-08,EMP-00278,1068,33,Material,Passed
QC-00005592,PROD-00063854,2026-08-20,EMP-00265,2594,72,Dimensional,Passed
QC-00005593,PROD-00251858,2025-01-23,EMP-00105,2728,18,Material,Passed
QC-00005594,PROD-00197039,2025-10-27,EMP-00246,2479,233,Assembly,Failed
QC-00005595,PROD-00203077,2026-05-10,EMP-00022,2574,87,None,Passed
QC-00005596,PROD-00096884,2025-06-15,EMP-00431,1689,42,Material,Passed
QC-00005597,PROD-00260480,2024-10-09,EMP-00125,1600,66,Assembly,Passed
QC-00005598,PROD-00298281,2025-11-21,EMP-00163,1974,60,Material,Passed
QC-00005599,PROD-00131557,2026-06-13,EMP-00380,1055,53,Material,Failed
QC-00005600,PROD-00232897,2025-02-19,EMP-00433,2338,149,Material,Failed
QC-00005601,PROD-00127663,2025-08-18,EMP-00290,640,13,Surface,Passed
QC-00005602,PROD-00168548,2024-12-20,EMP-00482,2961,18,Material,Passed
QC-00005603,PROD-00171690,2025-03-11,EMP-00286,1861,179,Material,Failed
QC-00005604,PROD-00079728,2026-03-10,EMP-00343,2436,24,Dimensional,Passed
QC-00005605,PROD-00261221,2025-07-03,EMP-00448,1209,1,Surface,Passed
QC-00005606,PROD-00088517,2026-01-03,EMP-00285,2799,213,Assembly,Failed
QC-00005607,PROD-00185290,2025-02-24,EMP-00435,2778,8,Dimensional,Passed
QC-00005608,PROD-00209453,2024-09-29,EMP-00116,2230,132,Dimensional,Failed
QC-00005609,PROD-00299589,2024-10-01,EMP-00496,886,52,Dimensional,Failed
QC-00005610,PROD-00190760,2025-10-09,EMP-00449,873,42,Material,Passed
QC-00005611,PROD-00299162,2024-11-30,EMP-00120,896,60,Assembly,Failed
QC-00005612,PROD-00197766,2026-07-01,EMP-00468,579,24,Surface,Passed
QC-00005613,PROD-00238884,2025-02-26,EMP-00232,762,30,Material,Passed
QC-00005614,PROD-00068398,2026-05-19,EMP-00359,868,71,None,Failed
QC-00005615,PROD-00280977,2026-02-08,EMP-00015,2754,157,None,Failed
QC-00005616,PROD-00271254,2024-09-18,EMP-00129,1478,107,None,Failed
QC-00005617,PROD-00148528,2026-01-11,EMP-00034,1378,38,Material,Passed
QC-00005618,PROD-00019070,2025-01-04,EMP-00128,2176,22,Dimensional,Passed
QC-00005619,PROD-00087465,2025-11-19,EMP-00364,1961,97,None,Passed
QC-00005620,PROD-00118098,2025-02-17,EMP-00045,1873,152,Material,Failed
QC-00005621,PROD-00121003,2025-01-09,EMP-00100,805,32,None,Passed
QC-00005622,PROD-00053284,2026-03-13,EMP-00208,1828,129,None,Failed
QC-00005623,PROD-00294721,2024-11-06,EMP-00184,1162,35,Dimensional,Passed
QC-00005624,PROD-00038217,2025-11-09,EMP-00164,1547,68,None,Passed
QC-00005625,PROD-00267566,2025-06-25,EMP-00376,796,31,Surface,Passed
QC-00005626,PROD-00112420,2025-07-23,EMP-00474,2788,29,Assembly,Passed
QC-00005627,PROD-00002385,2025-04-21,EMP-00296,2527,222,Dimensional,Failed
QC-00005628,PROD-00213038,2025-03-11,EMP-00287,2121,68,Surface,Passed
QC-00005629,PROD-00154237,2025-02-11,EMP-00112,652,55,Surface,Failed
QC-00005630,PROD-00255680,2025-03-15,EMP-00480,728,17,Assembly,Passed
QC-00005631,PROD-00228592,2026-06-14,EMP-00100,2734,114,Assembly,Passed
QC-00005632,PROD-00162225,2026-03-11,EMP-00116,2445,242,None,Failed
QC-00005633,PROD-00032165,2025-10-21,EMP-00200,1871,159,Surface,Failed
QC-00005634,PROD-00110097,2025-05-30,EMP-00333,2770,258,Material,Failed
QC-00005635,PROD-00077988,2024-09-10,EMP-00174,2230,162,Surface,Failed
QC-00005636,PROD-00290300,2025-07-10,EMP-00159,824,10,Material,Passed
QC-00005637,PROD-00224031,2026-02-22,EMP-00290,1647,118,Material,Failed
QC-00005638,PROD-00055844,2026-02-15,EMP-00264,1186,13,Material,Passed
QC-00005639,PROD-00065545,2025-05-12,EMP-00404,2904,75,Material,Passed
QC-00005640,PROD-00224881,2026-05-12,EMP-00185,2168,131,Assembly,Failed
QC-00005641,PROD-00144384,2025-06-02,EMP-00127,1056,39,Dimensional,Passed
QC-00005642,PROD-00052285,2026-08-07,EMP-00116,1015,6,Surface,Passed
QC-00005643,PROD-00085775,2024-09-01,EMP-00330,2971,251,Material,Failed
QC-00005644,PROD-00003261,2025-05-16,EMP-00065,1658,34,Dimensional,Passed
QC-00005645,PROD-00110919,2025-04-04,EMP-00235,2407,233,Surface,Failed
QC-00005646,PROD-00236555,2026-06-09,EMP-00484,1445,108,None,Failed
QC-00005647,PROD-00285345,2024-09-18,EMP-00062,2190,202,Dimensional,Failed
QC-00005648,PROD-00266530,2025-08-02,EMP-00342,2939,239,Surface,Failed
QC-00005649,PROD-00151194,2024-12-07,EMP-00289,1015,22,None,Passed
QC-00005650,PROD-00140940,2025-04-17,EMP-00330,2205,181,Material,Failed
QC-00005651,PROD-00163399,2025-10-15,EMP-00489,1859,36,Material,Passed
QC-00005652,PROD-00082084,2026-08-09,EMP-00271,1864,17,None,Passed
QC-00005653,PROD-00083968,2026-07-11,EMP-00124,804,40,Dimensional,Passed
QC-00005654,PROD-00127622,2024-08-31,EMP-00478,2323,49,None,Passed
QC-00005655,PROD-00203205,2025-11-16,EMP-00381,842,14,Material,Passed
QC-00005656,PROD-00077497,2025-09-21,EMP-00415,2052,22,Dimensional,Passed
QC-00005657,PROD-00258941,2025-09-05,EMP-00156,2830,141,Assembly,Passed
QC-00005658,PROD-00072475,2025-12-14,EMP-00207,1881,172,Dimensional,Failed
QC-00005659,PROD-00141156,2025-06-05,EMP-00027,646,62,Surface,Failed
QC-00005660,PROD-00167107,2025-06-07,EMP-00116,2150,62,Material,Passed
QC-00005661,PROD-00180009,2026-06-25,EMP-00013,2614,56,Assembly,Passed
QC-00005662,PROD-00019643,2026-05-29,EMP-00409,829,24,Material,Passed
QC-00005663,PROD-00282559,2024-09-13,EMP-00073,2309,94,Surface,Passed
QC-00005664,PROD-00219253,2026-08-11,EMP-00462,1120,20,Assembly,Passed
QC-00005665,PROD-00117658,2025-09-14,EMP-00409,2580,167,Dimensional,Failed
QC-00005666,PROD-00019433,2026-07-24,EMP-00407,940,74,Surface,Failed
QC-00005667,PROD-00117925,2025-09-10,EMP-00374,1327,58,None,Passed
QC-00005668,PROD-00076258,2026-06-10,EMP-00239,2831,132,None,Passed
QC-00005669,PROD-00197147,2026-06-06,EMP-00203,2986,122,Material,Passed
QC-00005670,PROD-00162514,2025-12-10,EMP-00016,1325,98,Surface,Failed
QC-00005671,PROD-00014702,2025-06-21,EMP-00211,2743,91,None,Passed
QC-00005672,PROD-00104944,2025-11-06,EMP-00355,2831,234,Material,Failed
QC-00005673,PROD-00084291,2025-03-04,EMP-00280,2055,155,Assembly,Failed
QC-00005674,PROD-00290802,2026-08-14,EMP-00363,1875,116,Dimensional,Failed
QC-00005675,PROD-00260690,2025-07-08,EMP-00291,1943,6,Surface,Passed
QC-00005676,PROD-00279014,2024-10-24,EMP-00129,691,17,Assembly,Passed
QC-00005677,PROD-00047934,2026-04-23,EMP-00382,2571,174,Dimensional,Failed
QC-00005678,PROD-00003968,2026-06-11,EMP-00442,657,54,None,Failed
QC-00005679,PROD-00131891,2025-10-08,EMP-00119,1228,24,None,Passed
QC-00005680,PROD-00245560,2025-06-14,EMP-00093,558,37,Assembly,Failed
QC-00005681,PROD-00291010,2024-09-15,EMP-00400,2224,161,Assembly,Failed
QC-00005682,PROD-00258936,2025-12-07,EMP-00327,1364,126,Assembly,Failed
QC-00005683,PROD-00141943,2026-01-27,EMP-00199,698,8,Material,Passed
QC-00005684,PROD-00043071,2025-10-13,EMP-00401,1417,135,None,Failed
QC-00005685,PROD-00033675,2026-03-14,EMP-00497,1265,4,Surface,Passed
QC-00005686,PROD-00130814,2025-03-30,EMP-00133,2968,244,Material,Failed
QC-00005687,PROD-00060195,2026-03-16,EMP-00383,1437,67,Dimensional,Passed
QC-00005688,PROD-00108344,2025-06-18,EMP-00119,557,9,Material,Passed
QC-00005689,PROD-00279979,2024-09-09,EMP-00214,2666,29,None,Passed
QC-00005690,PROD-00285158,2025-03-05,EMP-00160,2952,180,Surface,Failed
QC-00005691,PROD-00043256,2026-02-28,EMP-00446,2165,35,None,Passed
QC-00005692,PROD-00106218,2024-12-13,EMP-00412,2816,84,Dimensional,Passed
QC-00005693,PROD-00227688,2025-06-22,EMP-00121,2318,7,Assembly,Passed
QC-00005694,PROD-00029717,2025-09-26,EMP-00025,846,56,Dimensional,Failed
QC-00005695,PROD-00079280,2025-03-26,EMP-00470,2309,135,Assembly,Failed
QC-00005696,PROD-00096153,2025-08-21,EMP-00067,1592,83,None,Failed
QC-00005697,PROD-00292799,2024-09-12,EMP-00389,2045,17,None,Passed
QC-00005698,PROD-00182621,2025-04-26,EMP-00393,866,37,None,Passed
QC-00005699,PROD-00019643,2026-07-13,EMP-00243,2016,129,None,Failed
QC-00005700,PROD-00097089,2025-05-31,EMP-00326,2032,53,Material,Passed
QC-00005701,PROD-00263665,2025-08-17,EMP-00234,2281,155,Material,Failed
QC-00005702,PROD-00061694,2026-02-06,EMP-00205,772,55,Assembly,Failed
QC-00005703,PROD-00018900,2025-04-11,EMP-00387,1289,61,Dimensional,Passed
QC-00005704,PROD-00042298,2024-10-09,EMP-00135,2914,285,Assembly,Failed
QC-00005705,PROD-00225771,2025-02-03,EMP-00320,1603,2,None,Passed
QC-00005706,PROD-00067578,2026-04-22,EMP-00394,1672,70,Material,Passed
QC-00005707,PROD-00230716,2026-01-24,EMP-00297,2170,89,None,Passed
QC-00005708,PROD-00065779,2025-04-21,EMP-00140,1870,37,Surface,Passed
QC-00005709,PROD-00103010,2024-11-22,EMP-00305,2760,112,Dimensional,Passed
QC-00005710,PROD-00240126,2025-10-24,EMP-00281,755,44,Assembly,Failed
QC-00005711,PROD-00002237,2025-03-08,EMP-00487,2644,189,Assembly,Failed
QC-00005712,PROD-00162244,2025-04-13,EMP-00287,1665,48,Dimensional,Passed
QC-00005713,PROD-00053693,2025-05-23,EMP-00135,2236,68,Material,Passed
QC-00005714,PROD-00136065,2025-07-16,EMP-00192,1111,69,Material,Failed
QC-00005715,PROD-00255725,2025-05-14,EMP-00300,2786,200,Dimensional,Failed
QC-00005716,PROD-00188283,2025-01-08,EMP-00249,1883,127,Material,Failed
QC-00005717,PROD-00166221,2026-01-17,EMP-00474,2621,41,Surface,Passed
QC-00005718,PROD-00136903,2025-04-24,EMP-00261,2497,3,Material,Passed
