production_id,production_date,batch_id,product_id,production_line,machine_id,operator_id,shift,planned_quantity,produced_quantity,good_quantity,defective_quantity,downtime_minutes,production_time_minutes,material_cost,labor_cost,energy_cost,quality_status,maintenance_required
PROD-00011057,2025-06-19,BATCH-00011057,PRD-008,LINE-02,M-019,EMP-00476,Night,986,874,853,21,54,536,155698.81,7327.64,1973.93,Passed,False
PROD-00011058,2026-07-08,BATCH-00011058,PRD-008,LINE-01,M-002,EMP-00439,Night,1060,846,846,0,130,567,166081.96,7579.44,3367.21,Passed,True
PROD-00011059,2024-12-14,BATCH-00011059,PRD-006,LINE-05,M-001,EMP-00256,Afternoon,2208,2149,2122,27,155,373,253846.97,3752.75,6842.22,Passed,False
PROD-00011060,2025-06-09,BATCH-00011060,PRD-004,LINE-04,M-013,EMP-00005,Afternoon,1785,1592,1438,154,71,385,320972.94,3540.87,4844.17,Failed,False
PROD-00011061,2026-01-05,BATCH-00011061,PRD-005,LINE-02,M-013,EMP-00218,Night,2774,2696,2686,10,52,383,61892.03,12203.97,7484.96,Passed,False
PROD-00011062,2026-08-09,BATCH-00011062,PRD-006,LINE-01,M-017,EMP-00476,Night,2843,2706,2602,104,165,599,322486.9,7464.85,5115.26,Passed,False
PROD-00011063,2025-06-24,BATCH-00011063,PRD-005,LINE-05,M-002,EMP-00256,Afternoon,666,483,452,31,127,345,13420.38,3438.09,6263.74,Failed,False
PROD-00011064,2025-11-08,BATCH-00011064,PRD-004,LINE-02,M-017,EMP-00469,Night,958,910,827,83,84,462,172206.17,4082.68,4059.1,Failed,False
PROD-00011065,2024-11-22,BATCH-00011065,PRD-002,LINE-01,M-003,EMP-00114,Morning,2089,1958,1888,70,17,508,74830.38,6299.46,4822.14,Passed,False
PROD-00011066,2026-01-26,BATCH-00011066,PRD-009,LINE-03,M-003,EMP-00006,Afternoon,2369,2273,2077,196,81,508,515541.96,11407.4,5586.44,Failed,False
PROD-00011067,2025-05-10,BATCH-00011067,PRD-007,LINE-02,M-002,EMP-00316,Night,1606,1501,1416,85,87,461,101973.75,3168.39,1197.34,Failed,False
PROD-00011068,2025-03-03,BATCH-00011068,PRD-001,LINE-05,M-018,EMP-00407,Morning,1200,1043,948,95,144,353,59236.28,8367.83,6085.3,Failed,False
PROD-00011069,2026-03-28,BATCH-00011069,PRD-004,LINE-02,M-018,EMP-00269,Afternoon,2514,2363,2149,214,82,375,475924.83,9935.23,5107.83,Failed,False
PROD-00011070,2026-01-06,BATCH-00011070,PRD-010,LINE-01,M-020,EMP-00107,Afternoon,2691,2678,2652,26,21,498,139753.69,4771.19,1395.49,Passed,True
PROD-00011071,2026-03-13,BATCH-00011071,PRD-003,LINE-01,M-017,EMP-00360,Morning,781,729,664,65,77,579,225754.0,14077.56,6944.01,Failed,False
PROD-00011072,2025-12-05,BATCH-00011072,PRD-002,LINE-03,M-006,EMP-00169,Night,2201,2052,1856,196,180,449,59028.15,12386.17,2607.17,Failed,True
PROD-00011073,2026-06-26,BATCH-00011073,PRD-006,LINE-02,M-010,EMP-00113,Night,1484,1458,1456,2,166,589,156628.93,10590.85,1992.21,Passed,True
PROD-00011074,2026-01-31,BATCH-00011074,PRD-010,LINE-05,M-008,EMP-00297,Morning,1951,1823,1805,18,163,527,133854.39,7235.7,9838.2,Passed,False
PROD-00011075,2025-02-27,BATCH-00011075,PRD-010,LINE-03,M-001,EMP-00360,Morning,2570,2384,2280,104,144,432,185787.28,8923.57,2698.57,Passed,True
PROD-00011076,2024-08-30,BATCH-00011076,PRD-003,LINE-04,M-011,EMP-00255,Afternoon,1892,1733,1639,94,97,460,614669.35,7448.9,3578.62,Failed,False
PROD-00011077,2025-05-18,BATCH-00011077,PRD-006,LINE-02,M-004,EMP-00408,Afternoon,2692,2622,2528,94,23,479,264657.14,14537.78,3888.14,Passed,False
PROD-00011078,2025-10-31,BATCH-00011078,PRD-007,LINE-02,M-017,EMP-00337,Afternoon,2782,2702,2443,259,139,380,233358.65,2065.79,9855.45,Failed,False
PROD-00011079,2026-04-29,BATCH-00011079,PRD-003,LINE-04,M-008,EMP-00429,Morning,1430,1401,1330,71,173,407,467494.74,14795.64,6596.09,Failed,False
PROD-00011080,2024-10-26,BATCH-00011080,PRD-003,LINE-02,M-012,EMP-00405,Afternoon,2691,2477,2245,232,170,306,854979.04,11185.58,5198.49,Failed,False
PROD-00011081,2026-08-21,BATCH-00011081,PRD-004,LINE-04,M-002,EMP-00185,Morning,1754,1568,1484,84,62,518,352824.6,10854.08,2022.05,Failed,False
PROD-00011082,2025-10-17,BATCH-00011082,PRD-001,LINE-02,M-020,EMP-00436,Night,1806,1625,1599,26,162,488,90899.74,9803.75,3404.64,Passed,False
PROD-00011083,2025-09-17,BATCH-00011083,PRD-001,LINE-01,M-001,EMP-00132,Night,1096,1047,995,52,47,525,64003.27,14892.62,6193.4,Passed,False
PROD-00011084,2026-02-14,BATCH-00011084,PRD-004,LINE-05,M-003,EMP-00445,Morning,1937,1919,1910,9,170,452,352640.75,3306.61,9933.97,Passed,False
PROD-00011085,2025-06-16,BATCH-00011085,PRD-003,LINE-05,M-002,EMP-00415,Night,2932,2857,2668,189,116,393,1106906.24,5397.54,6927.41,Failed,False
PROD-00011086,2024-12-31,BATCH-00011086,PRD-003,LINE-04,M-007,EMP-00256,Night,1084,1045,988,57,51,434,319144.55,13302.64,1323.02,Failed,False
PROD-00011087,2026-08-08,BATCH-00011087,PRD-004,LINE-05,M-001,EMP-00129,Morning,2387,2170,2113,57,22,526,348471.91,14017.56,2961.39,Passed,False
PROD-00011088,2025-04-01,BATCH-00011088,PRD-003,LINE-05,M-011,EMP-00269,Morning,1807,1660,1600,60,66,491,733971.8,3037.0,7959.54,Passed,True
PROD-00011089,2024-08-27,BATCH-00011089,PRD-004,LINE-05,M-016,EMP-00163,Morning,2736,2536,2453,83,0,457,547755.25,5270.74,1937.92,Passed,False
PROD-00011090,2025-03-31,BATCH-00011090,PRD-002,LINE-02,M-005,EMP-00354,Night,2907,2843,2620,223,179,468,98411.16,12775.38,7850.41,Failed,False
PROD-00011091,2026-08-11,BATCH-00011091,PRD-006,LINE-03,M-007,EMP-00271,Afternoon,2499,2316,2138,178,33,453,201845.25,7977.54,3206.66,Failed,False
PROD-00011092,2025-07-23,BATCH-00011092,PRD-009,LINE-02,M-002,EMP-00327,Morning,2766,2520,2486,34,112,369,941992.3,14300.27,2592.42,Passed,False
PROD-00011093,2025-06-14,BATCH-00011093,PRD-006,LINE-04,M-019,EMP-00328,Afternoon,2528,2464,2341,123,74,489,278080.18,12536.22,2912.3,Passed,False
PROD-00011094,2024-11-04,BATCH-00011094,PRD-003,LINE-05,M-018,EMP-00455,Afternoon,2951,2913,2815,98,154,433,874439.61,7025.49,6279.0,Passed,False
PROD-00011095,2024-09-15,BATCH-00011095,PRD-010,LINE-01,M-017,EMP-00178,Night,613,607,556,51,145,372,37860.51,14727.96,6992.22,Failed,False
PROD-00011096,2026-06-07,BATCH-00011096,PRD-007,LINE-02,M-004,EMP-00382,Afternoon,2315,2111,2046,65,6,407,193809.02,10034.02,2318.09,Passed,True
PROD-00011097,2024-10-13,BATCH-00011097,PRD-004,LINE-01,M-015,EMP-00214,Morning,1995,1776,1605,171,118,354,269847.43,3630.45,7632.54,Failed,False
PROD-00011098,2024-09-21,BATCH-00011098,PRD-001,LINE-02,M-010,EMP-00310,Morning,2648,2574,2483,91,37,433,139542.61,2113.49,8258.48,Passed,False
PROD-00011099,2025-07-28,BATCH-00011099,PRD-005,LINE-02,M-001,EMP-00316,Morning,2585,2399,2314,85,56,573,66291.78,5108.86,3299.28,Passed,False
PROD-00011100,2026-02-09,BATCH-00011100,PRD-008,LINE-02,M-004,EMP-00219,Morning,1409,1200,1181,19,76,563,194700.7,6125.14,2292.32,Passed,False
PROD-00011101,2026-08-02,BATCH-00011101,PRD-004,LINE-05,M-005,EMP-00347,Afternoon,741,687,647,40,68,309,144021.79,7754.25,7724.81,Failed,False
PROD-00011102,2026-08-23,BATCH-00011102,PRD-010,LINE-02,M-013,EMP-00451,Night,1193,1155,1063,92,127,347,58692.2,14658.35,7729.95,Failed,False
PROD-00011103,2026-02-22,BATCH-00011103,PRD-010,LINE-04,M-012,EMP-00200,Night,817,780,739,41,102,487,53933.76,13878.49,8768.98,Failed,True
PROD-00011104,2024-10-14,BATCH-00011104,PRD-005,LINE-01,M-001,EMP-00096,Night,1503,1261,1196,65,168,494,30152.84,2313.81,3247.78,Failed,False
PROD-00011105,2025-11-12,BATCH-00011105,PRD-002,LINE-04,M-018,EMP-00134,Morning,1134,886,863,23,8,580,32558.2,7017.53,9736.59,Passed,True
PROD-00011106,2025-05-21,BATCH-00011106,PRD-010,LINE-02,M-007,EMP-00293,Night,2022,1840,1807,33,118,506,122445.09,13745.9,9982.74,Passed,False
PROD-00011107,2026-03-25,BATCH-00011107,PRD-010,LINE-05,M-018,EMP-00156,Afternoon,2811,2652,2620,32,153,589,196569.34,9855.02,9749.85,Passed,False
PROD-00011108,2025-09-23,BATCH-00011108,PRD-005,LINE-05,M-012,EMP-00144,Night,1704,1589,1583,6,169,476,48078.51,13988.15,9887.35,Passed,False
PROD-00011109,2026-06-21,BATCH-00011109,PRD-002,LINE-02,M-010,EMP-00263,Afternoon,637,440,428,12,156,384,16266.84,3725.44,2454.32,Passed,False
PROD-00011110,2024-10-16,BATCH-00011110,PRD-010,LINE-02,M-010,EMP-00145,Night,629,494,452,42,34,479,31373.55,13189.47,8278.86,Failed,False
PROD-00011111,2026-05-02,BATCH-00011111,PRD-009,LINE-01,M-009,EMP-00354,Afternoon,912,766,748,18,78,306,234580.86,4876.3,7321.44,Passed,False
PROD-00011112,2025-06-12,BATCH-00011112,PRD-003,LINE-03,M-004,EMP-00054,Morning,2679,2675,2418,257,29,324,960608.54,2683.62,5010.55,Failed,False
PROD-00011113,2024-11-04,BATCH-00011113,PRD-005,LINE-05,M-011,EMP-00139,Afternoon,2404,2345,2171,174,159,397,59833.61,9580.29,6008.96,Failed,False
PROD-00011114,2025-10-10,BATCH-00011114,PRD-007,LINE-01,M-020,EMP-00004,Afternoon,1088,965,947,18,22,504,74065.48,13496.46,6541.89,Passed,False
PROD-00011115,2025-12-13,BATCH-00011115,PRD-005,LINE-04,M-017,EMP-00481,Night,925,892,884,8,52,347,23121.81,2863.31,7430.35,Passed,False
PROD-00011116,2025-01-29,BATCH-00011116,PRD-001,LINE-02,M-017,EMP-00423,Afternoon,2829,2595,2512,83,114,382,138578.75,11218.96,8864.26,Passed,False
PROD-00011117,2026-03-03,BATCH-00011117,PRD-010,LINE-01,M-012,EMP-00344,Afternoon,1958,1890,1826,64,70,570,97955.25,10790.58,2510.31,Passed,False
PROD-00011118,2024-12-18,BATCH-00011118,PRD-010,LINE-01,M-005,EMP-00193,Night,1750,1657,1592,65,175,465,124122.24,7076.69,7931.77,Passed,True
PROD-00011119,2025-11-13,BATCH-00011119,PRD-005,LINE-04,M-001,EMP-00466,Night,650,519,511,8,18,407,12652.59,4380.7,4226.73,Passed,True
PROD-00011120,2026-02-16,BATCH-00011120,PRD-004,LINE-03,M-009,EMP-00361,Morning,2400,2291,2237,54,136,395,385490.69,4669.98,6453.61,Passed,False
PROD-00011121,2025-10-19,BATCH-00011121,PRD-002,LINE-04,M-003,EMP-00034,Afternoon,2838,2793,2736,57,116,433,115390.24,2912.29,9454.95,Passed,False
PROD-00011122,2025-07-25,BATCH-00011122,PRD-010,LINE-01,M-004,EMP-00317,Afternoon,2954,2918,2655,263,149,362,160392.43,5497.29,3831.59,Failed,False
PROD-00011123,2025-05-03,BATCH-00011123,PRD-004,LINE-03,M-004,EMP-00392,Morning,1251,1229,1144,85,52,403,187401.93,12835.67,9727.09,Failed,False
PROD-00011124,2025-01-21,BATCH-00011124,PRD-007,LINE-05,M-003,EMP-00441,Afternoon,2253,2145,2059,86,34,588,164441.46,3383.57,8150.21,Passed,False
PROD-00011125,2025-07-23,BATCH-00011125,PRD-010,LINE-05,M-011,EMP-00499,Afternoon,1889,1691,1524,167,3,321,91641.02,7527.48,5284.95,Failed,False
PROD-00011126,2025-06-19,BATCH-00011126,PRD-009,LINE-02,M-004,EMP-00124,Night,2662,2505,2476,29,111,580,789494.71,14875.5,7522.34,Passed,False
PROD-00011127,2026-04-17,BATCH-00011127,PRD-010,LINE-01,M-006,EMP-00079,Morning,1100,911,828,83,62,490,54957.56,13449.49,8236.08,Failed,False
PROD-00011128,2024-11-20,BATCH-00011128,PRD-006,LINE-02,M-001,EMP-00043,Night,2125,1879,1751,128,168,555,220457.7,8692.25,4629.35,Failed,False
PROD-00011129,2025-04-14,BATCH-00011129,PRD-004,LINE-01,M-019,EMP-00396,Afternoon,2081,2039,2033,6,81,508,442452.68,8395.14,6067.94,Passed,False
PROD-00011130,2025-05-29,BATCH-00011130,PRD-007,LINE-02,M-013,EMP-00300,Afternoon,1465,1439,1313,126,104,358,119526.32,8625.55,5445.35,Failed,False
PROD-00011131,2024-09-07,BATCH-00011131,PRD-006,LINE-05,M-005,EMP-00448,Night,1980,1936,1820,116,18,361,201944.85,12034.43,7885.24,Failed,False
PROD-00011132,2026-01-27,BATCH-00011132,PRD-005,LINE-02,M-018,EMP-00342,Morning,1111,1009,971,38,105,518,29005.23,7391.48,4277.22,Passed,False
PROD-00011133,2024-10-23,BATCH-00011133,PRD-002,LINE-05,M-012,EMP-00127,Afternoon,2259,2167,2056,111,166,472,64840.79,2940.47,5639.5,Failed,False
PROD-00011134,2025-10-28,BATCH-00011134,PRD-001,LINE-02,M-012,EMP-00394,Night,1765,1736,1610,126,161,501,83692.43,8161.1,1250.46,Failed,False
PROD-00011135,2024-10-19,BATCH-00011135,PRD-001,LINE-05,M-002,EMP-00076,Morning,932,768,702,66,118,344,45572.44,3478.03,6905.3,Failed,False
PROD-00011136,2025-11-04,BATCH-00011136,PRD-003,LINE-04,M-014,EMP-00391,Night,1719,1600,1465,135,59,385,495371.8,7961.6,4858.71,Failed,False
PROD-00011137,2025-09-01,BATCH-00011137,PRD-006,LINE-03,M-005,EMP-00113,Afternoon,2126,2052,2030,22,70,437,188631.99,7932.46,9335.54,Passed,False
PROD-00011138,2025-11-02,BATCH-00011138,PRD-007,LINE-02,M-008,EMP-00332,Night,1323,1211,1121,90,103,464,94972.54,2306.65,1859.5,Failed,False
PROD-00011139,2025-06-03,BATCH-00011139,PRD-004,LINE-01,M-018,EMP-00306,Morning,1524,1354,1301,53,163,315,228132.76,2128.85,1580.34,Passed,False
PROD-00011140,2026-07-05,BATCH-00011140,PRD-006,LINE-04,M-015,EMP-00046,Morning,1529,1340,1268,72,95,364,126020.6,7977.81,2434.8,Failed,False
PROD-00011141,2024-10-08,BATCH-00011141,PRD-004,LINE-05,M-002,EMP-00478,Morning,2907,2822,2802,20,4,471,617289.93,8251.51,6679.15,Passed,False
PROD-00011142,2025-02-17,BATCH-00011142,PRD-003,LINE-05,M-002,EMP-00038,Night,1492,1374,1309,65,119,414,469600.94,2891.18,5344.84,Passed,False
PROD-00011143,2026-05-19,BATCH-00011143,PRD-005,LINE-02,M-008,EMP-00229,Afternoon,2504,2300,2081,219,47,305,54282.53,5569.12,1951.23,Failed,False
PROD-00011144,2025-08-20,BATCH-00011144,PRD-009,LINE-02,M-012,EMP-00388,Morning,636,475,436,39,95,431,156903.07,8731.09,6081.21,Failed,False
PROD-00011145,2025-04-15,BATCH-00011145,PRD-009,LINE-05,M-005,EMP-00168,Night,2720,2660,2442,218,131,528,704431.95,12966.7,2212.51,Failed,True
PROD-00011146,2026-04-01,BATCH-00011146,PRD-008,LINE-01,M-002,EMP-00252,Night,2129,2007,1874,133,158,465,299274.42,14937.77,7564.27,Failed,True
PROD-00011147,2026-03-01,BATCH-00011147,PRD-001,LINE-04,M-006,EMP-00235,Night,2122,1874,1818,56,10,419,115885.61,9300.47,1113.7,Passed,False
PROD-00011148,2025-01-29,BATCH-00011148,PRD-003,LINE-05,M-001,EMP-00450,Morning,1572,1440,1440,0,77,527,663951.79,7563.03,1548.98,Passed,False
PROD-00011149,2025-06-19,BATCH-00011149,PRD-008,LINE-02,M-006,EMP-00397,Afternoon,1446,1246,1235,11,21,422,216043.21,3945.0,5360.75,Passed,False
PROD-00011150,2026-01-08,BATCH-00011150,PRD-002,LINE-01,M-020,EMP-00023,Night,892,709,674,35,29,421,29706.16,6110.96,7701.57,Passed,False
PROD-00011151,2024-10-22,BATCH-00011151,PRD-010,LINE-01,M-014,EMP-00342,Night,531,411,398,13,99,557,24352.72,7539.49,8431.23,Passed,False
PROD-00011152,2025-01-09,BATCH-00011152,PRD-003,LINE-03,M-015,EMP-00498,Night,2662,2516,2369,147,21,395,1045600.93,10641.61,8853.71,Failed,False
PROD-00011153,2025-05-15,BATCH-00011153,PRD-003,LINE-05,M-011,EMP-00051,Afternoon,2444,2367,2231,136,47,336,947219.51,10882.97,7004.19,Failed,False
PROD-00011154,2024-10-14,BATCH-00011154,PRD-010,LINE-02,M-006,EMP-00447,Night,1915,1856,1821,35,124,390,111107.44,5683.34,6682.11,Passed,True
PROD-00011155,2025-04-03,BATCH-00011155,PRD-007,LINE-04,M-007,EMP-00204,Afternoon,2821,2642,2552,90,85,389,189192.38,7015.68,1070.43,Passed,False
PROD-00011156,2024-12-31,BATCH-00011156,PRD-009,LINE-04,M-008,EMP-00153,Night,1720,1503,1453,50,9,567,467238.36,4812.49,8181.79,Passed,False
PROD-00011157,2026-04-05,BATCH-00011157,PRD-002,LINE-05,M-012,EMP-00497,Night,789,579,542,37,173,369,18494.42,11288.35,6564.7,Failed,False
PROD-00011158,2026-01-20,BATCH-00011158,PRD-002,LINE-03,M-010,EMP-00463,Morning,2986,2889,2640,249,176,484,108550.8,5039.86,4778.22,Failed,False
PROD-00011159,2026-01-19,BATCH-00011159,PRD-004,LINE-05,M-002,EMP-00467,Night,2117,2089,2041,48,29,565,402564.07,6416.59,9316.9,Passed,False
PROD-00011160,2026-05-29,BATCH-00011160,PRD-002,LINE-02,M-015,EMP-00279,Afternoon,1373,1217,1114,103,177,561,52096.53,4010.99,3208.94,Failed,False
PROD-00011161,2026-03-04,BATCH-00011161,PRD-001,LINE-05,M-006,EMP-00079,Morning,676,467,449,18,42,363,28703.94,6581.07,8545.14,Passed,False
PROD-00011162,2025-06-21,BATCH-00011162,PRD-002,LINE-05,M-015,EMP-00048,Afternoon,1797,1710,1615,95,145,543,71613.08,11488.26,1591.13,Failed,False
PROD-00011163,2026-07-05,BATCH-00011163,PRD-001,LINE-02,M-017,EMP-00429,Night,1261,1043,1021,22,47,484,65066.4,11974.58,5783.86,Passed,True
PROD-00011164,2024-11-08,BATCH-00011164,PRD-001,LINE-03,M-015,EMP-00214,Morning,2760,2522,2375,147,165,371,111135.8,10883.46,3119.67,Failed,True
PROD-00011165,2026-08-09,BATCH-00011165,PRD-008,LINE-05,M-013,EMP-00433,Morning,2199,2121,1934,187,136,489,363305.76,6462.57,8641.36,Failed,True
PROD-00011166,2025-10-07,BATCH-00011166,PRD-001,LINE-02,M-020,EMP-00275,Night,2459,2217,2178,39,106,494,101048.0,2935.04,3458.54,Passed,False
PROD-00011167,2025-12-06,BATCH-00011167,PRD-005,LINE-02,M-017,EMP-00145,Afternoon,1279,1104,994,110,90,350,26639.1,6313.21,6223.49,Failed,False
PROD-00011168,2026-02-01,BATCH-00011168,PRD-007,LINE-02,M-008,EMP-00099,Afternoon,1798,1636,1557,79,66,575,124824.1,14618.18,7384.2,Passed,False
PROD-00011169,2024-10-25,BATCH-00011169,PRD-006,LINE-04,M-012,EMP-00379,Morning,2027,1821,1791,30,135,575,240725.32,7965.04,6238.19,Passed,False
PROD-00011170,2024-12-04,BATCH-00011170,PRD-005,LINE-01,M-009,EMP-00079,Morning,1483,1318,1304,14,123,316,28216.89,4911.29,8539.61,Passed,True
PROD-00011171,2025-04-23,BATCH-00011171,PRD-002,LINE-03,M-020,EMP-00280,Afternoon,2499,2411,2317,94,60,581,93489.7,5584.58,6906.42,Passed,True
PROD-00011172,2024-10-13,BATCH-00011172,PRD-009,LINE-03,M-013,EMP-00435,Afternoon,1687,1673,1529,144,4,507,449837.58,11972.0,6890.11,Failed,False
PROD-00011173,2025-05-06,BATCH-00011173,PRD-006,LINE-04,M-001,EMP-00286,Night,807,651,637,14,175,314,70643.13,8977.05,5213.0,Passed,False
PROD-00011174,2026-05-19,BATCH-00011174,PRD-004,LINE-01,M-008,EMP-00341,Afternoon,1552,1543,1424,119,32,318,323712.17,10824.08,2933.98,Failed,False
PROD-00011175,2026-03-02,BATCH-00011175,PRD-001,LINE-01,M-013,EMP-00431,Afternoon,2283,2138,2028,110,30,595,126402.91,13990.79,2318.49,Failed,False
PROD-00011176,2024-12-27,BATCH-00011176,PRD-006,LINE-04,M-004,EMP-00069,Morning,1194,988,948,40,161,390,88149.93,3956.08,8420.29,Passed,True
PROD-00011177,2024-10-15,BATCH-00011177,PRD-006,LINE-05,M-020,EMP-00184,Afternoon,789,762,712,50,171,439,80426.14,5218.2,7915.25,Failed,False
PROD-00011178,2024-12-23,BATCH-00011178,PRD-005,LINE-03,M-020,EMP-00404,Afternoon,2262,2076,1896,180,8,541,48394.24,10570.41,9860.53,Failed,True
PROD-00011179,2024-10-26,BATCH-00011179,PRD-006,LINE-05,M-007,EMP-00391,Afternoon,604,574,542,32,170,436,53792.51,13595.48,7924.59,Failed,False
PROD-00011180,2026-05-03,BATCH-00011180,PRD-007,LINE-04,M-010,EMP-00305,Night,1503,1270,1147,123,96,442,104542.14,7312.91,7465.07,Failed,True
PROD-00011181,2026-01-13,BATCH-00011181,PRD-005,LINE-02,M-008,EMP-00046,Morning,642,486,470,16,125,364,14677.52,8088.88,6742.05,Passed,False
PROD-00011182,2026-04-30,BATCH-00011182,PRD-002,LINE-04,M-020,EMP-00205,Night,1345,1256,1171,85,84,366,49941.54,11173.99,1883.51,Failed,False
PROD-00011183,2025-12-23,BATCH-00011183,PRD-004,LINE-02,M-011,EMP-00214,Afternoon,1183,1048,1038,10,6,501,184583.29,6129.62,4934.17,Passed,False
PROD-00011184,2025-12-23,BATCH-00011184,PRD-006,LINE-05,M-014,EMP-00249,Morning,2890,2653,2623,30,85,513,339291.37,3594.4,5182.41,Passed,False
PROD-00011185,2025-02-27,BATCH-00011185,PRD-008,LINE-04,M-018,EMP-00039,Night,2374,2266,2160,106,50,547,311422.76,11433.57,4212.23,Passed,False
PROD-00011186,2026-04-30,BATCH-00011186,PRD-005,LINE-04,M-010,EMP-00482,Afternoon,2680,2580,2425,155,68,341,52003.98,6979.19,1354.44,Failed,False
PROD-00011187,2026-05-12,BATCH-00011187,PRD-009,LINE-01,M-012,EMP-00386,Morning,2206,2103,1979,124,158,576,516746.7,11417.04,5878.68,Failed,False
PROD-00011188,2025-02-05,BATCH-00011188,PRD-010,LINE-03,M-010,EMP-00071,Night,2312,2271,2171,100,157,505,178699.46,11201.32,7077.91,Passed,True
PROD-00011189,2025-10-23,BATCH-00011189,PRD-007,LINE-05,M-005,EMP-00435,Night,1289,1160,1147,13,17,367,108805.56,14194.16,5095.25,Passed,False
PROD-00011190,2025-08-13,BATCH-00011190,PRD-009,LINE-03,M-015,EMP-00405,Morning,1095,982,952,30,68,403,259470.4,12262.48,6786.97,Passed,False
PROD-00011191,2025-02-01,BATCH-00011191,PRD-007,LINE-04,M-008,EMP-00491,Morning,2905,2878,2764,114,97,402,226924.29,3891.91,7528.52,Passed,True
PROD-00011192,2024-09-07,BATCH-00011192,PRD-010,LINE-04,M-008,EMP-00253,Morning,2942,2724,2648,76,124,342,183476.72,14666.72,5009.05,Passed,False
PROD-00011193,2024-09-29,BATCH-00011193,PRD-008,LINE-01,M-002,EMP-00330,Afternoon,1679,1635,1627,8,104,476,288418.16,5443.98,9549.44,Passed,False
PROD-00011194,2026-02-06,BATCH-00011194,PRD-002,LINE-01,M-020,EMP-00121,Night,2095,1988,1975,13,122,414,96211.98,4604.49,9433.86,Passed,False
PROD-00011195,2025-06-21,BATCH-00011195,PRD-004,LINE-01,M-018,EMP-00499,Afternoon,794,582,572,10,103,445,108294.79,13833.01,5789.38,Passed,False
PROD-00011196,2024-09-24,BATCH-00011196,PRD-007,LINE-01,M-015,EMP-00042,Afternoon,979,919,830,89,179,572,55606.01,12959.11,1422.15,Failed,False
PROD-00011197,2026-05-05,BATCH-00011197,PRD-001,LINE-05,M-008,EMP-00066,Morning,2450,2424,2410,14,3,362,121068.96,4653.92,3319.99,Passed,False
PROD-00011198,2025-02-23,BATCH-00011198,PRD-005,LINE-04,M-012,EMP-00406,Night,2249,2181,2120,61,45,485,45496.1,11188.55,2744.65,Passed,True
PROD-00011199,2026-01-11,BATCH-00011199,PRD-008,LINE-04,M-012,EMP-00273,Morning,504,406,366,40,11,402,76839.6,9038.95,9675.79,Failed,False
PROD-00011200,2024-12-27,BATCH-00011200,PRD-010,LINE-01,M-004,EMP-00347,Night,660,597,544,53,13,324,43979.05,4656.94,6351.38,Failed,True
PROD-00011201,2026-05-21,BATCH-00011201,PRD-005,LINE-03,M-004,EMP-00454,Night,1623,1582,1472,110,134,520,32315.14,5648.03,3522.94,Failed,False
PROD-00011202,2026-08-18,BATCH-00011202,PRD-009,LINE-02,M-019,EMP-00290,Night,1495,1367,1350,17,22,410,382414.65,5544.82,7666.82,Passed,False
PROD-00011203,2026-05-07,BATCH-00011203,PRD-008,LINE-03,M-004,EMP-00369,Morning,1716,1669,1592,77,45,302,237310.05,7993.4,3172.06,Passed,False
PROD-00011204,2025-09-21,BATCH-00011204,PRD-009,LINE-02,M-014,EMP-00249,Morning,2526,2373,2187,186,37,323,558518.37,14369.09,4269.74,Failed,True
PROD-00011205,2025-11-25,BATCH-00011205,PRD-010,LINE-04,M-006,EMP-00228,Afternoon,1659,1641,1486,155,21,440,81865.08,6207.89,4496.09,Failed,True
PROD-00011206,2025-08-04,BATCH-00011206,PRD-007,LINE-04,M-008,EMP-00019,Morning,665,437,401,36,132,483,37944.95,11946.86,3718.59,Failed,False
PROD-00011207,2025-12-05,BATCH-00011207,PRD-002,LINE-03,M-010,EMP-00051,Afternoon,2245,2044,2044,0,90,514,97978.2,4024.71,7640.23,Passed,False
PROD-00011208,2026-04-24,BATCH-00011208,PRD-005,LINE-04,M-003,EMP-00135,Morning,2474,2375,2332,43,26,475,50759.24,11237.25,9070.13,Passed,True
PROD-00011209,2026-02-15,BATCH-00011209,PRD-006,LINE-01,M-019,EMP-00136,Afternoon,1814,1573,1525,48,160,437,195912.14,4098.15,7913.07,Passed,False
PROD-00011210,2025-05-30,BATCH-00011210,PRD-004,LINE-01,M-019,EMP-00105,Afternoon,2702,2560,2470,90,169,455,440363.7,2387.02,9251.26,Passed,False
PROD-00011211,2025-08-18,BATCH-00011211,PRD-001,LINE-01,M-018,EMP-00107,Afternoon,958,906,853,53,132,534,52757.99,8111.04,6318.45,Failed,False
PROD-00011212,2025-02-17,BATCH-00011212,PRD-008,LINE-02,M-018,EMP-00032,Afternoon,523,377,352,25,117,560,71419.36,9381.23,3994.1,Failed,False
PROD-00011213,2025-08-23,BATCH-00011213,PRD-007,LINE-05,M-017,EMP-00050,Morning,2569,2496,2313,183,105,549,147076.48,8907.61,4724.06,Failed,False
PROD-00011214,2026-03-24,BATCH-00011214,PRD-001,LINE-03,M-003,EMP-00363,Night,2512,2337,2124,213,137,393,97926.09,6381.83,4420.83,Failed,False
PROD-00011215,2025-08-18,BATCH-00011215,PRD-009,LINE-04,M-007,EMP-00308,Afternoon,1336,1167,1054,113,145,474,375069.93,6838.5,4930.75,Failed,False
PROD-00011216,2025-06-06,BATCH-00011216,PRD-009,LINE-01,M-003,EMP-00240,Morning,2027,1845,1735,110,102,402,633446.86,3645.82,3541.23,Failed,False
