order_item_id,order_id,product_id,quantity,unit_price,discount,line_amount
ITEM-00005441,ORD-00077069,PRD-001,421,120,0.08,50520
ITEM-00005442,ORD-00025465,PRD-004,43,450,0.05,19350
ITEM-00005443,ORD-00099439,PRD-008,250,400,0.07,100000
ITEM-00005444,ORD-00002905,PRD-001,214,120,0.13,25680
ITEM-00005445,ORD-00083446,PRD-009,344,700,0.02,240800
ITEM-00005446,ORD-00067353,PRD-008,205,400,0.01,82000
ITEM-00005447,ORD-00053694,PRD-005,71,60,0.1,4260
ITEM-00005448,ORD-00083578,PRD-007,73,180,0.12,13140
ITEM-00005449,ORD-00040540,PRD-010,246,150,0.1,36900
ITEM-00005450,ORD-00001002,PRD-008,324,400,0.01,129600
ITEM-00005451,ORD-00026390,PRD-010,93,150,0.09,13950
ITEM-00005452,ORD-00075030,PRD-005,99,60,0.0,5940
ITEM-00005453,ORD-00037414,PRD-004,421,450,0.02,189450
ITEM-00005454,ORD-00091415,PRD-004,350,450,0.08,157500
ITEM-00005455,ORD-00091569,PRD-004,334,450,0.07,150300
ITEM-00005456,ORD-00066497,PRD-009,9,700,0.0,6300
ITEM-00005457,ORD-00061219,PRD-004,334,450,0.14,150300
ITEM-00005458,ORD-00010743,PRD-009,370,700,0.14,259000
ITEM-00005459,ORD-00071668,PRD-003,3,850,0.0,2550
ITEM-00005460,ORD-00003151,PRD-009,413,700,0.08,289100
ITEM-00005461,ORD-00060204,PRD-006,197,250,0.06,49250
ITEM-00005462,ORD-00078397,PRD-003,217,850,0.14,184450
ITEM-00005463,ORD-00042986,PRD-008,301,400,0.1,120400
ITEM-00005464,ORD-00067236,PRD-010,464,150,0.04,69600
ITEM-00005465,ORD-00027950,PRD-007,51,180,0.09,9180
ITEM-00005466,ORD-00082220,PRD-005,317,60,0.01,19020
ITEM-00005467,ORD-00046739,PRD-003,37,850,0.13,31450
ITEM-00005468,ORD-00036251,PRD-008,344,400,0.01,137600
ITEM-00005469,ORD-00032308,PRD-007,137,180,0.12,24660
ITEM-00005470,ORD-00077810,PRD-010,199,150,0.07,29850
ITEM-00005471,ORD-00024575,PRD-010,281,150,0.13,42150
ITEM-00005472,ORD-00085455,PRD-001,33,120,0.12,3960
ITEM-00005473,ORD-00063191,PRD-002,260,90,0.06,23400
ITEM-00005474,ORD-00062144,PRD-003,215,850,0.03,182750
ITEM-00005475,ORD-00027849,PRD-006,330,250,0.09,82500
ITEM-00005476,ORD-00097503,PRD-006,412,250,0.05,103000
ITEM-00005477,ORD-00030027,PRD-009,476,700,0.13,333200
ITEM-00005478,ORD-00038949,PRD-004,283,450,0.02,127350
ITEM-00005479,ORD-00072071,PRD-004,486,450,0.05,218700
ITEM-00005480,ORD-00025227,PRD-001,442,120,0.06,53040
ITEM-00005481,ORD-00089232,PRD-010,295,150,0.09,44250
ITEM-00005482,ORD-00092869,PRD-002,157,90,0.03,14130
ITEM-00005483,ORD-00040184,PRD-009,371,700,0.05,259700
ITEM-00005484,ORD-00034872,PRD-009,168,700,0.05,117600
ITEM-00005485,ORD-00010483,PRD-009,343,700,0.14,240100
ITEM-00005486,ORD-00071230,PRD-003,131,850,0.12,111350
ITEM-00005487,ORD-00035064,PRD-005,139,60,0.05,8340
ITEM-00005488,ORD-00086411,PRD-008,292,400,0.03,116800
ITEM-00005489,ORD-00070014,PRD-009,3,700,0.1,2100
ITEM-00005490,ORD-00086746,PRD-006,257,250,0.13,64250
ITEM-00005491,ORD-00018742,PRD-003,13,850,0.01,11050
ITEM-00005492,ORD-00045298,PRD-004,369,450,0.01,166050
ITEM-00005493,ORD-00071180,PRD-010,388,150,0.02,58200
ITEM-00005494,ORD-00099660,PRD-002,445,90,0.05,40050
ITEM-00005495,ORD-00073972,PRD-005,41,60,0.14,2460
ITEM-00005496,ORD-00002301,PRD-008,209,400,0.05,83600
ITEM-00005497,ORD-00051007,PRD-003,52,850,0.12,44200
ITEM-00005498,ORD-00019107,PRD-007,313,180,0.03,56340
ITEM-00005499,ORD-00058450,PRD-001,499,120,0.11,59880
ITEM-00005500,ORD-00058990,PRD-006,58,250,0.14,14500
ITEM-00005501,ORD-00021443,PRD-005,346,60,0.02,20760
ITEM-00005502,ORD-00061343,PRD-004,331,450,0.12,148950
ITEM-00005503,ORD-00013428,PRD-005,404,60,0.02,24240
ITEM-00005504,ORD-00044826,PRD-006,9,250,0.09,2250
ITEM-00005505,ORD-00060153,PRD-003,364,850,0.11,309400
ITEM-00005506,ORD-00085952,PRD-008,120,400,0.08,48000
ITEM-00005507,ORD-00064085,PRD-002,90,90,0.05,8100
ITEM-00005508,ORD-00084777,PRD-009,80,700,0.11,56000
ITEM-00005509,ORD-00055062,PRD-009,480,700,0.1,336000
ITEM-00005510,ORD-00021549,PRD-001,311,120,0.12,37320
ITEM-00005511,ORD-00066374,PRD-010,335,150,0.08,50250
ITEM-00005512,ORD-00034597,PRD-007,267,180,0.05,48060
ITEM-00005513,ORD-00091370,PRD-008,46,400,0.0,18400
ITEM-00005514,ORD-00043320,PRD-010,376,150,0.11,56400
ITEM-00005515,ORD-00048184,PRD-001,424,120,0.1,50880
ITEM-00005516,ORD-00096818,PRD-005,246,60,0.1,14760
ITEM-00005517,ORD-00093817,PRD-003,50,850,0.09,42500
ITEM-00005518,ORD-00070267,PRD-002,250,90,0.12,22500
ITEM-00005519,ORD-00090442,PRD-005,484,60,0.0,29040
ITEM-00005520,ORD-00073052,PRD-010,240,150,0.08,36000
ITEM-00005521,ORD-00033314,PRD-009,337,700,0.05,235900
ITEM-00005522,ORD-00077441,PRD-008,73,400,0.06,29200
ITEM-00005523,ORD-00031958,PRD-010,175,150,0.01,26250
ITEM-00005524,ORD-00014066,PRD-007,138,180,0.13,24840
ITEM-00005525,ORD-00094345,PRD-009,164,700,0.0,114800
ITEM-00005526,ORD-00031635,PRD-010,204,150,0.03,30600
ITEM-00005527,ORD-00096424,PRD-007,482,180,0.06,86760
ITEM-00005528,ORD-00035224,PRD-009,309,700,0.1,216300
ITEM-00005529,ORD-00081118,PRD-006,188,250,0.12,47000
ITEM-00005530,ORD-00096508,PRD-006,33,250,0.12,8250
ITEM-00005531,ORD-00063125,PRD-004,160,450,0.02,72000
ITEM-00005532,ORD-00095822,PRD-004,349,450,0.04,157050
ITEM-00005533,ORD-00006344,PRD-009,19,700,0.01,13300
ITEM-00005534,ORD-00076759,PRD-008,167,400,0.02,66800
ITEM-00005535,ORD-00001716,PRD-007,41,180,0.0,7380
ITEM-00005536,ORD-00098111,PRD-007,361,180,0.1,64980
ITEM-00005537,ORD-00028499,PRD-004,159,450,0.12,71550
ITEM-00005538,ORD-00087850,PRD-003,439,850,0.14,373150
ITEM-00005539,ORD-00063481,PRD-007,490,180,0.06,88200
ITEM-00005540,ORD-00048491,PRD-007,63,180,0.08,11340
ITEM-00005541,ORD-00019541,PRD-010,122,150,0.07,18300
ITEM-00005542,ORD-00095517,PRD-002,208,90,0.12,18720
ITEM-00005543,ORD-00087799,PRD-008,431,400,0.1,172400
ITEM-00005544,ORD-00019996,PRD-007,420,180,0.02,75600
ITEM-00005545,ORD-00097014,PRD-004,294,450,0.05,132300
ITEM-00005546,ORD-00077701,PRD-007,232,180,0.1,41760
ITEM-00005547,ORD-00028231,PRD-007,138,180,0.11,24840
ITEM-00005548,ORD-00044408,PRD-002,133,90,0.01,11970
ITEM-00005549,ORD-00068159,PRD-007,345,180,0.08,62100
ITEM-00005550,ORD-00074998,PRD-003,22,850,0.07,18700
ITEM-00005551,ORD-00058632,PRD-008,156,400,0.11,62400
ITEM-00005552,ORD-00002670,PRD-004,135,450,0.06,60750
ITEM-00005553,ORD-00018307,PRD-001,404,120,0.02,48480
ITEM-00005554,ORD-00041598,PRD-009,156,700,0.07,109200
ITEM-00005555,ORD-00041010,PRD-003,12,850,0.05,10200
ITEM-00005556,ORD-00081529,PRD-006,213,250,0.06,53250
ITEM-00005557,ORD-00090501,PRD-006,398,250,0.07,99500
ITEM-00005558,ORD-00007102,PRD-009,6,700,0.03,4200
ITEM-00005559,ORD-00078191,PRD-002,110,90,0.01,9900
ITEM-00005560,ORD-00052744,PRD-005,333,60,0.06,19980
ITEM-00005561,ORD-00058980,PRD-009,33,700,0.01,23100
ITEM-00005562,ORD-00070502,PRD-001,161,120,0.03,19320
ITEM-00005563,ORD-00072662,PRD-001,320,120,0.08,38400
ITEM-00005564,ORD-00050169,PRD-002,159,90,0.11,14310
ITEM-00005565,ORD-00020522,PRD-009,328,700,0.13,229600
ITEM-00005566,ORD-00041466,PRD-001,222,120,0.15,26640
ITEM-00005567,ORD-00080084,PRD-008,246,400,0.11,98400
ITEM-00005568,ORD-00069499,PRD-009,49,700,0.05,34300
ITEM-00005569,ORD-00010513,PRD-005,440,60,0.03,26400
ITEM-00005570,ORD-00084782,PRD-009,252,700,0.03,176400
ITEM-00005571,ORD-00087761,PRD-009,91,700,0.03,63700
ITEM-00005572,ORD-00057704,PRD-007,261,180,0.0,46980
ITEM-00005573,ORD-00045616,PRD-005,104,60,0.14,6240
ITEM-00005574,ORD-00026574,PRD-004,122,450,0.09,54900
ITEM-00005575,ORD-00094612,PRD-004,222,450,0.12,99900
ITEM-00005576,ORD-00077273,PRD-001,489,120,0.13,58680
ITEM-00005577,ORD-00018429,PRD-005,125,60,0.05,7500
ITEM-00005578,ORD-00001337,PRD-008,6,400,0.1,2400
ITEM-00005579,ORD-00030032,PRD-004,445,450,0.15,200250
ITEM-00005580,ORD-00056483,PRD-007,484,180,0.07,87120
ITEM-00005581,ORD-00009615,PRD-002,182,90,0.08,16380
ITEM-00005582,ORD-00002780,PRD-009,12,700,0.05,8400
ITEM-00005583,ORD-00065298,PRD-010,240,150,0.08,36000
ITEM-00005584,ORD-00068805,PRD-002,72,90,0.02,6480
ITEM-00005585,ORD-00043847,PRD-004,312,450,0.02,140400
ITEM-00005586,ORD-00050239,PRD-006,15,250,0.13,3750
ITEM-00005587,ORD-00016610,PRD-005,168,60,0.15,10080
ITEM-00005588,ORD-00097539,PRD-002,393,90,0.02,35370
ITEM-00005589,ORD-00016563,PRD-003,232,850,0.04,197200
ITEM-00005590,ORD-00064821,PRD-005,423,60,0.05,25380
ITEM-00005591,ORD-00071386,PRD-010,314,150,0.13,47100
ITEM-00005592,ORD-00053548,PRD-006,169,250,0.09,42250
ITEM-00005593,ORD-00032442,PRD-005,60,60,0.04,3600
ITEM-00005594,ORD-00059893,PRD-004,164,450,0.01,73800
ITEM-00005595,ORD-00069876,PRD-004,55,450,0.14,24750
ITEM-00005596,ORD-00048432,PRD-009,315,700,0.13,220500
ITEM-00005597,ORD-00085485,PRD-003,115,850,0.03,97750
ITEM-00005598,ORD-00046453,PRD-008,72,400,0.1,28800
ITEM-00005599,ORD-00003799,PRD-002,276,90,0.13,24840
ITEM-00005600,ORD-00023696,PRD-005,456,60,0.02,27360
ITEM-00005601,ORD-00074761,PRD-009,118,700,0.1,82600
ITEM-00005602,ORD-00003277,PRD-002,35,90,0.08,3150
ITEM-00005603,ORD-00029725,PRD-002,248,90,0.08,22320
ITEM-00005604,ORD-00054808,PRD-010,473,150,0.15,70950
ITEM-00005605,ORD-00035999,PRD-006,381,250,0.04,95250
ITEM-00005606,ORD-00002688,PRD-003,435,850,0.06,369750
ITEM-00005607,ORD-00020020,PRD-002,154,90,0.06,13860
ITEM-00005608,ORD-00072823,PRD-005,405,60,0.1,24300
ITEM-00005609,ORD-00021499,PRD-002,355,90,0.08,31950
ITEM-00005610,ORD-00080445,PRD-006,227,250,0.02,56750
ITEM-00005611,ORD-00066498,PRD-004,139,450,0.07,62550
ITEM-00005612,ORD-00002534,PRD-006,265,250,0.14,66250
ITEM-00005613,ORD-00013866,PRD-001,201,120,0.05,24120
ITEM-00005614,ORD-00020070,PRD-009,486,700,0.0,340200
ITEM-00005615,ORD-00045006,PRD-007,455,180,0.05,81900
ITEM-00005616,ORD-00024904,PRD-010,461,150,0.1,69150
ITEM-00005617,ORD-00040249,PRD-008,18,400,0.02,7200
ITEM-00005618,ORD-00054059,PRD-006,391,250,0.1,97750
ITEM-00005619,ORD-00026316,PRD-001,175,120,0.07,21000
ITEM-00005620,ORD-00038687,PRD-006,97,250,0.13,24250
ITEM-00005621,ORD-00036094,PRD-001,199,120,0.13,23880
ITEM-00005622,ORD-00050076,PRD-001,127,120,0.01,15240
ITEM-00005623,ORD-00060897,PRD-004,186,450,0.07,83700
ITEM-00005624,ORD-00000905,PRD-001,198,120,0.05,23760
ITEM-00005625,ORD-00077240,PRD-007,209,180,0.09,37620
ITEM-00005626,ORD-00051459,PRD-009,167,700,0.09,116900
ITEM-00005627,ORD-00041176,PRD-002,52,90,0.06,4680
ITEM-00005628,ORD-00024026,PRD-003,117,850,0.05,99450
ITEM-00005629,ORD-00005173,PRD-001,434,120,0.13,52080
ITEM-00005630,ORD-00025669,PRD-009,121,700,0.06,84700
ITEM-00005631,ORD-00038308,PRD-007,290,180,0.11,52200
ITEM-00005632,ORD-00033979,PRD-004,371,450,0.13,166950
ITEM-00005633,ORD-00066864,PRD-007,483,180,0.07,86940
ITEM-00005634,ORD-00037270,PRD-009,357,700,0.03,249900
ITEM-00005635,ORD-00099884,PRD-006,142,250,0.06,35500
ITEM-00005636,ORD-00083872,PRD-010,269,150,0.13,40350
ITEM-00005637,ORD-00090314,PRD-001,233,120,0.07,27960
ITEM-00005638,ORD-00062437,PRD-003,359,850,0.12,305150
ITEM-00005639,ORD-00035414,PRD-009,257,700,0.06,179900
ITEM-00005640,ORD-00095090,PRD-001,317,120,0.01,38040
ITEM-00005641,ORD-00016583,PRD-007,45,180,0.02,8100
ITEM-00005642,ORD-00078314,PRD-009,124,700,0.12,86800
ITEM-00005643,ORD-00039308,PRD-006,491,250,0.14,122750
ITEM-00005644,ORD-00059225,PRD-010,488,150,0.11,73200
ITEM-00005645,ORD-00088018,PRD-004,137,450,0.09,61650
ITEM-00005646,ORD-00036843,PRD-001,281,120,0.08,33720
ITEM-00005647,ORD-00096263,PRD-009,420,700,0.08,294000
ITEM-00005648,ORD-00046254,PRD-004,284,450,0.01,127800
ITEM-00005649,ORD-00063257,PRD-002,50,90,0.14,4500
ITEM-00005650,ORD-00065649,PRD-004,145,450,0.01,65250
ITEM-00005651,ORD-00064683,PRD-010,309,150,0.12,46350
ITEM-00005652,ORD-00090720,PRD-005,275,60,0.01,16500
ITEM-00005653,ORD-00068729,PRD-010,107,150,0.02,16050
ITEM-00005654,ORD-00091553,PRD-010,60,150,0.15,9000
ITEM-00005655,ORD-00042396,PRD-007,354,180,0.13,63720
ITEM-00005656,ORD-00066453,PRD-004,224,450,0.04,100800
ITEM-00005657,ORD-00065413,PRD-008,134,400,0.15,53600
ITEM-00005658,ORD-00089804,PRD-010,485,150,0.01,72750
ITEM-00005659,ORD-00024093,PRD-002,79,90,0.04,7110
ITEM-00005660,ORD-00037249,PRD-004,106,450,0.05,47700
ITEM-00005661,ORD-00026345,PRD-003,441,850,0.02,374850
ITEM-00005662,ORD-00065437,PRD-001,313,120,0.06,37560
ITEM-00005663,ORD-00038490,PRD-009,103,700,0.14,72100
ITEM-00005664,ORD-00000849,PRD-005,370,60,0.01,22200
ITEM-00005665,ORD-00007504,PRD-004,337,450,0.15,151650
ITEM-00005666,ORD-00084545,PRD-007,393,180,0.09,70740
ITEM-00005667,ORD-00062034,PRD-010,313,150,0.09,46950
ITEM-00005668,ORD-00059812,PRD-006,347,250,0.09,86750
ITEM-00005669,ORD-00085192,PRD-001,41,120,0.14,4920
ITEM-00005670,ORD-00016706,PRD-005,197,60,0.05,11820
ITEM-00005671,ORD-00072155,PRD-007,253,180,0.1,45540
ITEM-00005672,ORD-00003314,PRD-008,365,400,0.03,146000
ITEM-00005673,ORD-00052829,PRD-005,112,60,0.09,6720
ITEM-00005674,ORD-00026202,PRD-007,71,180,0.13,12780
ITEM-00005675,ORD-00030205,PRD-003,358,850,0.07,304300
ITEM-00005676,ORD-00041976,PRD-007,2,180,0.13,360
ITEM-00005677,ORD-00015784,PRD-005,126,60,0.12,7560
ITEM-00005678,ORD-00066649,PRD-007,283,180,0.1,50940
ITEM-00005679,ORD-00004570,PRD-004,394,450,0.07,177300
ITEM-00005680,ORD-00007726,PRD-004,331,450,0.08,148950
ITEM-00005681,ORD-00086295,PRD-005,333,60,0.07,19980
ITEM-00005682,ORD-00055281,PRD-001,231,120,0.09,27720
ITEM-00005683,ORD-00002113,PRD-005,299,60,0.13,17940
ITEM-00005684,ORD-00031538,PRD-002,358,90,0.09,32220
ITEM-00005685,ORD-00032015,PRD-007,319,180,0.0,57420
ITEM-00005686,ORD-00027568,PRD-002,353,90,0.13,31770
ITEM-00005687,ORD-00074767,PRD-009,119,700,0.02,83300
ITEM-00005688,ORD-00027780,PRD-005,42,60,0.14,2520
ITEM-00005689,ORD-00070063,PRD-005,20,60,0.12,1200
ITEM-00005690,ORD-00029579,PRD-004,369,450,0.13,166050
ITEM-00005691,ORD-00076426,PRD-002,47,90,0.07,4230
ITEM-00005692,ORD-00016500,PRD-001,500,120,0.08,60000
ITEM-00005693,ORD-00063490,PRD-005,428,60,0.05,25680
ITEM-00005694,ORD-00058425,PRD-002,450,90,0.06,40500
ITEM-00005695,ORD-00039405,PRD-009,144,700,0.05,100800
ITEM-00005696,ORD-00042598,PRD-010,449,150,0.06,67350
ITEM-00005697,ORD-00055968,PRD-001,94,120,0.13,11280
ITEM-00005698,ORD-00013890,PRD-008,58,400,0.12,23200
ITEM-00005699,ORD-00016683,PRD-001,478,120,0.01,57360
ITEM-00005700,ORD-00043828,PRD-009,147,700,0.04,102900
ITEM-00005701,ORD-00005047,PRD-001,7,120,0.1,840
ITEM-00005702,ORD-00076489,PRD-001,495,120,0.05,59400
ITEM-00005703,ORD-00090747,PRD-002,346,90,0.09,31140
ITEM-00005704,ORD-00006286,PRD-005,35,60,0.06,2100
ITEM-00005705,ORD-00031581,PRD-006,56,250,0.11,14000
ITEM-00005706,ORD-00032846,PRD-010,283,150,0.04,42450
ITEM-00005707,ORD-00022722,PRD-001,299,120,0.12,35880
ITEM-00005708,ORD-00055084,PRD-005,432,60,0.14,25920
ITEM-00005709,ORD-00099705,PRD-005,203,60,0.02,12180
ITEM-00005710,ORD-00071969,PRD-001,475,120,0.04,57000
ITEM-00005711,ORD-00026977,PRD-007,240,180,0.02,43200
ITEM-00005712,ORD-00022878,PRD-009,212,700,0.11,148400
ITEM-00005713,ORD-00017860,PRD-010,51,150,0.02,7650
ITEM-00005714,ORD-00030098,PRD-002,339,90,0.01,30510
ITEM-00005715,ORD-00024187,PRD-002,306,90,0.08,27540
ITEM-00005716,ORD-00062570,PRD-005,284,60,0.07,17040
ITEM-00005717,ORD-00011173,PRD-001,179,120,0.05,21480
ITEM-00005718,ORD-00041445,PRD-004,38,450,0.05,17100
ITEM-00005719,ORD-00044836,PRD-001,311,120,0.06,37320
ITEM-00005720,ORD-00006972,PRD-007,282,180,0.15,50760
ITEM-00005721,ORD-00088400,PRD-008,9,400,0.04,3600
ITEM-00005722,ORD-00059754,PRD-003,163,850,0.14,138550
ITEM-00005723,ORD-00037026,PRD-006,107,250,0.08,26750
ITEM-00005724,ORD-00058572,PRD-010,319,150,0.03,47850
ITEM-00005725,ORD-00074002,PRD-008,206,400,0.07,82400
ITEM-00005726,ORD-00098846,PRD-010,398,150,0.13,59700
ITEM-00005727,ORD-00091397,PRD-007,260,180,0.1,46800
ITEM-00005728,ORD-00014114,PRD-004,110,450,0.02,49500
ITEM-00005729,ORD-00087962,PRD-005,484,60,0.06,29040
ITEM-00005730,ORD-00069951,PRD-005,406,60,0.14,24360
ITEM-00005731,ORD-00029732,PRD-007,80,180,0.09,14400
ITEM-00005732,ORD-00030243,PRD-002,449,90,0.08,40410
ITEM-00005733,ORD-00029488,PRD-010,182,150,0.05,27300
ITEM-00005734,ORD-00035230,PRD-005,469,60,0.1,28140
ITEM-00005735,ORD-00076459,PRD-003,133,850,0.07,113050
ITEM-00005736,ORD-00047481,PRD-010,109,150,0.12,16350
ITEM-00005737,ORD-00018700,PRD-004,263,450,0.02,118350
ITEM-00005738,ORD-00088527,PRD-009,321,700,0.05,224700
ITEM-00005739,ORD-00059111,PRD-001,369,120,0.15,44280
ITEM-00005740,ORD-00063463,PRD-002,443,90,0.04,39870
ITEM-00005741,ORD-00062391,PRD-005,183,60,0.02,10980
ITEM-00005742,ORD-00022961,PRD-004,152,450,0.0,68400
ITEM-00005743,ORD-00078599,PRD-001,443,120,0.01,53160
ITEM-00005744,ORD-00007905,PRD-005,423,60,0.06,25380
ITEM-00005745,ORD-00015473,PRD-001,82,120,0.12,9840
ITEM-00005746,ORD-00081857,PRD-010,100,150,0.14,15000
ITEM-00005747,ORD-00004512,PRD-002,433,90,0.13,38970
ITEM-00005748,ORD-00024621,PRD-005,201,60,0.09,12060
ITEM-00005749,ORD-00034800,PRD-010,105,150,0.0,15750
ITEM-00005750,ORD-00072246,PRD-003,277,850,0.04,235450
ITEM-00005751,ORD-00007800,PRD-007,106,180,0.13,19080
ITEM-00005752,ORD-00061922,PRD-009,63,700,0.09,44100
ITEM-00005753,ORD-00063615,PRD-006,310,250,0.13,77500
ITEM-00005754,ORD-00035608,PRD-001,442,120,0.13,53040
ITEM-00005755,ORD-00073129,PRD-009,499,700,0.02,349300
ITEM-00005756,ORD-00033832,PRD-010,216,150,0.13,32400
ITEM-00005757,ORD-00011969,PRD-009,394,700,0.1,275800
ITEM-00005758,ORD-00060916,PRD-010,209,150,0.03,31350
ITEM-00005759,ORD-00026354,PRD-007,248,180,0.09,44640
ITEM-00005760,ORD-00030125,PRD-007,441,180,0.12,79380
ITEM-00005761,ORD-00018216,PRD-010,290,150,0.07,43500
ITEM-00005762,ORD-00087555,PRD-004,284,450,0.03,127800
ITEM-00005763,ORD-00072675,PRD-002,115,90,0.13,10350
ITEM-00005764,ORD-00050402,PRD-006,287,250,0.06,71750
ITEM-00005765,ORD-00063148,PRD-001,363,120,0.09,43560
ITEM-00005766,ORD-00072420,PRD-004,213,450,0.0,95850
ITEM-00005767,ORD-00058822,PRD-003,302,850,0.1,256700
ITEM-00005768,ORD-00056618,PRD-005,98,60,0.07,5880
ITEM-00005769,ORD-00063820,PRD-001,327,120,0.03,39240
ITEM-00005770,ORD-00034688,PRD-001,343,120,0.15,41160
ITEM-00005771,ORD-00066764,PRD-005,403,60,0.01,24180
ITEM-00005772,ORD-00087162,PRD-007,465,180,0.11,83700
ITEM-00005773,ORD-00001958,PRD-001,202,120,0.15,24240
ITEM-00005774,ORD-00073208,PRD-001,165,120,0.04,19800
ITEM-00005775,ORD-00008058,PRD-004,417,450,0.08,187650
ITEM-00005776,ORD-00002021,PRD-004,102,450,0.01,45900
ITEM-00005777,ORD-00086739,PRD-010,247,150,0.03,37050
ITEM-00005778,ORD-00015598,PRD-005,53,60,0.13,3180
ITEM-00005779,ORD-00050890,PRD-004,500,450,0.11,225000
ITEM-00005780,ORD-00022283,PRD-003,342,850,0.02,290700
ITEM-00005781,ORD-00024674,PRD-008,293,400,0.1,117200
ITEM-00005782,ORD-00010310,PRD-010,131,150,0.07,19650
ITEM-00005783,ORD-00021794,PRD-003,342,850,0.13,290700
ITEM-00005784,ORD-00005643,PRD-005,345,60,0.07,20700
ITEM-00005785,ORD-00087562,PRD-005,232,60,0.08,13920
ITEM-00005786,ORD-00060131,PRD-005,241,60,0.03,14460
ITEM-00005787,ORD-00072817,PRD-010,241,150,0.1,36150
ITEM-00005788,ORD-00077834,PRD-009,7,700,0.07,4900
ITEM-00005789,ORD-00067076,PRD-002,244,90,0.12,21960
ITEM-00005790,ORD-00036316,PRD-003,53,850,0.12,45050
ITEM-00005791,ORD-00005875,PRD-005,411,60,0.07,24660
ITEM-00005792,ORD-00045111,PRD-008,334,400,0.11,133600
ITEM-00005793,ORD-00072425,PRD-001,230,120,0.0,27600
ITEM-00005794,ORD-00088229,PRD-008,67,400,0.05,26800
ITEM-00005795,ORD-00069873,PRD-003,382,850,0.02,324700
ITEM-00005796,ORD-00068240,PRD-006,6,250,0.1,1500
ITEM-00005797,ORD-00097616,PRD-006,183,250,0.14,45750
ITEM-00005798,ORD-00002166,PRD-005,19,60,0.02,1140
ITEM-00005799,ORD-00009960,PRD-006,434,250,0.06,108500
ITEM-00005800,ORD-00031164,PRD-004,498,450,0.06,224100
ITEM-00005801,ORD-00039499,PRD-008,429,400,0.11,171600
ITEM-00005802,ORD-00080348,PRD-007,317,180,0.08,57060
ITEM-00005803,ORD-00031445,PRD-002,258,90,0.0,23220
ITEM-00005804,ORD-00013653,PRD-003,419,850,0.03,356150
ITEM-00005805,ORD-00037058,PRD-007,15,180,0.01,2700
ITEM-00005806,ORD-00082924,PRD-001,290,120,0.13,34800
ITEM-00005807,ORD-00033844,PRD-004,289,450,0.03,130050
ITEM-00005808,ORD-00098937,PRD-007,294,180,0.06,52920
ITEM-00005809,ORD-00078460,PRD-010,421,150,0.11,63150
ITEM-00005810,ORD-00078753,PRD-008,135,400,0.07,54000
ITEM-00005811,ORD-00094679,PRD-009,363,700,0.08,254100
ITEM-00005812,ORD-00038771,PRD-005,483,60,0.07,28980
ITEM-00005813,ORD-00008333,PRD-009,442,700,0.14,309400
ITEM-00005814,ORD-00089964,PRD-001,276,120,0.11,33120
ITEM-00005815,ORD-00076863,PRD-006,130,250,0.09,32500
ITEM-00005816,ORD-00078577,PRD-009,333,700,0.02,233100
ITEM-00005817,ORD-00086128,PRD-006,41,250,0.08,10250
ITEM-00005818,ORD-00023066,PRD-004,8,450,0.07,3600
ITEM-00005819,ORD-00031034,PRD-003,270,850,0.15,229500
ITEM-00005820,ORD-00011397,PRD-008,205,400,0.05,82000
ITEM-00005821,ORD-00074782,PRD-009,324,700,0.07,226800
ITEM-00005822,ORD-00057746,PRD-001,275,120,0.02,33000
ITEM-00005823,ORD-00027032,PRD-006,230,250,0.05,57500
ITEM-00005824,ORD-00006129,PRD-006,97,250,0.07,24250
ITEM-00005825,ORD-00028902,PRD-010,432,150,0.07,64800
ITEM-00005826,ORD-00029741,PRD-001,439,120,0.13,52680
ITEM-00005827,ORD-00044158,PRD-007,222,180,0.11,39960
ITEM-00005828,ORD-00046503,PRD-010,337,150,0.05,50550
ITEM-00005829,ORD-00045635,PRD-002,453,90,0.0,40770
ITEM-00005830,ORD-00029635,PRD-009,194,700,0.05,135800
ITEM-00005831,ORD-00038599,PRD-006,25,250,0.1,6250
ITEM-00005832,ORD-00084675,PRD-006,493,250,0.13,123250
ITEM-00005833,ORD-00069087,PRD-010,245,150,0.07,36750
ITEM-00005834,ORD-00050398,PRD-008,494,400,0.07,197600
ITEM-00005835,ORD-00058382,PRD-009,294,700,0.15,205800
ITEM-00005836,ORD-00013343,PRD-008,421,400,0.09,168400
ITEM-00005837,ORD-00063674,PRD-002,486,90,0.12,43740
ITEM-00005838,ORD-00094228,PRD-004,396,450,0.11,178200
ITEM-00005839,ORD-00089913,PRD-002,443,90,0.05,39870
ITEM-00005840,ORD-00014622,PRD-001,123,120,0.05,14760
ITEM-00005841,ORD-00045316,PRD-005,404,60,0.08,24240
ITEM-00005842,ORD-00088464,PRD-008,238,400,0.03,95200
ITEM-00005843,ORD-00006972,PRD-006,107,250,0.11,26750
ITEM-00005844,ORD-00035081,PRD-001,148,120,0.08,17760
ITEM-00005845,ORD-00039529,PRD-008,156,400,0.13,62400
ITEM-00005846,ORD-00098019,PRD-006,46,250,0.08,11500
ITEM-00005847,ORD-00096745,PRD-007,101,180,0.12,18180
ITEM-00005848,ORD-00092729,PRD-009,5,700,0.05,3500
ITEM-00005849,ORD-00037206,PRD-009,206,700,0.15,144200
ITEM-00005850,ORD-00043070,PRD-006,145,250,0.01,36250
