production_id,production_date,batch_id,product_id,production_line,machine_id,operator_id,shift,planned_quantity,produced_quantity,good_quantity,defective_quantity,downtime_minutes,production_time_minutes,material_cost,labor_cost,energy_cost,quality_status,maintenance_required
PROD-00007212,2024-09-07,BATCH-00007212,PRD-006,LINE-01,M-016,EMP-00488,Night,952,781,779,2,62,450,106192.68,5718.66,3572.03,Passed,False
PROD-00007213,2026-05-24,BATCH-00007213,PRD-008,LINE-04,M-017,EMP-00255,Afternoon,1204,1016,943,73,134,395,189494.05,4722.27,7485.01,Failed,False
PROD-00007214,2026-06-06,BATCH-00007214,PRD-007,LINE-03,M-003,EMP-00281,Morning,1733,1675,1555,120,110,529,144697.68,13714.86,1213.89,Failed,False
PROD-00007215,2025-12-04,BATCH-00007215,PRD-004,LINE-03,M-012,EMP-00030,Night,985,799,721,78,30,375,172508.41,6440.25,6691.94,Failed,False
PROD-00007216,2025-05-19,BATCH-00007216,PRD-006,LINE-01,M-005,EMP-00059,Afternoon,1699,1648,1576,72,69,400,200291.92,3540.42,8650.86,Passed,False
PROD-00007217,2026-01-19,BATCH-00007217,PRD-001,LINE-04,M-010,EMP-00076,Afternoon,1825,1799,1717,82,158,558,86733.18,9664.36,8134.96,Passed,False
PROD-00007218,2026-01-08,BATCH-00007218,PRD-003,LINE-04,M-019,EMP-00363,Night,581,540,523,17,178,467,194782.06,5444.48,3545.64,Passed,False
PROD-00007219,2024-12-04,BATCH-00007219,PRD-009,LINE-04,M-014,EMP-00212,Afternoon,1461,1304,1259,45,107,514,416131.37,10288.82,3283.43,Passed,False
PROD-00007220,2025-04-29,BATCH-00007220,PRD-008,LINE-02,M-011,EMP-00313,Afternoon,2260,2253,2146,107,6,376,328977.57,8004.28,7098.5,Passed,False
PROD-00007221,2026-07-24,BATCH-00007221,PRD-004,LINE-03,M-016,EMP-00207,Morning,1900,1781,1626,155,38,559,276188.05,11766.32,7547.57,Failed,False
PROD-00007222,2025-06-26,BATCH-00007222,PRD-007,LINE-03,M-018,EMP-00373,Afternoon,2285,2284,2187,97,103,410,213374.62,10160.63,3120.69,Passed,False
PROD-00007223,2026-07-21,BATCH-00007223,PRD-004,LINE-03,M-020,EMP-00094,Afternoon,2221,2097,2081,16,101,529,372790.43,8870.83,7734.42,Passed,False
PROD-00007224,2025-02-06,BATCH-00007224,PRD-002,LINE-03,M-009,EMP-00067,Night,1328,1324,1284,40,113,541,50393.09,11606.09,7221.5,Passed,False
PROD-00007225,2024-10-10,BATCH-00007225,PRD-002,LINE-03,M-004,EMP-00002,Night,2570,2329,2269,60,55,470,94060.07,4054.51,6425.62,Passed,False
PROD-00007226,2026-06-18,BATCH-00007226,PRD-003,LINE-01,M-002,EMP-00137,Morning,968,924,892,32,71,391,375631.63,14337.52,5608.97,Passed,False
PROD-00007227,2025-10-09,BATCH-00007227,PRD-009,LINE-01,M-003,EMP-00444,Morning,2343,2235,2091,144,51,382,680661.36,4993.82,1252.7,Failed,True
PROD-00007228,2024-08-29,BATCH-00007228,PRD-005,LINE-05,M-008,EMP-00304,Morning,2976,2830,2564,266,143,573,60852.96,6830.28,8992.19,Failed,False
PROD-00007229,2024-10-02,BATCH-00007229,PRD-004,LINE-03,M-008,EMP-00144,Morning,1880,1715,1688,27,10,592,390571.84,14279.04,4011.52,Passed,True
PROD-00007230,2026-07-31,BATCH-00007230,PRD-010,LINE-02,M-014,EMP-00305,Night,2160,1923,1749,174,156,346,143567.28,11808.43,2867.36,Failed,False
PROD-00007231,2024-09-21,BATCH-00007231,PRD-002,LINE-03,M-018,EMP-00034,Night,1832,1582,1466,116,174,345,52587.87,13755.38,2051.99,Failed,False
PROD-00007232,2024-09-22,BATCH-00007232,PRD-002,LINE-01,M-004,EMP-00369,Morning,1930,1814,1783,31,99,401,87637.95,13149.71,9980.45,Passed,False
PROD-00007233,2025-02-25,BATCH-00007233,PRD-002,LINE-05,M-006,EMP-00312,Night,1265,1111,1085,26,114,409,45144.9,10965.97,1881.95,Passed,False
PROD-00007234,2026-02-12,BATCH-00007234,PRD-003,LINE-01,M-020,EMP-00057,Morning,2027,2009,1907,102,80,336,691979.7,13808.91,1393.55,Failed,False
PROD-00007235,2025-10-23,BATCH-00007235,PRD-002,LINE-01,M-009,EMP-00389,Afternoon,2299,2219,2089,130,90,556,90107.43,12224.5,3482.14,Failed,False
PROD-00007236,2024-11-18,BATCH-00007236,PRD-002,LINE-05,M-007,EMP-00267,Morning,2668,2660,2498,162,6,579,108345.54,14905.83,4465.99,Failed,False
PROD-00007237,2024-09-13,BATCH-00007237,PRD-001,LINE-05,M-003,EMP-00112,Morning,2568,2496,2482,14,81,580,122756.1,3923.13,2861.37,Passed,False
PROD-00007238,2026-04-15,BATCH-00007238,PRD-002,LINE-05,M-005,EMP-00359,Morning,614,559,547,12,118,355,20791.78,3422.67,8061.16,Passed,False
PROD-00007239,2026-07-18,BATCH-00007239,PRD-007,LINE-02,M-020,EMP-00178,Morning,887,833,795,38,126,507,55398.49,9547.66,6285.66,Passed,False
PROD-00007240,2025-08-11,BATCH-00007240,PRD-006,LINE-01,M-017,EMP-00340,Morning,1289,1239,1237,2,112,554,149539.96,5897.42,1404.01,Passed,False
PROD-00007241,2025-03-24,BATCH-00007241,PRD-009,LINE-03,M-001,EMP-00148,Afternoon,765,612,557,55,7,374,172930.67,8097.76,5437.79,Failed,False
PROD-00007242,2026-07-27,BATCH-00007242,PRD-004,LINE-05,M-007,EMP-00070,Afternoon,1332,1213,1141,72,11,390,229817.33,12098.25,4269.64,Failed,False
PROD-00007243,2024-11-18,BATCH-00007243,PRD-002,LINE-03,M-010,EMP-00233,Afternoon,1664,1652,1561,91,111,515,55369.73,12845.63,4779.04,Failed,False
PROD-00007244,2025-01-07,BATCH-00007244,PRD-003,LINE-04,M-017,EMP-00480,Afternoon,2900,2877,2640,237,26,561,1122384.7,8352.6,5961.73,Failed,True
PROD-00007245,2025-07-27,BATCH-00007245,PRD-006,LINE-02,M-006,EMP-00019,Night,921,912,884,28,104,461,106453.97,6572.46,6033.96,Passed,True
PROD-00007246,2026-01-13,BATCH-00007246,PRD-004,LINE-05,M-002,EMP-00352,Morning,1300,1089,1029,60,149,395,183953.76,3040.21,4682.49,Failed,False
PROD-00007247,2026-03-29,BATCH-00007247,PRD-010,LINE-01,M-017,EMP-00288,Afternoon,2145,1938,1920,18,82,455,101668.79,6685.79,1198.65,Passed,False
PROD-00007248,2024-10-01,BATCH-00007248,PRD-008,LINE-05,M-002,EMP-00417,Afternoon,802,767,722,45,15,440,128733.79,2794.36,9747.46,Failed,False
PROD-00007249,2024-09-01,BATCH-00007249,PRD-004,LINE-05,M-013,EMP-00446,Night,1479,1411,1284,127,66,316,260349.57,5473.39,4162.73,Failed,True
PROD-00007250,2026-05-22,BATCH-00007250,PRD-003,LINE-04,M-017,EMP-00016,Night,2218,2187,2002,185,58,380,830199.52,7843.63,1312.7,Failed,False
PROD-00007251,2025-12-18,BATCH-00007251,PRD-007,LINE-05,M-016,EMP-00074,Morning,571,449,442,7,94,313,32351.16,4549.58,8497.55,Passed,False
PROD-00007252,2024-11-02,BATCH-00007252,PRD-001,LINE-04,M-011,EMP-00480,Afternoon,1558,1363,1232,131,56,386,66255.41,13532.5,3770.58,Failed,False
PROD-00007253,2024-10-05,BATCH-00007253,PRD-007,LINE-04,M-008,EMP-00097,Afternoon,1381,1205,1162,43,90,546,103172.29,13486.1,7065.48,Passed,False
PROD-00007254,2025-02-14,BATCH-00007254,PRD-001,LINE-01,M-003,EMP-00091,Night,1077,1049,1037,12,162,377,49698.5,14601.55,8026.41,Passed,False
PROD-00007255,2024-10-21,BATCH-00007255,PRD-010,LINE-01,M-015,EMP-00301,Morning,2717,2658,2512,146,136,380,156356.24,11448.77,3389.57,Failed,False
PROD-00007256,2024-12-10,BATCH-00007256,PRD-005,LINE-02,M-020,EMP-00047,Afternoon,967,887,813,74,76,392,24494.19,2771.34,6417.29,Failed,False
PROD-00007257,2025-10-07,BATCH-00007257,PRD-008,LINE-03,M-012,EMP-00097,Night,2006,1875,1801,74,180,409,279500.78,3123.51,1120.65,Passed,False
PROD-00007258,2024-09-30,BATCH-00007258,PRD-007,LINE-03,M-002,EMP-00448,Morning,652,487,482,5,159,495,46789.27,2451.62,9951.87,Passed,False
PROD-00007259,2025-08-06,BATCH-00007259,PRD-010,LINE-02,M-008,EMP-00212,Night,617,583,529,54,56,464,40403.8,3757.76,2925.32,Failed,False
PROD-00007260,2026-01-25,BATCH-00007260,PRD-007,LINE-01,M-014,EMP-00186,Afternoon,894,777,726,51,6,520,47840.62,9019.75,2088.29,Failed,False
PROD-00007261,2025-12-24,BATCH-00007261,PRD-003,LINE-01,M-009,EMP-00479,Afternoon,2752,2546,2505,41,123,578,899975.27,12040.26,4181.9,Passed,False
PROD-00007262,2024-12-13,BATCH-00007262,PRD-006,LINE-01,M-017,EMP-00016,Night,2856,2749,2512,237,139,405,272831.33,7716.82,1378.0,Failed,True
PROD-00007263,2025-11-29,BATCH-00007263,PRD-004,LINE-05,M-003,EMP-00195,Morning,2489,2349,2276,73,172,365,493352.8,11218.85,3528.44,Passed,False
PROD-00007264,2026-02-25,BATCH-00007264,PRD-009,LINE-05,M-003,EMP-00401,Morning,831,672,628,44,135,337,237972.82,5927.47,5879.85,Failed,False
PROD-00007265,2026-05-10,BATCH-00007265,PRD-003,LINE-05,M-004,EMP-00454,Morning,2843,2755,2503,252,80,482,901090.28,6601.4,5700.49,Failed,False
PROD-00007266,2025-12-12,BATCH-00007266,PRD-004,LINE-04,M-003,EMP-00231,Afternoon,2330,2256,2074,182,73,599,395723.92,4166.04,3534.95,Failed,False
PROD-00007267,2026-02-08,BATCH-00007267,PRD-008,LINE-04,M-011,EMP-00445,Morning,1450,1424,1419,5,45,308,292009.42,10543.68,5068.03,Passed,False
PROD-00007268,2026-04-09,BATCH-00007268,PRD-004,LINE-02,M-002,EMP-00321,Night,2383,2363,2153,210,144,354,424094.8,12966.16,3226.69,Failed,False
PROD-00007269,2025-04-17,BATCH-00007269,PRD-008,LINE-05,M-018,EMP-00426,Night,1535,1535,1491,44,129,465,232035.91,6172.23,2613.93,Passed,False
PROD-00007270,2026-05-14,BATCH-00007270,PRD-008,LINE-04,M-009,EMP-00282,Morning,2939,2915,2694,221,165,598,395582.89,10169.83,2948.6,Failed,True
PROD-00007271,2026-01-13,BATCH-00007271,PRD-005,LINE-04,M-020,EMP-00203,Afternoon,715,577,523,54,136,452,17042.02,12528.53,2338.91,Failed,True
PROD-00007272,2026-03-14,BATCH-00007272,PRD-010,LINE-02,M-009,EMP-00465,Night,1570,1512,1416,96,29,385,93384.13,5077.73,9207.27,Failed,False
PROD-00007273,2025-03-31,BATCH-00007273,PRD-003,LINE-04,M-008,EMP-00396,Afternoon,1262,1026,963,63,66,590,306509.35,8958.75,5787.93,Failed,False
PROD-00007274,2026-04-01,BATCH-00007274,PRD-002,LINE-02,M-017,EMP-00500,Afternoon,2939,2882,2881,1,43,552,133045.16,7956.37,5258.86,Passed,False
PROD-00007275,2025-08-10,BATCH-00007275,PRD-010,LINE-05,M-001,EMP-00067,Afternoon,1014,900,833,67,166,309,45823.33,5328.63,6391.07,Failed,False
PROD-00007276,2025-03-10,BATCH-00007276,PRD-001,LINE-05,M-011,EMP-00499,Morning,1634,1601,1580,21,172,533,86658.86,5403.82,5039.17,Passed,False
PROD-00007277,2025-06-17,BATCH-00007277,PRD-009,LINE-05,M-017,EMP-00426,Morning,951,855,818,37,87,474,232588.69,4415.86,1048.8,Passed,True
PROD-00007278,2026-04-22,BATCH-00007278,PRD-009,LINE-02,M-010,EMP-00231,Morning,2606,2510,2348,162,107,318,851387.08,2066.12,2185.95,Failed,False
PROD-00007279,2024-12-28,BATCH-00007279,PRD-006,LINE-03,M-017,EMP-00411,Afternoon,2746,2528,2447,81,167,447,303097.71,3436.32,5002.38,Passed,True
PROD-00007280,2025-01-09,BATCH-00007280,PRD-005,LINE-02,M-010,EMP-00332,Afternoon,1366,1355,1230,125,62,307,34885.7,3317.37,6394.87,Failed,False
PROD-00007281,2025-07-06,BATCH-00007281,PRD-003,LINE-04,M-015,EMP-00322,Night,2985,2793,2627,166,157,511,1001183.58,3155.07,3876.3,Failed,False
PROD-00007282,2026-04-25,BATCH-00007282,PRD-003,LINE-02,M-004,EMP-00370,Morning,1785,1739,1583,156,73,357,479420.51,10731.93,1094.19,Failed,False
PROD-00007283,2025-12-20,BATCH-00007283,PRD-008,LINE-01,M-011,EMP-00394,Morning,1992,1916,1903,13,130,454,368103.54,8904.9,8587.82,Passed,False
PROD-00007284,2025-06-21,BATCH-00007284,PRD-001,LINE-02,M-020,EMP-00308,Morning,569,469,469,0,99,520,22171.22,10939.42,2416.85,Passed,False
PROD-00007285,2025-04-02,BATCH-00007285,PRD-010,LINE-02,M-017,EMP-00431,Afternoon,2309,2183,1969,214,134,577,161847.88,6052.82,5904.65,Failed,False
PROD-00007286,2024-09-21,BATCH-00007286,PRD-002,LINE-05,M-016,EMP-00109,Afternoon,2353,2145,2104,41,170,511,83495.49,12759.93,8158.02,Passed,False
PROD-00007287,2025-09-16,BATCH-00007287,PRD-004,LINE-04,M-019,EMP-00052,Afternoon,1756,1735,1719,16,138,537,407847.5,13213.61,3651.55,Passed,False
PROD-00007288,2025-06-20,BATCH-00007288,PRD-007,LINE-01,M-017,EMP-00036,Afternoon,2274,2075,1957,118,65,541,182492.13,14043.2,2056.99,Failed,False
PROD-00007289,2025-03-01,BATCH-00007289,PRD-009,LINE-03,M-001,EMP-00482,Morning,1887,1705,1594,111,57,412,484012.86,8125.18,7292.1,Failed,False
PROD-00007290,2026-08-08,BATCH-00007290,PRD-005,LINE-04,M-014,EMP-00146,Morning,1232,1018,966,52,73,568,31564.47,7913.84,2616.17,Failed,False
PROD-00007291,2025-10-22,BATCH-00007291,PRD-009,LINE-04,M-006,EMP-00012,Morning,2481,2449,2288,161,78,462,641136.64,13898.44,6953.95,Failed,False
PROD-00007292,2025-06-23,BATCH-00007292,PRD-004,LINE-02,M-002,EMP-00135,Night,572,511,490,21,151,330,110922.95,10459.62,4982.84,Passed,False
PROD-00007293,2025-02-14,BATCH-00007293,PRD-009,LINE-03,M-003,EMP-00412,Night,2869,2851,2594,257,11,416,950820.68,2335.87,5730.47,Failed,False
PROD-00007294,2025-12-27,BATCH-00007294,PRD-009,LINE-01,M-004,EMP-00394,Night,2952,2733,2500,233,74,571,853913.03,2895.43,1429.84,Failed,True
PROD-00007295,2024-10-31,BATCH-00007295,PRD-005,LINE-01,M-014,EMP-00142,Morning,1723,1610,1569,41,32,532,49684.88,2438.76,4021.7,Passed,False
PROD-00007296,2025-09-25,BATCH-00007296,PRD-003,LINE-04,M-018,EMP-00378,Morning,2500,2290,2258,32,73,431,795494.26,3714.46,6152.1,Passed,False
PROD-00007297,2025-07-01,BATCH-00007297,PRD-002,LINE-05,M-016,EMP-00021,Afternoon,939,719,680,39,25,396,28980.64,7392.43,3607.56,Failed,False
PROD-00007298,2026-06-29,BATCH-00007298,PRD-008,LINE-02,M-004,EMP-00053,Morning,1042,926,902,24,69,419,183346.69,10398.57,1805.5,Passed,False
PROD-00007299,2025-02-17,BATCH-00007299,PRD-007,LINE-01,M-010,EMP-00277,Night,1326,1129,1017,112,133,480,68000.46,4934.1,4750.24,Failed,False
PROD-00007300,2025-03-11,BATCH-00007300,PRD-006,LINE-03,M-007,EMP-00131,Afternoon,1230,1058,1005,53,112,314,91770.75,10069.84,7087.39,Failed,False
PROD-00007301,2025-05-12,BATCH-00007301,PRD-001,LINE-04,M-020,EMP-00132,Afternoon,1637,1605,1571,34,57,427,77401.57,7849.58,4138.22,Passed,True
PROD-00007302,2026-03-06,BATCH-00007302,PRD-010,LINE-01,M-014,EMP-00488,Afternoon,542,461,434,27,59,339,28759.4,7439.89,5393.02,Failed,True
PROD-00007303,2025-06-03,BATCH-00007303,PRD-002,LINE-02,M-011,EMP-00311,Night,2208,2170,1967,203,170,536,70420.52,9246.37,5681.28,Failed,False
PROD-00007304,2025-04-26,BATCH-00007304,PRD-010,LINE-03,M-014,EMP-00024,Night,1393,1335,1311,24,61,589,73566.87,8915.43,3905.39,Passed,False
PROD-00007305,2026-04-14,BATCH-00007305,PRD-004,LINE-02,M-015,EMP-00010,Night,2403,2256,2212,44,19,582,494525.58,4685.62,1989.38,Passed,True
PROD-00007306,2025-04-17,BATCH-00007306,PRD-004,LINE-04,M-009,EMP-00230,Morning,787,654,600,54,170,348,117254.66,2448.22,6640.5,Failed,False
PROD-00007307,2026-04-24,BATCH-00007307,PRD-007,LINE-01,M-006,EMP-00394,Afternoon,2305,2141,1965,176,6,328,178877.61,10779.55,7283.82,Failed,False
PROD-00007308,2025-08-26,BATCH-00007308,PRD-001,LINE-01,M-013,EMP-00469,Morning,2428,2251,2251,0,111,459,115206.95,3972.33,9242.73,Passed,False
PROD-00007309,2024-09-03,BATCH-00007309,PRD-005,LINE-04,M-020,EMP-00231,Morning,2267,2142,2078,64,57,416,63310.18,13561.39,3624.53,Passed,False
PROD-00007310,2025-07-14,BATCH-00007310,PRD-001,LINE-03,M-007,EMP-00088,Night,962,889,872,17,48,319,54349.31,11620.85,9725.83,Passed,False
PROD-00007311,2026-07-23,BATCH-00007311,PRD-009,LINE-03,M-013,EMP-00203,Morning,2860,2633,2518,115,16,572,739252.5,11873.7,5163.83,Passed,False
PROD-00007312,2024-09-21,BATCH-00007312,PRD-002,LINE-02,M-015,EMP-00374,Afternoon,2618,2546,2351,195,79,467,92738.99,2971.61,1500.33,Failed,False
PROD-00007313,2025-12-28,BATCH-00007313,PRD-009,LINE-05,M-020,EMP-00441,Morning,2895,2726,2520,206,143,588,639058.64,4186.87,2666.93,Failed,False
PROD-00007314,2025-09-12,BATCH-00007314,PRD-005,LINE-04,M-012,EMP-00322,Morning,1032,1023,986,37,87,382,29753.46,8235.27,7086.48,Passed,False
PROD-00007315,2025-09-17,BATCH-00007315,PRD-005,LINE-02,M-004,EMP-00444,Night,808,659,657,2,81,385,20825.89,6723.9,7992.23,Passed,False
PROD-00007316,2024-10-05,BATCH-00007316,PRD-008,LINE-01,M-008,EMP-00237,Morning,2521,2317,2160,157,9,337,387076.8,9873.51,7463.16,Failed,False
PROD-00007317,2025-06-05,BATCH-00007317,PRD-002,LINE-01,M-007,EMP-00337,Afternoon,1893,1669,1578,91,9,582,61415.25,4016.98,8793.81,Failed,False
PROD-00007318,2025-04-23,BATCH-00007318,PRD-008,LINE-04,M-007,EMP-00194,Night,2677,2528,2398,130,33,331,339035.65,10278.82,5890.23,Failed,False
PROD-00007319,2024-08-28,BATCH-00007319,PRD-010,LINE-02,M-012,EMP-00210,Night,1293,1153,1097,56,20,388,58889.84,11491.73,7567.52,Passed,False
PROD-00007320,2025-08-03,BATCH-00007320,PRD-007,LINE-04,M-004,EMP-00210,Afternoon,2104,2041,1889,152,173,517,179188.87,10185.37,2814.92,Failed,True
PROD-00007321,2024-11-20,BATCH-00007321,PRD-006,LINE-01,M-017,EMP-00099,Night,1025,845,765,80,42,577,94603.15,9722.88,8246.52,Failed,True
PROD-00007322,2026-08-25,BATCH-00007322,PRD-009,LINE-05,M-018,EMP-00228,Afternoon,1605,1501,1491,10,164,328,477385.57,3725.91,3164.03,Passed,False
PROD-00007323,2025-01-02,BATCH-00007323,PRD-003,LINE-03,M-002,EMP-00223,Afternoon,565,364,346,18,174,491,142354.57,5462.59,8950.55,Passed,False
PROD-00007324,2025-11-27,BATCH-00007324,PRD-002,LINE-03,M-020,EMP-00007,Night,1443,1436,1361,75,37,346,62520.23,6132.02,3724.46,Failed,False
PROD-00007325,2026-08-11,BATCH-00007325,PRD-008,LINE-05,M-015,EMP-00203,Night,800,652,649,3,47,308,106507.15,3298.48,2570.55,Passed,False
PROD-00007326,2025-10-05,BATCH-00007326,PRD-008,LINE-02,M-014,EMP-00260,Night,2168,1999,1970,29,5,518,397583.37,8454.56,1843.47,Passed,False
PROD-00007327,2025-12-18,BATCH-00007327,PRD-004,LINE-01,M-020,EMP-00203,Night,2721,2615,2366,249,132,517,470947.35,13219.69,4544.29,Failed,False
PROD-00007328,2025-11-29,BATCH-00007328,PRD-009,LINE-05,M-006,EMP-00137,Night,2586,2544,2292,252,94,477,813953.7,14722.02,2874.46,Failed,True
PROD-00007329,2026-04-13,BATCH-00007329,PRD-001,LINE-05,M-015,EMP-00289,Afternoon,1270,1111,1078,33,100,405,59237.45,4119.49,8984.15,Passed,False
PROD-00007330,2026-08-16,BATCH-00007330,PRD-008,LINE-03,M-003,EMP-00021,Night,2325,2124,2008,116,37,512,324372.08,13456.97,6590.7,Failed,True
PROD-00007331,2025-09-07,BATCH-00007331,PRD-005,LINE-01,M-008,EMP-00049,Night,2374,2302,2091,211,42,389,60127.54,4139.83,6892.9,Failed,False
PROD-00007332,2025-11-08,BATCH-00007332,PRD-009,LINE-01,M-013,EMP-00390,Night,1809,1639,1544,95,146,317,395889.32,6309.92,6048.24,Failed,False
PROD-00007333,2024-08-31,BATCH-00007333,PRD-003,LINE-01,M-020,EMP-00361,Afternoon,2631,2523,2319,204,124,595,1001955.36,2189.46,7337.82,Failed,True
PROD-00007334,2024-11-17,BATCH-00007334,PRD-010,LINE-02,M-006,EMP-00267,Morning,2238,2201,2116,85,69,508,114930.71,9477.22,8248.0,Passed,False
PROD-00007335,2024-10-26,BATCH-00007335,PRD-005,LINE-03,M-007,EMP-00074,Afternoon,2068,1894,1866,28,114,338,58186.95,14421.59,3126.74,Passed,True
PROD-00007336,2025-09-10,BATCH-00007336,PRD-009,LINE-01,M-009,EMP-00130,Afternoon,2616,2569,2492,77,85,417,631793.47,7352.55,8660.47,Passed,False
PROD-00007337,2026-03-01,BATCH-00007337,PRD-003,LINE-03,M-016,EMP-00209,Night,2488,2377,2273,104,5,485,701762.62,2652.43,4105.5,Passed,False
PROD-00007338,2025-07-22,BATCH-00007338,PRD-003,LINE-05,M-008,EMP-00228,Afternoon,1242,1070,1026,44,66,473,396877.37,11030.56,9159.3,Passed,True
PROD-00007339,2024-12-14,BATCH-00007339,PRD-004,LINE-01,M-003,EMP-00323,Morning,2696,2469,2265,204,177,512,457336.14,3009.74,4037.32,Failed,False
PROD-00007340,2024-10-27,BATCH-00007340,PRD-010,LINE-04,M-007,EMP-00045,Morning,1056,1024,964,60,46,360,73644.75,10155.96,5733.97,Failed,True
PROD-00007341,2026-07-25,BATCH-00007341,PRD-007,LINE-05,M-014,EMP-00204,Afternoon,2698,2602,2590,12,116,459,188753.36,9329.1,9523.41,Passed,False
PROD-00007342,2025-05-12,BATCH-00007342,PRD-001,LINE-04,M-002,EMP-00419,Night,2677,2669,2503,166,76,388,132438.82,6005.01,8599.74,Failed,False
PROD-00007343,2025-09-18,BATCH-00007343,PRD-009,LINE-05,M-010,EMP-00419,Morning,1308,1072,1001,71,84,351,307688.22,9642.38,5278.46,Failed,False
PROD-00007344,2025-09-28,BATCH-00007344,PRD-009,LINE-02,M-003,EMP-00224,Night,809,795,750,45,129,434,208020.25,12515.57,9678.47,Failed,False
PROD-00007345,2025-08-24,BATCH-00007345,PRD-005,LINE-01,M-007,EMP-00180,Morning,515,322,290,32,18,574,7009.01,13714.44,9643.42,Failed,False
PROD-00007346,2025-02-22,BATCH-00007346,PRD-010,LINE-01,M-008,EMP-00421,Night,1585,1343,1210,133,36,386,80992.2,8576.81,5717.09,Failed,False
PROD-00007347,2024-10-28,BATCH-00007347,PRD-005,LINE-04,M-014,EMP-00427,Night,2531,2475,2423,52,95,457,63819.59,8599.95,8179.49,Passed,False
PROD-00007348,2025-03-27,BATCH-00007348,PRD-003,LINE-02,M-019,EMP-00281,Night,2768,2754,2509,245,34,442,979342.49,5882.06,4496.98,Failed,False
PROD-00007349,2025-04-30,BATCH-00007349,PRD-001,LINE-01,M-011,EMP-00195,Morning,2828,2610,2474,136,83,459,130999.94,12456.86,4651.57,Failed,True
PROD-00007350,2026-01-29,BATCH-00007350,PRD-006,LINE-04,M-009,EMP-00238,Afternoon,2524,2380,2364,16,59,305,264750.65,3758.45,3552.96,Passed,True
PROD-00007351,2024-09-25,BATCH-00007351,PRD-002,LINE-04,M-009,EMP-00144,Morning,2864,2781,2538,243,32,434,93394.99,14430.3,2587.59,Failed,False
PROD-00007352,2026-01-19,BATCH-00007352,PRD-001,LINE-05,M-018,EMP-00010,Morning,1764,1654,1588,66,87,470,74119.53,3279.06,7527.88,Passed,False
PROD-00007353,2026-07-10,BATCH-00007353,PRD-006,LINE-04,M-006,EMP-00283,Morning,2794,2687,2504,183,180,385,337435.4,5800.14,6316.4,Failed,False
PROD-00007354,2025-02-20,BATCH-00007354,PRD-001,LINE-04,M-018,EMP-00270,Morning,1208,1009,981,28,103,448,47008.61,14269.13,5412.02,Passed,False
PROD-00007355,2026-03-24,BATCH-00007355,PRD-005,LINE-02,M-020,EMP-00489,Morning,2221,2039,1939,100,86,445,52862.42,14319.31,1672.9,Passed,False
PROD-00007356,2025-03-06,BATCH-00007356,PRD-004,LINE-05,M-019,EMP-00089,Night,893,725,683,42,153,439,116598.93,6526.14,4648.78,Failed,True
PROD-00007357,2024-11-17,BATCH-00007357,PRD-008,LINE-01,M-002,EMP-00232,Morning,1070,820,791,29,45,437,150824.89,12729.63,6268.77,Passed,False
PROD-00007358,2025-06-08,BATCH-00007358,PRD-005,LINE-05,M-015,EMP-00328,Afternoon,2943,2851,2839,12,125,441,75990.2,5208.7,3179.63,Passed,False
PROD-00007359,2024-12-07,BATCH-00007359,PRD-010,LINE-04,M-015,EMP-00247,Morning,2884,2792,2614,178,117,301,184534.29,5570.61,4982.6,Failed,False
PROD-00007360,2025-02-04,BATCH-00007360,PRD-010,LINE-02,M-018,EMP-00300,Night,2388,2370,2327,43,41,387,123180.82,9799.31,2928.33,Passed,False
PROD-00007361,2025-06-04,BATCH-00007361,PRD-010,LINE-05,M-017,EMP-00054,Afternoon,2750,2585,2392,193,17,568,129347.72,9538.06,5213.95,Failed,False
PROD-00007362,2025-01-03,BATCH-00007362,PRD-004,LINE-04,M-013,EMP-00203,Night,1097,1062,1026,36,153,320,191500.05,8010.69,4328.01,Passed,False
PROD-00007363,2026-02-04,BATCH-00007363,PRD-008,LINE-05,M-017,EMP-00169,Afternoon,1718,1497,1386,111,93,420,233503.96,12605.15,9729.43,Failed,False
PROD-00007364,2026-03-01,BATCH-00007364,PRD-006,LINE-02,M-004,EMP-00444,Morning,1944,1741,1670,71,7,600,224011.56,7652.77,2892.25,Passed,False
PROD-00007365,2025-05-03,BATCH-00007365,PRD-009,LINE-04,M-012,EMP-00207,Morning,627,393,356,37,67,321,133476.92,14676.0,9873.92,Failed,True
PROD-00007366,2025-01-24,BATCH-00007366,PRD-005,LINE-03,M-011,EMP-00482,Morning,2580,2399,2392,7,177,449,51632.37,7565.28,6947.6,Passed,False
PROD-00007367,2026-04-06,BATCH-00007367,PRD-009,LINE-02,M-017,EMP-00226,Afternoon,2281,2046,1985,61,121,460,612178.83,11070.38,1932.68,Passed,False
PROD-00007368,2025-01-13,BATCH-00007368,PRD-005,LINE-05,M-002,EMP-00029,Afternoon,1331,1246,1153,93,13,361,38020.44,9631.31,9248.19,Failed,True
PROD-00007369,2024-12-17,BATCH-00007369,PRD-006,LINE-03,M-003,EMP-00165,Night,2551,2543,2363,180,109,512,307002.35,6991.34,4933.36,Failed,False
PROD-00007370,2024-09-20,BATCH-00007370,PRD-005,LINE-05,M-013,EMP-00472,Afternoon,1963,1776,1664,112,21,576,37369.11,12249.51,6165.34,Failed,False
PROD-00007371,2025-10-29,BATCH-00007371,PRD-001,LINE-01,M-015,EMP-00446,Afternoon,1462,1369,1299,70,59,366,74187.79,11773.91,7951.96,Failed,False
